,ID,Age,Home,Type,Interaction Modifier
8008,652,35,300,adult,1
8009,177,44,85,public_worker,1
8010,7822,9,3747,under_age,1
8011,9328,13,4472,under_age,1
8012,3114,1,1451,under_age,1
8013,1506,41,693,adult,1
8014,176,10,85,under_age,1
8015,649,11,300,under_age,1
8016,7823,36,3747,adult,1
8017,3115,7,1451,under_age,1
8018,175,7,85,under_age,1
8019,9335,44,4473,adult,1
8020,1504,0,693,under_age,1
8021,653,51,301,adult,1
8022,3117,30,1451,adult,1
8023,178,37,85,public_worker,1
8024,7824,58,3748,adult,1
8025,1507,40,693,teacher,1
8026,9333,16,4473,under_age,1
8027,655,20,302,adult,1
8028,3116,37,1451,adult,1
8029,179,57,86,public_worker,1
8030,9334,47,4473,adult,1
8031,1505,6,693,under_age,1
8032,7825,71,3749,pensioner,1
8033,180,57,86,adult,1
8034,656,51,302,adult,1
8035,9331,9,4473,under_age,1
8036,7826,63,3749,adult,1
8037,1509,48,694,public_worker,1
8038,3118,65,1452,adult,1
8039,657,56,302,public_worker,1
8040,9332,13,4473,under_age,1
8041,1508,52,694,adult,1
8042,3119,67,1452,adult,1
8043,181,86,87,pensioner,1
8044,654,19,302,adult,1
8045,7827,51,3750,adult,1
8046,9338,49,4474,adult,1
8047,1512,33,695,adult,1
8048,185,47,88,adult,1
8049,3120,27,1454,adult,1
8050,661,39,303,public_worker,1
8051,9339,51,4474,adult,1
8052,7828,40,3751,adult,1
8053,183,14,88,under_age,1
8054,1511,32,695,adult,1
8055,659,7,303,under_age,1
8056,184,42,88,public_worker,1
8057,9336,13,4474,under_age,1
8058,3121,73,1455,pensioner,1
8059,182,7,88,under_age,1
8060,660,34,303,public_worker,1
8061,7829,24,3752,public_worker,1
8062,1510,6,695,under_age,1
8063,9337,18,4474,under_age,1
8064,7830,27,3752,public_worker,1
8065,658,5,303,under_age,1
8066,3122,59,1456,adult,1
8067,186,57,89,adult,1
8068,1513,86,696,pensioner,1
8069,662,23,304,adult,1
8070,9341,9,4475,under_age,1
8071,7831,6,3753,under_age,1
8072,189,33,90,adult,1
8073,9342,39,4475,adult,1
8074,7834,31,3753,adult,1
8075,1516,32,697,adult,1
8076,3123,86,1457,pensioner,1
8077,187,5,90,under_age,1
8078,663,53,304,adult,1
8079,7832,8,3753,under_age,1
8080,9343,41,4475,adult,1
8081,1515,15,697,under_age,1
8082,3126,54,1458,adult,1
8083,188,37,90,adult,1
8084,7833,36,3753,adult,1
8085,664,26,305,adult,1
8086,1514,10,697,under_age,1
8087,9340,4,4475,under_age,1
8088,3125,24,1458,adult,1
8089,191,20,91,adult,1
8090,1517,36,697,adult,1
8091,7837,6,3754,under_age,1
8092,668,52,306,adult,1
8093,9344,32,4476,adult,1
8094,3124,24,1458,public_worker,1
8095,190,20,91,adult,1
8096,7838,6,3754,under_age,1
8097,1518,69,698,pensioner,1
8098,666,23,306,public_worker,1
8099,7839,35,3754,public_worker,1
8100,3127,26,1459,public_worker,1
8101,9346,34,4477,public_worker,1
8102,7250,65,3463,adult,1
8103,1118,26,519,public_worker,1
8104,8285,66,3958,adult,1
8105,2447,42,1128,adult,1
8106,7249,69,3463,pensioner,1
8107,1119,63,520,adult,1
8108,2444,2,1128,under_age,1
8109,8286,69,3959,pensioner,1
8110,2445,6,1128,under_age,1
8111,7251,69,3464,pensioner,1
8112,1122,48,521,adult,1
8113,8287,58,3960,adult,1
8114,2448,39,1128,adult,1
8115,7252,66,3464,adult,1
8116,1120,13,521,under_age,1
8117,8288,62,3960,medical_professional,1
8118,1121,19,521,adult,1
8119,2451,24,1129,public_worker,1
8120,7255,31,3465,adult,1
8121,8290,25,3961,adult,1
8122,2450,39,1129,adult,1
8123,7253,3,3465,under_age,1
8124,1125,42,522,adult,1
8125,7254,24,3465,adult,1
8126,8289,30,3961,adult,1
8127,2449,5,1129,under_age,1
8128,1123,15,522,under_age,1
8129,2454,40,1130,adult,1
8130,7259,56,3466,adult,1
8131,1124,45,522,adult,1
8132,8291,54,3962,adult,1
8133,2453,15,1130,under_age,1
8134,7257,24,3466,adult,1
8135,8292,57,3962,teacher,1
8136,1126,97,523,pensioner,1
8137,2452,9,1130,under_age,1
8138,7258,57,3466,public_worker,1
8139,8295,42,3963,public_worker,1
8140,2455,38,1130,adult,1
8141,1130,42,524,adult,1
8142,7256,18,3466,under_age,1
8143,8294,14,3963,under_age,1
8144,1127,0,524,under_age,1
8145,8293,13,3963,under_age,1
8146,2456,27,1131,adult,1
8147,7260,89,3467,pensioner,1
8148,1129,32,524,adult,1
8149,7261,88,3467,pensioner,1
8150,8296,51,3964,adult,1
8151,2457,70,1132,pensioner,1
8152,1128,6,524,under_age,1
8153,7262,65,3468,public_worker,1
8154,8297,48,3965,adult,1
8155,2458,16,1133,under_age,1
8156,1131,33,525,teacher,1
8157,7263,57,3469,adult,1
8158,2460,49,1133,public_worker,1
8159,8298,80,3966,pensioner,1
8160,2459,17,1133,under_age,1
8161,1133,55,526,adult,1
8162,8299,77,3966,pensioner,1
8163,7266,42,3470,adult,1
8164,2461,78,1134,pensioner,1
8165,1132,24,526,adult,1
8166,8300,24,3967,public_worker,1
8167,7264,3,3470,under_age,1
8168,8301,42,3967,adult,1
8169,2462,69,1135,pensioner,1
8170,7265,10,3470,under_age,1
8171,1134,73,527,pensioner,1
8172,8302,54,3967,adult,1
8173,2464,56,1136,adult,1
8174,7267,35,3470,adult,1
8175,1135,75,527,pensioner,1
8176,2463,21,1136,public_worker,1
8177,8304,50,3968,public_worker,1
8178,7268,25,3471,adult,1
8179,1136,4,528,under_age,1
8180,8303,23,3968,adult,1
8181,2465,56,1136,adult,1
8182,1138,41,528,adult,1
8183,8305,50,3968,adult,1
8184,7269,37,3472,adult,1
8185,2466,43,1137,adult,1
8186,1139,36,528,public_worker,1
8187,1137,6,528,under_age,1
8188,8306,72,3969,pensioner,1
8189,2467,77,1138,pensioner,1
8190,7270,34,3473,adult,1
8191,1140,57,529,public_worker,1
8192,8307,78,3969,pensioner,1
8193,2468,86,1138,pensioner,1
8194,7271,28,3473,adult,1
8195,1143,22,530,adult,1
8196,8309,44,3970,adult,1
8197,2470,29,1139,adult,1
8198,1141,35,530,adult,1
8199,2469,27,1139,adult,1
8200,7274,61,3474,adult,1
8201,8308,11,3970,under_age,1
8202,1142,41,530,adult,1
8203,1591,40,734,adult,1
8204,8851,23,4227,public_worker,1
8205,4048,57,1902,adult,1
8206,8853,62,4227,adult,1
8207,1593,82,735,pensioner,1
8208,8852,28,4227,adult,1
8209,4050,28,1903,adult,1
8210,1594,50,736,adult,1
8211,4051,65,1904,public_worker,1
8212,8854,57,4228,public_worker,1
8213,1595,40,737,adult,1
8214,4052,68,1904,pensioner,1
8215,8855,53,4228,adult,1
8216,1596,44,737,public_worker,1
8217,4054,22,1905,adult,1
8218,8857,51,4229,adult,1
8219,1600,26,738,public_worker,1
8220,4053,17,1905,under_age,1
8221,8858,64,4229,adult,1
8222,1598,6,738,under_age,1
8223,4055,47,1905,public_worker,1
8224,1599,34,738,adult,1
8225,8856,25,4229,adult,1
8226,4056,51,1906,adult,1
8227,1597,4,738,under_age,1
8228,8859,70,4230,pensioner,1
8229,1602,14,739,under_age,1
8230,4057,48,1907,adult,1
8231,8860,70,4230,pensioner,1
8232,1603,51,739,adult,1
8233,4058,37,1907,adult,1
8234,8861,67,4231,adult,1
8235,1604,52,739,adult,1
8236,8862,90,4232,pensioner,1
8237,4060,48,1908,adult,1
8238,1601,7,739,under_age,1
8239,4059,50,1908,adult,1
8240,8863,57,4233,adult,1
8241,1605,63,740,adult,1
8242,8864,70,4233,pensioner,1
8243,4061,53,1909,adult,1
8244,1606,84,741,pensioner,1
8245,8868,55,4234,public_worker,1
8246,1607,84,741,pensioner,1
8247,4062,47,1909,adult,1
8248,8866,24,4234,adult,1
8249,1609,80,742,pensioner,1
8250,8867,43,4234,adult,1
8251,4064,43,1910,adult,1
8252,1608,72,742,pensioner,1
8253,8865,21,4234,adult,1
8254,4065,38,1910,adult,1
8255,1610,21,743,adult,1
8256,4063,11,1910,under_age,1
8257,8872,39,4235,adult,1
8258,1612,46,744,adult,1
8259,4066,66,1911,public_worker,1
8260,8871,33,4235,adult,1
8261,4067,68,1911,pensioner,1
8262,1611,46,744,public_worker,1
8263,8870,8,4235,under_age,1
8264,4068,84,1912,pensioner,1
8265,1616,50,745,public_worker,1
8266,8869,3,4235,under_age,1
8267,1613,19,745,adult,1
8268,4069,31,1913,adult,1
8269,8874,66,4236,public_worker,1
8270,8873,82,4236,pensioner,1
8271,1614,22,745,adult,1
8272,4070,37,1913,adult,1
8273,8879,41,4237,adult,1
8274,1615,50,745,adult,1
8275,4071,90,1914,pensioner,1
8276,8875,8,4237,under_age,1
8277,9891,13,4727,under_age,1
8278,3578,54,1676,adult,1
8279,1972,12,908,under_age,1
8280,9892,47,4727,public_worker,1
8281,3579,68,1676,pensioner,1
8282,4613,36,2178,adult,1
8283,1971,10,908,under_age,1
8284,9893,54,4728,adult,1
8285,3580,53,1677,adult,1
8286,4612,0,2178,under_age,1
8287,1974,38,908,public_worker,1
8288,4614,30,2178,adult,1
8289,1973,45,908,adult,1
8290,9894,4,4729,under_age,1
8291,3582,75,1678,pensioner,1
8292,9895,36,4729,adult,1
8293,3581,80,1678,pensioner,1
8294,4615,13,2179,under_age,1
8295,1975,34,909,adult,1
8296,4618,39,2179,public_worker,1
8297,9898,35,4730,adult,1
8298,3583,3,1679,under_age,1
8299,1976,35,909,adult,1
8300,4617,45,2179,adult,1
8301,3584,28,1679,public_worker,1
8302,9897,38,4730,adult,1
8303,4616,15,2179,under_age,1
8304,1977,1,910,under_age,1
8305,9896,7,4730,under_age,1
8306,3585,16,1680,under_age,1
8307,1978,26,910,medical_professional,1
8308,3587,59,1680,adult,1
8309,4619,24,2180,adult,1
8310,9900,19,4732,adult,1
8311,1979,31,910,adult,1
8312,3588,47,1680,public_worker,1
8313,4620,56,2180,adult,1
8314,9899,18,4732,under_age,1
8315,3586,22,1680,adult,1
8316,1980,27,911,adult,1
8317,4621,70,2181,pensioner,1
8318,9902,46,4733,adult,1
8319,3589,71,1681,pensioner,1
8320,4624,30,2182,adult,1
8321,1981,69,912,pensioner,1
8322,9901,49,4733,public_worker,1
8323,3590,24,1682,adult,1
8324,4623,34,2182,adult,1
8325,1983,44,913,public_worker,1
8326,9904,25,4734,teacher,1
8327,4622,7,2182,under_age,1
8328,1982,21,913,adult,1
8329,3591,57,1683,adult,1
8330,9903,24,4734,adult,1
8331,4625,14,2183,under_age,1
8332,1984,52,913,adult,1
8333,3592,21,1684,adult,1
8334,9905,56,4734,adult,1
8335,4626,42,2183,adult,1
8336,3594,50,1684,adult,1
8337,1985,74,914,pensioner,1
8338,4627,39,2183,adult,1
8339,9906,25,4735,adult,1
8340,1986,58,914,public_worker,1
8341,3593,47,1684,adult,1
8342,1987,32,915,public_worker,1
8343,4628,27,2184,adult,1
8344,9909,42,4736,adult,1
8345,3595,24,1685,adult,1
8346,1988,56,916,adult,1
8347,9907,11,4736,under_age,1
8348,4631,27,2185,adult,1
8349,3596,57,1685,adult,1
8350,9908,36,4736,adult,1
8351,1989,53,917,public_worker,1
8352,4629,19,2185,adult,1
8353,3597,13,1686,under_age,1
8354,1991,78,918,pensioner,1
8355,9910,22,4737,public_worker,1
8356,4630,21,2185,adult,1
8357,3598,41,1686,adult,1
8358,1990,71,918,pensioner,1
8359,9911,27,4737,adult,1
8360,4632,27,2185,adult,1
8361,1994,47,919,adult,1
8362,9912,44,4737,adult,1
8363,3600,4,1687,under_age,1
8364,4634,57,2185,adult,1
8365,3601,36,1687,adult,1
8366,1992,9,919,under_age,1
8367,9913,85,4738,pensioner,1
8368,4633,57,2185,adult,1
8369,1993,14,919,under_age,1
8370,3599,1,1687,under_age,1
8371,9914,25,4739,public_worker,1
8372,1996,31,920,teacher,1
8373,3602,23,1688,adult,1
8374,4636,85,2186,pensioner,1
8375,264,50,124,public_worker,1
8376,4144,33,1952,adult,1
8377,6213,55,2966,adult,1
8378,6779,31,3238,adult,1
8379,10454,27,5004,public_worker,1
8380,743,53,340,adult,1
8381,265,48,125,adult,1
8382,4145,34,1952,adult,1
8383,6212,26,2966,adult,1
8384,10456,55,5004,adult,1
8385,741,28,340,adult,1
8386,6780,1,3239,under_age,1
8387,4143,7,1952,under_age,1
8388,6214,56,2966,public_worker,1
8389,266,45,126,adult,1
8390,6781,4,3239,under_age,1
8391,10457,51,5005,adult,1
8392,6782,8,3239,under_age,1
8393,745,66,341,adult,1
8394,4147,63,1953,public_worker,1
8395,6216,55,2967,adult,1
8396,6783,36,3239,adult,1
8397,267,1,127,under_age,1
8398,4146,64,1953,adult,1
8399,10458,40,5006,adult,1
8400,268,23,127,adult,1
8401,744,73,341,pensioner,1
8402,6215,62,2967,adult,1
8403,6784,33,3239,adult,1
8404,10459,42,5006,adult,1
8405,269,31,127,adult,1
8406,746,64,342,adult,1
8407,4148,53,1954,adult,1
8408,6217,80,2968,pensioner,1
8409,6788,47,3240,adult,1
8410,747,60,342,adult,1
8411,4149,60,1954,adult,1
8412,270,17,128,under_age,1
8413,10460,46,5007,adult,1
8414,6219,62,2969,adult,1
8415,6785,19,3240,adult,1
8416,271,44,128,adult,1
8417,10462,34,5008,public_worker,1
8418,748,73,343,pensioner,1
8419,4150,45,1955,adult,1
8420,6218,65,2969,adult,1
8421,6786,22,3240,adult,1
8422,10461,36,5008,adult,1
8423,750,25,344,public_worker,1
8424,7877,30,3772,medical_professional,1
8425,272,35,129,public_worker,1
8426,749,69,344,pensioner,1
8427,4153,31,1956,adult,1
8428,6787,43,3240,adult,1
8429,6221,48,2970,adult,1
8430,273,21,133,public_worker,1
8431,10465,48,5009,adult,1
8432,751,60,345,adult,1
8433,4152,7,1956,under_age,1
8434,6789,50,3241,adult,1
8435,274,22,133,adult,1
8436,6220,46,2970,adult,1
8437,4151,3,1956,under_age,1
8438,10464,47,5009,adult,1
8439,6790,46,3241,adult,1
8440,275,54,133,public_worker,1
8441,755,55,346,adult,1
8442,4154,31,1956,adult,1
8443,10463,20,5009,adult,1
8444,6222,50,2971,adult,1
8445,276,48,133,public_worker,1
8446,753,27,346,adult,1
8447,6793,41,3242,adult,1
8448,4155,73,1957,pensioner,1
8449,10466,39,5010,public_worker,1
8450,278,69,134,pensioner,1
8451,6223,52,2972,adult,1
8452,754,51,346,adult,1
8453,4156,53,1958,adult,1
8454,6791,6,3242,under_age,1
8455,277,65,134,adult,1
8456,10467,35,5010,adult,1
8457,6792,37,3242,adult,1
8458,752,21,346,adult,1
8459,4157,24,1959,public_worker,1
8460,6225,59,2973,adult,1
8461,279,68,135,pensioner,1
8462,10468,5,5011,under_age,1
8463,4159,60,1959,adult,1
8464,280,70,135,pensioner,1
8465,6224,58,2973,medical_professional,1
8466,6794,58,3243,adult,1
8467,756,32,347,adult,1
8468,10470,30,5011,adult,1
8469,4158,26,1959,public_worker,1
8470,285,43,136,public_worker,1
8471,6228,37,2974,adult,1
8472,6795,65,3243,adult,1
8473,10469,29,5011,adult,1
8474,4160,58,1959,adult,1
8475,284,43,136,adult,1
8476,758,6,348,under_age,1
8477,6226,5,2974,under_age,1
8478,759,33,348,adult,1
8479,6227,34,2974,adult,1
8480,6797,26,3244,public_worker,1
8481,283,17,136,under_age,1
8482,4161,0,1960,under_age,1
8483,10471,64,5012,adult,1
8484,757,0,348,under_age,1
8485,6796,25,3244,adult,1
8486,281,6,136,under_age,1
8487,4162,26,1960,adult,1
8488,10472,68,5012,pensioner,1
8489,282,12,136,under_age,1
8490,760,37,348,adult,1
8491,6230,29,2975,adult,1
8492,4163,31,1960,public_worker,1
8493,6798,41,3245,adult,1
8494,10473,10,5013,under_age,1
8495,287,34,137,public_worker,1
8496,6231,29,2975,adult,1
8497,761,46,349,public_worker,1
8498,286,3,137,under_age,1
8499,4164,20,1961,adult,1
8500,10475,48,5013,teacher,1
8501,6229,33,2975,adult,1
8502,6799,21,3246,public_worker,1
8503,763,42,350,public_worker,1
8504,289,61,138,public_worker,1
8505,10474,47,5013,public_worker,1
8506,4166,58,1961,adult,1
8507,6800,18,3246,under_age,1
8508,762,40,350,public_worker,1
8509,290,50,138,public_worker,1
8510,6232,5,2976,under_age,1
8511,10477,62,5014,public_worker,1
8512,4165,48,1961,adult,1
8513,6802,67,3247,adult,1
8514,288,24,138,adult,1
8515,764,57,351,public_worker,1
8516,6233,8,2976,under_age,1
8517,10476,61,5014,adult,1
8518,6235,42,2976,adult,1
8519,6801,63,3247,adult,1
8520,291,58,139,public_worker,1
8521,765,5,352,under_age,1
8522,4167,29,1962,adult,1
8523,9420,67,4510,public_worker,1
8524,2540,58,1177,adult,1
8525,5275,29,2498,adult,1
8526,9422,68,4511,pensioner,1
8527,2543,18,1178,under_age,1
8528,9421,72,4511,pensioner,1
8529,5276,56,2501,adult,1
8530,2546,19,1178,adult,1
8531,5277,47,2501,adult,1
8532,9423,22,4512,adult,1
8533,2542,81,1178,pensioner,1
8534,2544,52,1178,adult,1
8535,5279,53,2502,adult,1
8536,9426,33,4513,public_worker,1
8537,2545,18,1178,under_age,1
8538,9425,44,4513,adult,1
8539,5278,51,2502,public_worker,1
8540,2547,47,1179,adult,1
8541,9424,5,4513,under_age,1
8542,5281,57,2503,adult,1
8543,2548,48,1179,adult,1
8544,9427,60,4514,adult,1
8545,5280,29,2503,adult,1
8546,2549,60,1180,adult,1
8547,9428,60,4514,adult,1
8548,5282,4,2504,under_age,1
8549,2550,59,1180,adult,1
8550,5283,32,2504,adult,1
8551,9429,47,4515,adult,1
8552,5284,30,2504,adult,1
8553,2551,66,1181,adult,1
8554,9430,46,4515,adult,1
8555,2552,71,1181,pensioner,1
8556,9432,49,4516,adult,1
8557,5285,60,2505,adult,1
8558,2555,24,1182,adult,1
8559,9433,57,4516,adult,1
8560,5286,59,2505,adult,1
8561,2553,65,1182,public_worker,1
8562,9431,25,4516,public_worker,1
8563,5289,32,2506,adult,1
8564,2556,33,1182,public_worker,1
8565,9434,82,4517,pensioner,1
8566,5288,8,2506,under_age,1
8567,2554,86,1182,pensioner,1
8568,5287,5,2506,under_age,1
8569,9435,55,4518,adult,1
8570,2557,43,1183,adult,1
8571,5290,34,2506,adult,1
8572,9436,81,4519,pensioner,1
8573,2559,48,1184,adult,1
8574,9437,20,4520,adult,1
8575,5293,35,2507,adult,1
8576,5291,11,2507,under_age,1
8577,2558,19,1184,teacher,1
8578,9438,2,4521,under_age,1
8579,5292,49,2507,adult,1
8580,9440,28,4521,adult,1
8581,2560,86,1185,pensioner,1
8582,5296,38,2508,adult,1
8583,9439,22,4521,adult,1
8584,2561,82,1186,pensioner,1
8585,5295,27,2508,adult,1
8586,2562,49,1187,adult,1
8587,9441,55,4522,adult,1
8588,5294,0,2508,under_age,1
8589,2563,38,1187,adult,1
8590,9442,42,4523,adult,1
8591,5300,42,2509,public_worker,1
8592,5298,34,2509,public_worker,1
8593,2564,47,1188,adult,1
8594,2636,8,1220,under_age,1
8595,3201,8,1496,under_age,1
8596,6304,3,3009,under_age,1
8597,8950,72,4273,pensioner,1
8598,2637,39,1220,adult,1
8599,9989,49,4774,adult,1
8600,5744,20,2739,adult,1
8601,8951,66,4273,teacher,1
8602,3204,1,1497,under_age,1
8603,6309,33,3010,adult,1
8604,2638,46,1220,adult,1
8605,9991,54,4775,adult,1
8606,5747,67,2740,adult,1
8607,3206,34,1497,adult,1
8608,6308,31,3010,teacher,1
8609,8952,37,4274,adult,1
8610,9990,50,4775,adult,1
8611,5750,39,2741,adult,1
8612,3205,28,1497,adult,1
8613,2639,79,1221,pensioner,1
8614,6311,29,3011,adult,1
8615,8953,11,4275,under_age,1
8616,5748,3,2741,under_age,1
8617,3208,9,1498,under_age,1
8618,2640,26,1222,public_worker,1
8619,9992,51,4776,public_worker,1
8620,8955,35,4275,adult,1
8621,5751,41,2741,adult,1
8622,3209,36,1498,public_worker,1
8623,6310,23,3011,adult,1
8624,9993,45,4776,adult,1
8625,2641,21,1223,adult,1
8626,3210,50,1498,adult,1
8627,8954,12,4275,under_age,1
8628,5749,5,2741,under_age,1
8629,6312,58,3011,public_worker,1
8630,2642,24,1223,adult,1
8631,9997,53,4777,adult,1
8632,8956,43,4275,adult,1
8633,3207,3,1498,under_age,1
8634,5753,34,2742,teacher,1
8635,6314,25,3012,adult,1
8636,2643,51,1223,adult,1
8637,9994,11,4777,under_age,1
8638,3211,45,1499,adult,1
8639,8957,74,4276,pensioner,1
8640,5752,6,2742,under_age,1
8641,6313,26,3012,adult,1
8642,9996,44,4777,adult,1
8643,2644,46,1223,adult,1
8644,5754,37,2742,public_worker,1
8645,8958,25,4277,public_worker,1
8646,3212,53,1500,adult,1
8647,6316,37,3013,adult,1
8648,9995,17,4777,under_age,1
8649,2645,14,1224,under_age,1
8650,8959,50,4277,public_worker,1
8651,5755,61,2743,adult,1
8652,3213,41,1500,adult,1
8653,2647,43,1224,adult,1
8654,9999,69,4778,pensioner,1
8655,6315,39,3013,adult,1
8656,8960,80,4278,pensioner,1
8657,9998,72,4778,pensioner,1
8658,8961,92,4278,pensioner,1
8659,5756,52,2744,adult,1
8660,2646,38,1224,public_worker,1
8661,3214,49,1501,public_worker,1
8662,6317,15,3014,under_age,1
8663,10001,38,4779,adult,1
8664,8962,56,4279,adult,1
8665,5757,49,2744,adult,1
8666,2649,45,1225,public_worker,1
8667,6319,44,3014,public_worker,1
8668,3215,66,1502,adult,1
8669,2648,16,1225,under_age,1
8670,10000,51,4779,adult,1
8671,6318,51,3014,adult,1
8672,8963,26,4280,adult,1
8673,5759,42,2745,adult,1
8674,3216,66,1502,adult,1
8675,2651,61,1226,adult,1
8676,10002,69,4780,pensioner,1
8677,6320,55,3015,adult,1
8678,8964,54,4280,adult,1
8679,5760,51,2745,public_worker,1
8680,10003,64,4780,adult,1
8681,2650,58,1226,public_worker,1
8682,8965,59,4280,public_worker,1
8683,5758,18,2745,under_age,1
8684,3217,81,1503,pensioner,1
8685,2652,33,1227,adult,1
8686,6321,79,3016,pensioner,1
8687,3219,47,1504,adult,1
8688,10004,77,4781,pensioner,1
8689,8966,85,4281,pensioner,1
8690,5764,44,2746,adult,1
8691,6323,59,3017,adult,1
8692,3218,29,1504,adult,1
8693,2653,22,1228,adult,1
8694,10005,51,4782,adult,1
8695,6322,56,3017,teacher,1
8696,8967,91,4282,pensioner,1
8697,5765,48,2746,public_worker,1
8698,5763,16,2746,under_age,1
8699,8968,37,4283,adult,1
8700,10006,41,4783,adult,1
8701,3220,85,1505,pensioner,1
8702,2654,77,1229,pensioner,1
8703,6324,83,3018,pensioner,1
8704,5761,8,2746,under_age,1
8705,5762,14,2746,under_age,1
8706,3222,77,1506,pensioner,1
8707,2655,32,1230,adult,1
8708,10007,32,4783,adult,1
8709,6325,83,3018,pensioner,1
8710,8970,41,4284,adult,1
8711,5766,27,2747,adult,1
8712,3221,72,1506,pensioner,1
8713,6326,45,3019,adult,1
8714,8969,15,4284,under_age,1
8715,2656,31,1231,public_worker,1
8716,10008,70,4784,pensioner,1
8717,3224,42,1507,adult,1
8718,8971,42,4284,adult,1
8719,5768,45,2748,adult,1
8720,2657,32,1231,public_worker,1
8721,10009,60,4785,adult,1
8722,6327,52,3020,public_worker,1
8723,3223,17,1507,under_age,1
8724,5767,13,2748,under_age,1
8725,2658,26,1232,public_worker,1
8726,10010,63,4786,adult,1
8727,8973,54,4285,adult,1
8728,3225,47,1507,adult,1
8729,6331,29,3021,public_worker,1
8730,5769,45,2748,public_worker,1
8731,2659,24,1232,public_worker,1
8732,6329,9,3021,under_age,1
8733,8972,57,4285,public_worker,1
8734,10012,34,4787,adult,1
8735,5771,29,2749,public_worker,1
8736,3228,43,1508,public_worker,1
8737,2660,51,1233,adult,1
8738,6330,36,3021,adult,1
8739,8975,48,4286,public_worker,1
8740,5770,6,2749,under_age,1
8741,7346,70,3511,pensioner,1
8742,1219,77,561,pensioner,1
8743,4806,22,2261,adult,1
8744,7910,71,3790,pensioner,1
8745,4713,43,2221,adult,1
8746,7348,62,3512,adult,1
8747,1220,57,562,adult,1
8748,7912,18,3791,under_age,1
8749,4808,11,2262,under_age,1
8750,4711,13,2221,under_age,1
8751,4810,34,2262,public_worker,1
8752,7913,21,3792,adult,1
8753,7349,58,3513,adult,1
8754,1221,47,563,adult,1
8755,4712,14,2221,under_age,1
8756,4809,58,2262,adult,1
8757,4714,39,2221,adult,1
8758,7914,47,3793,adult,1
8759,7350,36,3514,adult,1
8760,1223,71,564,pensioner,1
8761,4710,9,2221,under_age,1
8762,4811,75,2263,pensioner,1
8763,1222,90,564,pensioner,1
8764,4715,62,2222,public_worker,1
8765,4812,74,2263,pensioner,1
8766,7917,40,3794,adult,1
8767,7352,54,3515,adult,1
8768,1224,20,565,adult,1
8769,4716,61,2222,adult,1
8770,4813,22,2264,adult,1
8771,7915,2,3794,under_age,1
8772,7351,58,3515,public_worker,1
8773,1225,0,566,under_age,1
8774,4717,53,2223,adult,1
8775,7916,31,3794,adult,1
8776,1226,28,566,adult,1
8777,4815,65,2264,adult,1
8778,7353,63,3516,adult,1
8779,1227,25,566,public_worker,1
8780,4718,88,2224,pensioner,1
8781,4816,51,2264,adult,1
8782,7918,38,3795,adult,1
8783,7354,66,3516,adult,1
8784,1229,58,567,adult,1
8785,4720,74,2225,pensioner,1
8786,4814,24,2264,adult,1
8787,7355,11,3517,under_age,1
8788,7919,20,3796,adult,1
8789,1228,50,567,adult,1
8790,4719,73,2225,pensioner,1
8791,7357,35,3517,adult,1
8792,4817,26,2265,adult,1
8793,7922,64,3796,adult,1
8794,4721,21,2226,adult,1
8795,7356,32,3517,adult,1
8796,1230,7,568,under_age,1
8797,1231,11,568,under_age,1
8798,4818,21,2266,public_worker,1
8799,7921,52,3796,adult,1
8800,1232,42,568,adult,1
8801,4723,37,2227,adult,1
8802,7359,10,3518,under_age,1
8803,4820,31,2267,adult,1
8804,7920,27,3796,adult,1
8805,7360,36,3518,adult,1
8806,4724,38,2227,adult,1
8807,4819,7,2267,under_age,1
8808,1235,33,569,adult,1
8809,4821,31,2267,adult,1
8810,7923,54,3797,adult,1
8811,7358,5,3518,under_age,1
8812,1233,1,569,under_age,1
8813,4722,8,2227,under_age,1
8814,7361,45,3518,public_worker,1
8815,1236,32,569,public_worker,1
8816,7924,54,3797,teacher,1
8817,4726,60,2228,public_worker,1
8818,4822,69,2268,pensioner,1
8819,1234,7,569,under_age,1
8820,7362,50,3519,public_worker,1
8821,4725,54,2228,adult,1
8822,4823,65,2268,adult,1
8823,7363,61,3519,public_worker,1
8824,7925,77,3798,pensioner,1
8825,1237,28,570,public_worker,1
8826,7364,62,3520,adult,1
8827,4729,33,2229,adult,1
8828,4824,46,2270,adult,1
8829,7926,51,3799,adult,1
8830,1239,30,571,adult,1
8831,4728,82,2229,pensioner,1
8832,7365,25,3521,adult,1
8833,1238,31,571,adult,1
8834,4825,46,2271,adult,1
8835,7927,56,3800,adult,1
8836,4727,96,2229,pensioner,1
8837,7366,52,3521,adult,1
8838,7928,58,3800,adult,1
8839,1240,63,572,adult,1
8840,4732,26,2230,adult,1
8841,4826,35,2273,public_worker,1
8842,7367,50,3521,adult,1
8843,4731,38,2230,adult,1
8844,4827,43,2274,adult,1
8845,7930,33,3801,adult,1
8846,1241,57,573,adult,1
8847,7368,59,3522,adult,1
8848,4730,79,2230,pensioner,1
8849,7929,33,3801,public_worker,1
8850,4831,35,2275,public_worker,1
8851,1243,36,574,public_worker,1
8852,4734,38,2231,adult,1
8853,7370,55,3523,adult,1
8854,4828,7,2275,under_age,1
8855,7931,66,3802,adult,1
8856,1244,65,574,adult,1
8857,4733,40,2231,adult,1
8858,4829,8,2275,under_age,1
8859,7369,52,3523,adult,1
