,mean,std,nr
667,1.9120345588580552,1.8284361017335977,106485.0
668,1.9106006243884255,1.827133277118875,107305.0
669,1.909127061195424,1.825849283934404,108129.0
670,1.9076482519985682,1.824593848388136,108953.0
671,1.9061412617733327,1.8233359958678153,109782.0
672,1.9047610437046816,1.8221119048042709,110606.0
673,1.903420920381937,1.8209035320241338,111432.0
674,1.9020577231427045,1.8196754983617014,112260.0
675,1.9006543460960297,1.8184417927501835,113090.0
676,1.8991029422091146,1.8171749895013543,113928.0
677,1.8976298361798536,1.8159105041070867,114760.0
678,1.8962211917779777,1.8146813494198502,115592.0
679,1.8947915414082765,1.8134617024576294,116426.0
680,1.8934059936209042,1.8122579339863993,117258.0
681,1.8921413390460546,1.8110645357456703,118099.0
682,1.8908117467094756,1.8097445486529853,118978.0
683,1.8895117027843118,1.8083291741995358,119886.0
684,1.8882396755772572,1.806780183295925,120830.0
685,1.8869707268219804,1.8052225364292618,121818.0
686,1.8856710294979488,1.8034558987651108,122856.0
687,1.8843335969144868,1.8016623221280605,123934.0
688,1.8829799995201804,1.7997814145690654,125047.0
689,1.8816560075445978,1.7979605391841411,126183.0
690,1.8802525462726651,1.7961149437931794,127343.0
691,1.8787286862728312,1.7942365712471287,128497.0
692,1.877208003579087,1.792358952458519,129642.0
693,1.8757627662991114,1.7904458285603906,130774.0
694,1.874347971128768,1.788575834955055,131896.0
695,1.8729362764261872,1.7867565829180398,133012.0
696,1.871611344725776,1.7849563330407419,134124.0
697,1.8703349034629122,1.783188193846603,135233.0
698,1.8690759988557262,1.7814997047024812,136331.0
699,1.8678188102601418,1.7798481774129105,137425.0
700,1.8665848464065264,1.778232234639898,138515.0
701,1.8653920543274258,1.7766695843670712,139598.0
702,1.8642441302539825,1.7751636078395965,140679.0
703,1.8631130424967548,1.7736990899970613,141752.0
704,1.8619472744459615,1.7721115827843097,142815.0
705,1.8608033914796025,1.7705087603900584,143890.0
706,1.8595728830394835,1.7688958674600992,144972.0
707,1.858456272462776,1.7672948048932937,146075.0
708,1.857184587375343,1.765615961656781,147204.0
709,1.8556177124755677,1.763804780484356,148370.0
710,1.8537429973393231,1.761719247400209,149586.0
711,1.8515434390580248,1.7594869622810583,150832.0
712,1.8489825438048588,1.757117216536912,152095.0
713,1.8460951660646525,1.7544898424047246,153374.0
714,1.8428927035851679,1.751670936404307,154665.0
715,1.839580421373889,1.7489032375108964,155966.0
716,1.8362309071716543,1.7461489719675019,157258.0
717,1.8327047753588457,1.7433672082877776,158564.0
718,1.82917508428038,1.7406894644788957,159883.0
719,1.8255575199280418,1.7380028690186782,161205.0
720,1.8219553165437081,1.7353693801463494,162521.0
721,1.8182894600318598,1.732783808241061,163843.0
722,1.8146024557409606,1.7302442660386843,165164.0
723,1.8108280178264682,1.7277434725963146,166494.0
724,1.8070753536485085,1.7252872310802532,167822.0
725,1.8033164848807306,1.7228077694899893,169155.0
726,1.799543670926911,1.7203402790394016,170491.0
727,1.7956981738189182,1.7178891539682748,171834.0
728,1.7917855204351492,1.7154556674468566,173182.0
729,1.7879258384993526,1.7130319627742645,174538.0
730,1.784094139048377,1.7106155525992446,175910.0
731,1.7802092439581512,1.7081819010847683,177305.0
732,1.7762988575201137,1.7057471262027484,178734.0
733,1.7724016226505142,1.703291046560363,180199.0
734,1.7683667741615945,1.700726193735291,181714.0
735,1.7642292393065855,1.6979619466276612,183267.0
736,1.7600421918104614,1.6951228170280632,184870.0
737,1.7557396386252748,1.6922365829677781,186510.0
738,1.7513630711347767,1.6893622539891064,188178.0
739,1.7470135260407889,1.686504060227787,189856.0
740,1.7424788970615104,1.683545256836715,191561.0
741,1.7378714113501963,1.6806637432067824,193283.0
742,1.7330649710271269,1.6778043677704142,195010.0
743,1.728061927246667,1.6749332424618182,196747.0
744,1.722930289260778,1.672068940940404,198506.0
745,1.7177396401839526,1.6692118895862982,200269.0
746,1.7124637480327431,1.6664350132363903,202058.0
747,1.707085571333971,1.6636748209085663,203865.0
748,1.7017162582652665,1.6609486016278654,205680.0
749,1.696319535809466,1.6582497366373437,207501.0
750,1.6910170600853243,1.6555815370640123,209319.0
751,1.6857381024552895,1.6529669348643419,211136.0
752,1.6805161629632412,1.650346615522641,212956.0
753,1.675284346178378,1.647727869700549,214791.0
754,1.6700130624829796,1.6450873426460912,216651.0
755,1.6647021140294682,1.6424315100374085,218540.0
756,1.659373355830113,1.6397114885969049,220476.0
757,1.6540027868926148,1.6369556271278114,222470.0
758,1.6486422689273992,1.6340756469849045,224529.0
759,1.643247965829465,1.6311302486279655,226628.0
760,1.6378323090506954,1.6281333462762722,228778.0
761,1.632319707687912,1.6251112452798886,230986.0
762,1.6267831187373782,1.6221037818859605,233229.0
763,1.6212303929478307,1.6191237056449994,235502.0
764,1.6155256440985144,1.6161454276555551,237813.0
765,1.6097582304098341,1.6132009355888823,240146.0
766,1.6039257731958763,1.610289665556108,242500.0
767,1.598112444714886,1.6074061634272947,244867.0
768,1.5923305910808034,1.6045636998545867,247242.0
769,1.586535380079477,1.6017457541452746,249632.0
770,1.5806958446907027,1.5989001319616785,252039.0
771,1.5748778791248954,1.596071382763939,254461.0
772,1.5690357187344295,1.593232505008252,256896.0
773,1.5632068232908034,1.590443736491408,259347.0
774,1.5574203158718942,1.587680839666533,261815.0
775,1.5516869534947955,1.5849405706296567,264293.0
776,1.5459435348446684,1.5821974203587699,266784.0
777,1.5402285192295553,1.5794586584037307,269299.0
778,1.5345657892316464,1.5767187061648125,271815.0
779,1.528910014799478,1.5739916525566011,274334.0
780,1.5232515720771644,1.571210700409743,276863.0
781,1.5175285700480672,1.5684163552384127,279401.0
782,1.5117050331642605,1.5654762425593975,281930.0
783,1.5058549326621224,1.562548457924984,284461.0
784,1.4999215970506552,1.5595544088611812,286979.0
785,1.4939189725982447,1.556517866350914,289507.0
786,1.4878714413877645,1.5534883940119981,292038.0
787,1.481825619646731,1.550457964461465,294563.0
788,1.4757742316585942,1.547457372117319,297101.0
789,1.4697435384024962,1.5444489323353219,299655.0
790,1.463690052771758,1.5414933986504187,302245.0
791,1.4576007662433086,1.5385305283598398,304864.0
792,1.451518699186992,1.5355776421837328,307500.0
793,1.4454332069436922,1.532602501081865,310152.0
794,1.4394037236899313,1.52964213062572,312808.0
795,1.4334190247659864,1.5266704603756707,315473.0
796,1.427459226361662,1.5237085660195773,318159.0
797,1.4215660607873937,1.5207551334117988,320856.0
798,1.4157150230403353,1.5178009611706833,323563.0
799,1.4099011296837745,1.5148596843739985,326286.0
800,1.4040987019460172,1.5119192652801507,329031.0
801,1.398324241236927,1.5090329958198332,331790.0
802,1.3925814994828751,1.506180884836966,334542.0
803,1.3868700135492116,1.503351935588242,337289.0
804,1.3810616220794805,1.5004728392642501,340008.0
805,1.3752611674623276,1.4975858152326125,342692.0
806,1.3694588270725463,1.4947799352421796,345324.0
807,1.3636630162973182,1.4920220847424988,347910.0
808,1.3578786668188563,1.4893008307385858,350440.0
809,1.3521115187918797,1.4866114001589152,352945.0
810,1.3463452789258814,1.4839620013546828,355417.0
811,1.3405695252838266,1.4813164141213984,357877.0
812,1.3347764549163268,1.4786504623004169,360330.0
813,1.3289946993690513,1.4759990334888948,362787.0
814,1.3232477275216297,1.4733528902555866,365240.0
815,1.3175440648142356,1.4707188341658315,367697.0
816,1.311877456741095,1.4680921756423675,370155.0
817,1.3062744887553004,1.465469359993606,372620.0
818,1.3007182429442095,1.4628369289505136,375082.0
819,1.2952286861538136,1.4602183541571474,377548.0
820,1.2898299777110542,1.4576221702121674,380009.0
821,1.2844925183087692,1.455042740565928,382467.0
822,1.2791750124049495,1.4524814528555303,384927.0
823,1.273932572667665,1.4499385989879703,387380.0
824,1.2687631145564522,1.4474236644215424,389834.0
825,1.2636752507150542,1.4449231078558258,392278.0
826,1.2586270232747854,1.4424432520913297,394719.0
827,1.2535843602540149,1.4399520829917662,397142.0
828,1.2485520776496855,1.437489146936369,399538.0
829,1.2435239348798093,1.4350224852154767,401903.0
830,1.2385084839684044,1.4326009177770864,404233.0
831,1.2335134018183964,1.4302056952563802,406512.0
832,1.2285663956705868,1.4279198364598606,408739.0
833,1.2236310229272174,1.4256590983514357,410909.0
834,1.2187619541059176,1.4234471651840033,413038.0
835,1.213941937100131,1.4212560634016786,415136.0
836,1.2091310892304152,1.4190549764413443,417212.0
837,1.204386891799384,1.4168854004264952,419249.0
838,1.1997122957941064,1.4147151909272007,421266.0
839,1.1951746199753344,1.412585967153128,423262.0
840,1.1907753017204887,1.4105160558254592,425228.0
841,1.1864478597263353,1.4084698671200229,427165.0
842,1.1822039922159946,1.4064469855710653,429085.0
843,1.1780432230250548,1.4044193109667786,430974.0
844,1.1739699980824279,1.4024043167675044,432839.0
845,1.1699544729886102,1.4003965465424728,434687.0
846,1.1659836112517439,1.3983900565939626,436519.0
847,1.1620336044349642,1.3963727563014436,438335.0
848,1.1581387951697737,1.3943497514188428,440145.0
849,1.154287201185641,1.3923454617581128,441955.0
850,1.1505064731664996,1.390357328715338,443755.0
851,1.1467945710944671,1.3883830112019204,445541.0
852,1.1431234868451938,1.3864066768852623,447327.0
853,1.1394515106170728,1.3844249468906638,449088.0
854,1.135770484021587,1.3824278564617392,450827.0
855,1.1320734703979352,1.3804535526600108,452536.0
856,1.1284021336879206,1.3784923519557728,454237.0
857,1.1247170456938302,1.3765290638627738,455904.0
858,1.1210925034643446,1.3745756323449396,457518.0
859,1.1175077816477272,1.372633609090309,459093.0
860,1.1139733497744413,1.3707115630427358,460634.0
861,1.1105713364508025,1.3688557576002647,462127.0
862,1.1072592630940903,1.367028862228351,463587.0
863,1.104038846559959,1.365226196470978,465009.0
864,1.1008552726087637,1.3634320571040934,466401.0
865,1.097705511006407,1.3616286021761412,467773.0
866,1.0945949402706368,1.3598237735838572,469116.0
867,1.0915381132460509,1.3580559534449625,470427.0
868,1.088534147401448,1.3563013207543317,471705.0
869,1.0856173869285108,1.3546132703327942,472953.0
870,1.0827698926545333,1.3529411499782675,474170.0
871,1.0799411816678657,1.3512660714556641,475362.0
872,1.0771338936279602,1.3495962332202458,476535.0
873,1.0743850614415207,1.3479575121901566,477690.0
874,1.071639802349914,1.3463092174829296,478826.0
875,1.068875207050661,1.34462770666063,479955.0
876,1.0661371261792012,1.3429694398847585,481046.0
877,1.06335717308155,1.3412860436935081,482108.0
878,1.0606083185859025,1.3396353044764047,483135.0
879,1.057846511032252,1.3380440989588764,484126.0
880,1.0550158743248257,1.3364150167766236,485060.0
881,1.0521970502956084,1.3348010696945256,485947.0
882,1.0493604992748353,1.3332057634969827,486786.0
883,1.0465404367729338,1.3316339766060494,487576.0
884,1.043752034942653,1.3300854715415988,488343.0
885,1.0409866567433947,1.3285263742808198,489086.0
886,1.0382296555962296,1.3269773860841927,489803.0
887,1.0355189195691488,1.325416040107115,490471.0
888,1.03287681274511,1.3238922575829906,491106.0
889,1.0302714157301542,1.3223695173459171,491718.0
890,1.0277144139733947,1.3208767579897291,492307.0
891,1.025158151443956,1.3193836465418496,492882.0
892,1.022626864461738,1.3179090013145163,493440.0
893,1.0201248261523543,1.31644216094798,493967.0
894,1.0176286199644071,1.3149829927394747,494480.0
895,1.0151321079491045,1.313518864352776,494974.0
896,1.0126656628329909,1.3120714594821106,495434.0
897,1.010238632536547,1.310632079277373,495867.0
898,1.007828179026525,1.309210175491823,496284.0
899,1.0054500246630227,1.3077632167434172,496695.0
900,1.0031080390586966,1.306318548532325,497098.0
901,1.0008281540205672,1.3049122375341866,497492.0
902,0.9985759391972234,1.3035425859479366,497872.0
903,0.9963411134013997,1.302150505813858,498239.0
904,0.9941154408505535,1.3007621192881875,498593.0
905,0.9919049356042537,1.2993625405654736,498946.0
906,0.9897012315660657,1.2979403852949076,499283.0
907,0.9875100080064051,1.2965246884910249,499600.0
908,0.9853431858916912,1.295128034686743,499904.0
909,0.9832022823464025,1.293727600069723,500187.0
910,0.9810908669466836,1.2923241602645605,500446.0
911,0.9790162441353938,1.2909311789846292,500673.0
912,0.9769565564606293,1.289550547883721,500880.0
913,0.9749377334993773,1.2882033829148822,501072.0
914,0.9729113964456433,1.2868456148247942,501244.0
915,0.9709059869288346,1.2855168463475533,501409.0
916,0.9688911839413672,1.2841801547286746,501562.0
917,0.9668746262706797,1.2828269863301232,501700.0
918,0.9648745591136441,1.281479052480917,501830.0
919,0.9629279876957896,1.2801525468090766,501942.0
920,0.9609720147395677,1.278813843440081,502050.0
921,0.9590276076735114,1.2774486741187905,502143.0
922,0.9570834080003185,1.27607160000571,502230.0
923,0.9551601735221452,1.274678992666244,502299.0
924,0.9532651493134487,1.2733077826026487,502366.0
925,0.9514048527477077,1.2719343526134697,502437.0
926,0.9495727414200029,1.270576397146753,502506.0
927,0.9477599912449136,1.2692187373851733,502565.0
928,0.9459661646879993,1.2678792746149385,502611.0
929,0.944206708723011,1.2665499985182334,502659.0
930,0.9424410485735087,1.2651909099642349,502702.0
931,0.9406733303495947,1.263798123309623,502725.0
932,0.9389065477445508,1.2624022574177243,502738.0
933,0.9371767738650287,1.2610375328848633,502744.0
934,0.9354734124442571,1.2596818937933645,502754.0
935,0.9337742416708106,1.2583063425644818,502750.0
936,0.9320684984096737,1.2569140358999258,502727.0
937,0.9303593630332507,1.255520119698669,502695.0
938,0.9286856806353552,1.2541516735099236,502648.0
939,0.9269943154573003,1.2527669095684253,502591.0
940,0.9253183373032219,1.2514024649294693,502533.0
941,0.9236485652760584,1.2500551596863105,502466.0
942,0.9219729692071896,1.2487067293453553,502390.0
943,0.9203112059629228,1.247369159931557,502304.0
944,0.918688535035652,1.2460568810778763,502217.0
945,0.9170755994582969,1.2447489828443767,502120.0
946,0.9154658273739567,1.2434447300381144,502010.0
947,0.9138628420679294,1.242145235099456,501874.0
948,0.912224018305432,1.2408422395410283,501709.0
949,0.910579156738218,1.2395531761090495,501505.0
950,0.9089255077205443,1.2382744549038736,501260.0
951,0.9072956610089646,1.2370168802977795,500969.0
952,0.9056307165585693,1.2357480451806668,500629.0
953,0.903969439097086,1.2345046645923436,500247.0
954,0.9023355754110365,1.2332837618205086,499834.0
955,0.9006780054704989,1.232042692685058,499406.0
956,0.8990274100810258,1.2308004913290824,498977.0
957,0.8973674920166247,1.2295539813129088,498536.0
958,0.8956910864533122,1.228293865981772,498107.0
959,0.8939854564305765,1.2270097568538147,497677.0
960,0.8922773097582901,1.2257254560958784,497249.0
961,0.890591725742626,1.2244535374309657,496818.0
962,0.8889020955634974,1.2231884527259422,496382.0
963,0.8872451067965472,1.2219492539114643,495943.0
964,0.885610553995992,1.2207203465874623,495509.0
965,0.8839538740281854,1.2194641352825797,495079.0
966,0.8823029942807237,1.2181897339330257,494643.0
967,0.880663698907325,1.2169196232645347,494200.0
968,0.8790424497731691,1.215667035237617,493760.0
969,0.8774297257138919,1.214415298978029,493317.0
970,0.8757984011686889,1.2131368766566801,492860.0
971,0.8741896568531877,1.2118846843486306,492384.0
972,0.8725914330439732,1.2106748052130611,491890.0
973,0.8709692518402292,1.2094545508721173,491379.0
974,0.8693583843174646,1.2082820513860428,490839.0
975,0.8677241770367817,1.2071110384640267,490271.0
976,0.8660742913040903,1.2059343186682128,489667.0
977,0.8644740851009012,1.2048085726802358,489043.0
978,0.8628893061234518,1.2037065524212474,488401.0
979,0.8613277565916266,1.2026117769036113,487740.0
980,0.8597858178219611,1.2015213576428039,487062.0
981,0.8582531138588823,1.20043217459765,486374.0
982,0.8567537072192458,1.199377070326236,485674.0
983,0.8552885259761014,1.1983440858123793,484965.0
984,0.8538532543938809,1.1973624732905046,484253.0
985,0.852419349835277,1.196377769117002,483539.0
986,0.8510210844621184,1.1954196580295673,482820.0
987,0.8496399057449139,1.1944765289867376,482096.0
988,0.8482830255312961,1.1935291238140353,481370.0
989,0.8469433400119424,1.192598672342836,480639.0
990,0.8456213756300648,1.191676169629423,479911.0
991,0.8442850971561656,1.1907233602868883,479177.0
992,0.8429956587987183,1.189813149308064,478439.0
993,0.8417198718888028,1.1888951335142413,477710.0
994,0.8404595676876953,1.1879984778017232,476970.0
995,0.8392304429446771,1.1871189938002153,476222.0
996,0.8379912002490179,1.1862628541778495,475468.0
997,0.8367471186640629,1.1854064512846338,474693.0
998,0.8354877235628255,1.184545407589935,473916.0
999,0.8342259665378795,1.183672665976466,473132.0
1000,0.8329833000237119,1.1828360128597823,472336.0
1001,0.8317572081482031,1.1820098162602302,471515.0
1002,0.8305306209167684,1.1811938582116461,470675.0
1003,0.8293393100013409,1.1804143727928926,469827.0
1004,0.8281767084029886,1.1796570795766999,468976.0
1005,0.8270351911232833,1.17891729233243,468101.0
1006,0.8259204719117477,1.178201697664087,467206.0
1007,0.8248252198155693,1.1775077817072415,466300.0
1008,0.8237666523420714,1.1768409692823116,465400.0
1009,0.8227286427833276,1.1761568328682048,464480.0
1010,0.8216926833898539,1.1754603833720803,463548.0
1011,0.8206826484511792,1.1747878240988712,462610.0
1012,0.8196541984005268,1.174038244378968,461652.0
1013,0.8186469449244155,1.1733050900087454,460676.0
1014,0.817675147111609,1.1726016111564472,459685.0
1015,0.8167012947940081,1.1718834726463092,458683.0
1016,0.8157316873327143,1.1711617416651616,457675.0
1017,0.8147563384414594,1.1704312562818848,456658.0
1018,0.813766115190968,1.1697142991635168,455626.0
1019,0.8127748410074332,1.1689973227150625,454581.0
1020,0.811799802880937,1.1683094901439324,453533.0
1021,0.8108413338283916,1.1676359804736522,452472.0
1022,0.8098840699789319,1.1669677483188112,451393.0
1023,0.8089244114387744,1.1662958120583633,450293.0
1024,0.8079798389071691,1.16563827309951,449182.0
1025,0.8070668791372623,1.165007770901062,448062.0
1026,0.8061429063684491,1.1643766479826103,446922.0
1027,0.8052676680664729,1.1638092917920844,445776.0
1028,0.8044217036828788,1.1632775429270694,444625.0
1029,0.8035655897587386,1.1627257553998034,443461.0
1030,0.8027091067770628,1.1621721163643948,442286.0
1031,0.801849941622553,1.1616054002521554,441095.0
1032,0.8010043214465139,1.1610769123862645,439899.0
1033,0.800185089786782,1.1605744102462745,438706.0
1034,0.7993769242549262,1.160077273755124,437507.0
1035,0.7985757767448683,1.1595815776429246,436308.0
1036,0.7978055669832981,1.1591124136935065,435101.0
1037,0.7970300680830272,1.1586144962149227,433882.0
1038,0.7962644515016618,1.1581219717645925,432654.0
1039,0.7955124416165409,1.1576322998910356,431415.0
1040,0.794764982100516,1.1571381451011986,430180.0
1041,0.7940229542058231,1.1566527814568024,428941.0
1042,0.7932765485846288,1.156173913314634,427697.0
1043,0.7925383109193448,1.155697900843573,426445.0
1044,0.7917927876440248,1.1552201897026202,425187.0
1045,0.7910733999490475,1.1547596919268128,423924.0
1046,0.7903496381055137,1.1542814751075383,422637.0
1047,0.7896585523302314,1.153836137399626,421353.0
1048,0.7889751445595843,1.1534010154075445,420069.0
1049,0.7883196863217065,1.1529939122693524,418773.0
1050,0.787677647921163,1.152589048217787,417469.0
1051,0.7870357243265195,1.1521644272499798,416159.0
1052,0.7864260919872722,1.1517949878516969,414840.0
1053,0.7858217293098528,1.1514324044368183,413506.0
1054,0.7852212541821032,1.1510638870354761,412173.0
1055,0.7846305883956586,1.150696245365403,410829.0
1056,0.7840775608386144,1.150357972497756,409485.0
1057,0.7835028054786465,1.1499860677150207,408130.0
1058,0.7829390853709504,1.1496015898492664,406766.0
1059,0.782416292137603,1.149244554197566,405398.0
1060,0.7818781232133178,1.1488734882115226,404031.0
1061,0.7813352936647684,1.1484918051719017,402653.0
1062,0.7808034490492686,1.1481401269985763,401270.0
1063,0.780270370296277,1.1477999704528679,399896.0
1064,0.7796840261571739,1.1474311082357718,398514.0
1065,0.779098667163574,1.147067125831673,397123.0
1066,0.7785181815884568,1.1467071115166985,395730.0
1067,0.7779848711921227,1.146396507915171,394347.0
1068,0.7774384735380865,1.1460339285188295,392961.0
1069,0.7768848096675502,1.1456342077124753,391578.0
1070,0.7763360558897172,1.1452310392763014,390197.0
1071,0.7757728511907823,1.1448152927769968,388820.0
1072,0.7752173879377763,1.1443981499156695,387441.0
1073,0.7746939642444556,1.1440158959453683,386066.0
1074,0.7741454157893368,1.1436210406648453,384690.0
1075,0.7735675303398691,1.1431841632470525,383324.0
1076,0.7729604059159421,1.1427221004578367,381951.0
1077,0.7723467650397275,1.1422454208175856,380592.0
1078,0.7717144228385784,1.1417600089438882,379218.0
1079,0.7710691590862775,1.1412465419388846,377839.0
1080,0.7704344546207952,1.1407233486943937,376472.0
1081,0.7697824081726232,1.1401717186782085,375106.0
1082,0.7691027455723265,1.1396000640562765,373729.0
1083,0.7684134760001718,1.1390291711453715,372336.0
1084,0.7676982800452904,1.1384337122800234,370940.0
1085,0.7669770500320666,1.137860620119054,369543.0
1086,0.7662384932351495,1.1372830490580277,368153.0
1087,0.7654959550874285,1.1367055478135435,366757.0
1088,0.7647857408745539,1.1361718063101238,365352.0
1089,0.7640492041554816,1.1356203559773825,363953.0
1090,0.763301613570542,1.1350656643797228,362550.0
1091,0.7625590120585344,1.1345023562031815,361155.0
1092,0.7618176663201375,1.133927637829857,359758.0
1093,0.7610960264993065,1.1333580717664662,358349.0
1094,0.7603560242280258,1.1327784957521514,356942.0
1095,0.7596118416426412,1.1321993600011306,355525.0
1096,0.758850407220396,1.1316373422078128,354108.0
1097,0.7580958429855875,1.131090807084836,352681.0
1098,0.757366296382757,1.1305536766439703,351262.0
1099,0.7566216363002304,1.129987567693585,349838.0
1100,0.7558674531077338,1.1294140546896059,348405.0
1101,0.7551236270466408,1.1288403008131587,346971.0
1102,0.7543996735516023,1.1282730754681434,345537.0
1103,0.7536864069374778,1.127685115710473,344102.0
1104,0.7529911985805668,1.127099764375795,342672.0
1105,0.7523063217245542,1.126518798100054,341236.0
1106,0.7516266969590847,1.1259703472825948,339799.0
1107,0.7509538572479851,1.1254228382568436,338363.0
1108,0.7502990297486369,1.1248862206300916,336923.0
1109,0.7496862807049965,1.1244654947594963,335491.0
1110,0.7490959816083146,1.124035353945933,334064.0
1111,0.7485013918867731,1.1236070627414518,332642.0
1112,0.7479235667251379,1.1232009893141057,331217.0
1113,0.7473255870366776,1.1227699907064819,329792.0
1114,0.7467764628493815,1.122386739096658,328366.0
1115,0.7462570157060056,1.1220285025690102,326945.0
1116,0.745736886567852,1.1216507775729014,325525.0
1117,0.7451388760328539,1.1212182612184511,324102.0
1118,0.7445208196457127,1.1207752560548205,322676.0
1119,0.743915953307393,1.120345956721314,321250.0
1120,0.743310508707751,1.1199275052792215,319830.0
1121,0.7426895258673484,1.1194969485938209,318413.0
1122,0.7420441640378549,1.1190432027916413,317000.0
1123,0.7414191921112336,1.1185890126895515,315588.0
1124,0.7407590134035287,1.1181127876443537,314171.0
1125,0.7401082615799285,1.117654945341229,312761.0
1126,0.7395030046474879,1.1172446128559501,311351.0
1127,0.7388713408594484,1.1167650393902646,309943.0
1128,0.7382576003111428,1.1162968541738085,308540.0
1129,0.7376656866288327,1.115850555819393,307131.0
1130,0.7370387088754996,1.1153387808438548,305718.0
1131,0.7364225179012123,1.1148384815860253,304309.0
1132,0.7358032109289112,1.114333671805097,302903.0
1133,0.7351922732489105,1.113833917583718,301498.0
1134,0.7346233563702523,1.1134068154819612,300098.0
1135,0.7340714008329204,1.112978929716503,298708.0
1136,0.7335423092058132,1.1125691157322324,297323.0
1137,0.7330109717815375,1.1121527835661642,295941.0
1138,0.7324798598592481,1.1117278634926555,294561.0
1139,0.731958305762291,1.1113000268812028,293182.0
1140,0.7314229709539019,1.1108613410619284,291812.0
1141,0.7308840389601,1.1104281220491574,290451.0
1142,0.7303506817851633,1.1099941908062763,289094.0
1143,0.7298585940024952,1.1096110658884735,287753.0
1144,0.7293248046479474,1.1091973531726442,286406.0
1145,0.7287888248872175,1.1087738280216948,285062.0
1146,0.7282105686099666,1.1083006155814923,283727.0
1147,0.727620079604527,1.1078172289422905,282396.0
1148,0.7270256134745591,1.1073574058669906,281063.0
1149,0.7264206251608659,1.106870812305172,279736.0
1150,0.7258304359070141,1.1064057119259034,278408.0
1151,0.7252506514411104,1.1059487586097174,277078.0
1152,0.7246695316324865,1.1054976247043096,275745.0
1153,0.7240906821569263,1.105038462266513,274409.0
1154,0.7235521376911105,1.104611350154579,273075.0
1155,0.7230017405767822,1.104210677441232,271749.0
1156,0.7224083483097039,1.1037679084788565,270426.0
1157,0.7218334850708831,1.1033254319258732,269105.0
1158,0.7212492157858572,1.102882240734779,267784.0
1159,0.7206906645450861,1.1024532636274103,266468.0
1160,0.7201449756362485,1.102029672280633,265148.0
1161,0.7196628297889275,1.1016406702698165,263843.0
1162,0.7191926655823998,1.1012492033797898,262543.0
1163,0.7187123198530115,1.1008406460261264,261245.0
1164,0.7182305351557842,1.1004340275017812,259943.0
1165,0.7177564962555433,1.100087127496897,258649.0
1166,0.7173154487592965,1.099794336275701,257354.0
1167,0.7168498955302571,1.09945259131694,256055.0
1168,0.7164087708141972,1.0991334686185643,254754.0
1169,0.7159749539362328,1.0988156507600595,253453.0
1170,0.7155417544110123,1.0985059166034448,252153.0
1171,0.715119987243881,1.0981913767911924,250860.0
1172,0.714753375806387,1.0979437876175115,249570.0
1173,0.7144589037509615,1.0977464831439,248283.0
1174,0.7141503742960441,1.097565749008747,246997.0
1175,0.7138805010458804,1.0974063641135299,245726.0
1176,0.7136084169533542,1.0972488462679892,244459.0
1177,0.7133264526528313,1.0970890931701474,243193.0
1178,0.7130338815612716,1.0969290679695496,241931.0
1179,0.7127797929936968,1.0967970857241636,240669.0
1180,0.7125309075113606,1.0966564657694442,239424.0
1181,0.7123184146443866,1.0965546165389588,238180.0
1182,0.7121314436688079,1.096457835832614,236938.0
1183,0.7119527862397855,1.0963502542174346,235694.0
1184,0.7117716557263076,1.0962318949440122,234453.0
1185,0.7115561901576644,1.0961048331374919,233217.0
1186,0.7113605600531084,1.0959661668936551,231978.0
1187,0.711174000286035,1.0958238234800965,230741.0
1188,0.7109891067538127,1.095691077297871,229500.0
1189,0.7108016226967256,1.095574977728935,228262.0
1190,0.7106046724690792,1.095455063076471,227032.0
1191,0.710412109080925,1.0953286396800035,225814.0
1192,0.7102359750667854,1.09521355416851,224600.0
1193,0.7100918581123427,1.095107045796834,223388.0
1194,0.7099393306569212,1.0949843857162458,222188.0
1195,0.7097528858641302,1.094847985328699,220991.0
1196,0.7095730741933722,1.0947002390736256,219804.0
1197,0.7093802459987467,1.0945571675813166,218619.0
1198,0.7091644093285933,1.0944018603329722,217439.0
1199,0.7089178866375045,1.0942101133104774,216262.0
1200,0.7086556700264068,1.0940592499951884,215096.0
1201,0.7083580680293732,1.0938766806207807,213937.0
1202,0.7080499851961858,1.093682756764025,212783.0
1203,0.7077671095654804,1.0934964596064152,211636.0
1204,0.7074894890614979,1.093350046643873,210495.0
1205,0.7071790217806648,1.0931684311638397,209360.0
1206,0.7068815644765468,1.0929859510367848,208223.0
1207,0.7065643591130341,1.0928089460891453,207088.0
1208,0.706231943871234,1.092614363574562,205955.0
1209,0.7058803427148681,1.0923917777806396,204835.0
1210,0.7055477017926214,1.0922007913484892,203724.0
1211,0.7052082459369957,1.0919994080701956,202621.0
1212,0.7048872833373858,1.091803052092962,201523.0
1213,0.7045930789494691,1.091674415875607,200432.0
1214,0.7043617848453686,1.0915826031966054,199345.0
1215,0.704118225607142,1.091429434924254,198265.0
1216,0.7038699305735165,1.0912703324029958,197187.0
1217,0.7036270275507238,1.0911266616419815,196111.0
1218,0.7034425826035235,1.091000178740989,195028.0
1219,0.7032601017782842,1.0908622988151437,193951.0
1220,0.7030815810211107,1.0907366078942882,192888.0
1221,0.7029269945526103,1.0906385797853315,191835.0
1222,0.7027590833805061,1.0905274623187249,190788.0
1223,0.702592885375494,1.090388269552031,189750.0
1224,0.7024666825636542,1.0903492381081343,188715.0
1225,0.7023507597877283,1.0903126787897466,187684.0
