,building,geometry,amenity,shop,building:levels,name,building_coordinates_x,building_coordinates_y,building_area,neighbourhood
291376009,house,"POLYGON ((8.040220700000001 53.4374064, 8.040357999999999 53.4375057, 8.040503299999999 53.4374344, 8.040365899999999 53.4373351, 8.040220700000001 53.4374064))",,,,,8.040361983257213,53.43742040164379,2.421638000045336e-08,0
291376010,yes,"POLYGON ((8.0399309 53.4376883, 8.0402173 53.4378979, 8.0406184 53.4377034, 8.040506600000001 53.4376215, 8.0404157 53.4376656, 8.040341700000001 53.4376114, 8.040400699999999 53.4375828, 8.040342300000001 53.4375401, 8.040420599999999 53.4375022, 8.0404003 53.4374873, 8.040348 53.4375127, 8.0403226 53.4374941, 8.040326 53.4374966, 8.0399309 53.4376883))",,,,,8.040264220579793,53.43770183520159,1.3034862499984228e-07,0
291376011,yes,"POLYGON ((8.0397702 53.4376233, 8.040180400000001 53.4379152, 8.0400492 53.4379806, 8.039638999999999 53.4376887, 8.0397702 53.4376233))",,,,,8.0399097,53.43780195,6.512436000184242e-08,0
291376012,yes,"POLYGON ((8.0409565 53.4379073, 8.0404941 53.4381287, 8.0406008 53.4382077, 8.0406412 53.4381884, 8.0408635 53.4383531, 8.041285500000001 53.4381511, 8.0409565 53.4379073))",,,,,8.040899700435803,53.438131061317776,1.745920850007903e-07,0
293276706,yes,"POLYGON ((8.0130055 53.3951742, 8.013261200000001 53.3950984, 8.013209099999999 53.3950392, 8.012953400000001 53.395114, 8.0130055 53.3951742))",,,,,8.013107027838979,53.39510654712707,1.9188420000280233e-08,0
296774827,detached,"POLYGON ((8.054492099999999 53.4332989, 8.0545633 53.4332484, 8.0544119 53.4331727, 8.054340699999999 53.4332233, 8.054492099999999 53.4332989))",,,,,8.054451988590786,53.43323581538018,1.3039549999910226e-08,0
296801483,garage,"POLYGON ((8.053838300000001 53.4338067, 8.053890600000001 53.4337788, 8.0538583 53.4337572, 8.0537954 53.4337154, 8.053743000000001 53.4337433, 8.053838300000001 53.4338067))",,,,,8.053816836775118,53.43376103796319,5.980714999956774e-09,0
296801484,yes,"POLYGON ((8.053917 53.4337259, 8.053978600000001 53.4336931, 8.0538668 53.4336187, 8.0538288 53.4336389, 8.053851399999999 53.433654, 8.053827800000001 53.4336665, 8.053917 53.4337259))",,,,,8.053897242948244,53.43367393633513,7.610090000252891e-09,0
296801485,roof,"POLYGON ((8.0538583 53.4337572, 8.053917 53.4337259, 8.053827800000001 53.4336665, 8.0538097 53.4336762, 8.0538253 53.4336866, 8.0537847 53.4337083, 8.0537954 53.4337154, 8.0538583 53.4337572))",,,,,8.053849358778999,53.433714573228386,5.5199450000021166e-09,0
296801486,house,"POLYGON ((8.0537847 53.4337083, 8.0538253 53.4336866, 8.0538097 53.4336762, 8.053827800000001 53.4336665, 8.053851399999999 53.433654, 8.0538288 53.4336389, 8.053761400000001 53.433594, 8.0536791 53.4336379, 8.0537847 53.4337083))",,,,,8.053767759629578,53.43364958985453,9.648140000115295e-09,0
296801487,house,"POLYGON ((8.053948099999999 53.4335942, 8.0539545 53.433591, 8.0540123 53.4335617, 8.0540567 53.4335392, 8.0539781 53.4334842, 8.053869600000001 53.4335392, 8.053948099999999 53.4335942))",,,,,8.053963137492174,53.43353920724244,1.0292529999816835e-08,0
296803684,yes,"POLYGON ((8.053464399999999 53.4338441, 8.0534119 53.4338728, 8.0535625 53.4339707, 8.053615000000001 53.4339421, 8.053464399999999 53.4338441))",,,,,8.053513432443363,53.43390741067614,9.457065000155982e-09,0
296803685,yes,"POLYGON ((8.053348700000001 53.434104, 8.053393 53.4340812, 8.0532737 53.4339992, 8.0532295 53.434022, 8.053348700000001 53.434104))",,,,,8.053311239162491,53.434051608145275,6.347399999475137e-09,0
296803687,yes,"POLYGON ((8.053464399999999 53.4338441, 8.0535073 53.4338207, 8.053613500000001 53.4338898, 8.053639199999999 53.4338757, 8.053683599999999 53.4339046, 8.053615000000001 53.4339421, 8.053464399999999 53.4338441))",,,,,8.053574286671083,53.43388376952822,9.095825000298408e-09,0
296803688,yes,"POLYGON ((8.053199299999999 53.434149, 8.0532565 53.4341186, 8.0531861 53.4340716, 8.053217399999999 53.4340549, 8.053201400000001 53.4340443, 8.0531129 53.4340913, 8.053199299999999 53.434149))",,,,,8.05318553253733,53.434100636782716,6.5251049999369565e-09,0
296803689,house,"POLYGON ((8.0531129 53.4340913, 8.0529808 53.4340031, 8.0531103 53.4339343, 8.053130100000001 53.4339475, 8.0531074 53.4339595, 8.053219800000001 53.4340345, 8.053201400000001 53.4340443, 8.0531129 53.4340913))",,,,,8.053100563267863,53.434016604569536,1.7465559999766657e-08,0
296803690,house,"POLYGON ((8.0533111 53.433949, 8.053402800000001 53.4338989, 8.0533736 53.4338799, 8.0533935 53.4338691, 8.0533632 53.4338494, 8.053342000000001 53.433861, 8.053308299999999 53.433839, 8.053217800000001 53.4338883, 8.0533111 53.433949))",,,,,8.053314072280527,53.43389193630869,1.0897489999990182e-08,0
296803691,house,"POLYGON ((8.0535605 53.4338214, 8.0536447 53.4337761, 8.0535423 53.4337087, 8.0534581 53.433754, 8.0535605 53.4338214))",,,,,8.0535514,53.433765050000005,1.0313800000176116e-08,0
296804473,yes,"POLYGON ((8.0507534 53.4344543, 8.0508145 53.4344468, 8.0507636 53.4342986, 8.0507025 53.4343061, 8.0507534 53.4344543))",,,,,8.050758499999999,53.434376449999995,9.436770000031674e-09,0
296804474,detached,"POLYGON ((8.050909900000001 53.4345504, 8.0513052 53.4345073, 8.051273999999999 53.4344056, 8.0508787 53.4344487, 8.050909900000001 53.4345504))",,,,,8.051091950000002,53.434478000000006,4.154673000065289e-08,0
296815085,yes,"POLYGON ((8.0517854 53.4343318, 8.0519164 53.4342946, 8.051846400000001 53.4342071, 8.051715400000001 53.4342443, 8.0517854 53.4343318))",,,,,8.0518159,53.43426945000001,1.4066499999943208e-08,0
296815086,industrial,"POLYGON ((8.051523599999999 53.4343793, 8.0515826 53.4343724, 8.0516434 53.4344184, 8.051741099999999 53.4343755, 8.0516279 53.434296, 8.0515021 53.4343095, 8.051523599999999 53.4343793))",,,,,8.051614709920145,53.43435153507584,1.6309234999719757e-08,0
296815090,industrial,"POLYGON ((8.0513052 53.4345073, 8.0515545 53.4344801, 8.051523599999999 53.4343793, 8.0515021 53.4343095, 8.0514887 53.4342657, 8.0512394 53.4342929, 8.051273999999999 53.4344056, 8.0513052 53.4345073))",,,,Zimmerei Jörg Steimker Innenausbau,8.051396955381014,53.434386502788655,5.523904000017705e-08,0
296835612,yes,"POLYGON ((8.0532808 53.4335704, 8.053384700000001 53.4335134, 8.0533 53.4334586, 8.053242600000001 53.43349, 8.0532735 53.43351, 8.0532299 53.4335339, 8.0531667 53.433493, 8.053122999999999 53.4335169, 8.053211299999999 53.4335741, 8.053252000000001 53.4335518, 8.0532808 53.4335704))",,,,,8.053262808676426,53.43352111189843,1.3330410000063e-08,0
296835616,roof,"POLYGON ((8.0523404 53.4339395, 8.052386800000001 53.4339109, 8.052277399999999 53.433848, 8.052231000000001 53.4338766, 8.0523404 53.4339395))",,,,,8.0523089,53.43389375000001,6.047400000160344e-09,0
296835620,yes,"POLYGON ((8.052473600000001 53.4336996, 8.052591700000001 53.433636, 8.052552499999999 53.4336102, 8.0524719 53.4336536, 8.0524817 53.43366, 8.0524442 53.4336802, 8.052473600000001 53.4336996))",,,,,8.052517782080656,53.43365386356129,5.1014700000006375e-09,0
296835622,house,"POLYGON ((8.0522293 53.434008, 8.0523404 53.4339395, 8.052231000000001 53.4338766, 8.0521885 53.4338521, 8.052120499999999 53.4338941, 8.052163999999999 53.4339191, 8.0521209 53.4339457, 8.0522293 53.434008))",,,,,8.052219913437337,53.43393134661103,1.7878479999983897e-08,0
296835625,detached,"POLYGON ((8.052604000000001 53.4339144, 8.052789799999999 53.4338169, 8.0526853 53.4337462, 8.0526205 53.4337802, 8.0525479 53.433731, 8.0524269 53.4337945, 8.052604000000001 53.4339144))",,,,,8.052606960738986,53.43381690739209,3.388421999914846e-08,0
296837062,house,"POLYGON ((8.052853199999999 53.4342927, 8.052940899999999 53.4342452, 8.053011400000001 53.4342071, 8.052924300000001 53.43415, 8.052766099999999 53.4342356, 8.052853199999999 53.4342927))",,,,,8.052888739610282,53.434221343960154,1.64852899996713e-08,0
296837847,garage,"POLYGON ((8.052326000000001 53.434794, 8.0524136 53.4347498, 8.0523297 53.4346908, 8.052242100000001 53.434735, 8.052326000000001 53.434794))",,,,,8.052327850000001,53.434742400000005,8.876779999749057e-09,0
296837849,yes,"POLYGON ((8.0521349 53.4348405, 8.052201800000001 53.4348088, 8.052139800000001 53.4347624, 8.052072900000001 53.4347941, 8.0521349 53.4348405))",,,,,8.052137350000002,53.434801449999995,5.069560000211221e-09,0
296837851,yes,"POLYGON ((8.051903599999999 53.4348519, 8.051987799999999 53.4348074, 8.0519608 53.4347893, 8.051914200000001 53.4347581, 8.0518938 53.4347444, 8.051819999999999 53.4347835, 8.051864399999999 53.4348133, 8.0518541 53.4348187, 8.051903599999999 53.4348519))",,,,,8.051902518034789,53.43479798197259,8.933159999784876e-09,0
296837853,house,"POLYGON ((8.0517372 53.4348806, 8.0518541 53.4348187, 8.051864399999999 53.4348133, 8.051819999999999 53.4347835, 8.0517217 53.4347176, 8.0515945 53.434785, 8.0517372 53.4348806))",,,,,8.051729441120555,53.434799108786976,2.177605999989006e-08,0
296837854,house,"POLYGON ((8.051989600000001 53.4347709, 8.0520797 53.4347232, 8.0519675 53.434648, 8.0518774 53.4346957, 8.0519456 53.4347414, 8.051989600000001 53.4347709))",,,,,8.051978551860257,53.43470944879586,1.2126909999502646e-08,0
296837855,detached,"POLYGON ((8.052277699999999 53.4346883, 8.0523694 53.4346416, 8.052279199999999 53.4345788, 8.0523544 53.4345404, 8.052276900000001 53.4344866, 8.052110000000001 53.4345718, 8.052277699999999 53.4346883))",,,,,8.052250240559824,53.43458633313766,2.5557449999673025e-08,0
296837856,house,"POLYGON ((8.0524833 53.4343867, 8.052587900000001 53.4343305, 8.052719400000001 53.4344174, 8.052614800000001 53.4344736, 8.0524833 53.4343867))",,,,,8.052601350000002,53.434402049999996,1.6480039999439882e-08,0
296854398,house,"POLYGON ((8.0519648 53.435056, 8.052117300000001 53.4350024, 8.0521098 53.4349948, 8.0520648 53.4349493, 8.052057400000001 53.4349419, 8.051905 53.4349955, 8.0519648 53.435056))",,,,,8.052011147769973,53.43499894387652,1.2433780000707999e-08,0
296908865,farm,"POLYGON ((8.0504213 53.4355236, 8.050780100000001 53.4353377, 8.050898399999999 53.4354187, 8.0512926 53.4352144, 8.051209099999999 53.4351572, 8.051125600000001 53.4351001, 8.0510628 53.4351326, 8.0509953 53.4350864, 8.0506811 53.4352492, 8.0506511 53.4352287, 8.0502752 53.4354235, 8.0504213 53.4355236))",,,,,8.050807211884969,53.435294209152346,1.698010899988471e-07,0
296908866,yes,"POLYGON ((8.052357799999999 53.4355838, 8.052494299999999 53.4355429, 8.052459199999999 53.4355014, 8.0523227 53.4355423, 8.052357799999999 53.4355838))",,,,,8.052408499999997,53.4355426,7.100340000305789e-09,0
296908867,farm,"POLYGON ((8.0511318 53.4360853, 8.051410300000001 53.4359435, 8.0511786 53.435782, 8.0509001 53.4359238, 8.0511318 53.4360853))",,,,,8.051155199999998,53.435933649999996,7.783280999987486e-08,0
296908868,yes,"POLYGON ((8.050672499999999 53.4355041, 8.0507829 53.4354522, 8.0509673 53.4355913, 8.050856899999999 53.4356432, 8.050672499999999 53.4355041))",,,,,8.050819899999999,53.43554769999999,2.492700000037341e-08,0
296908869,farm,"POLYGON ((8.052004800000001 53.4355942, 8.051845699999999 53.4354606, 8.051697000000001 53.4355235, 8.051663 53.4355379, 8.0516381 53.435517, 8.051444800000001 53.4355987, 8.051665699999999 53.4357841, 8.0518064 53.4357247, 8.0517694 53.4356937, 8.052004800000001 53.4355942))",,,,,8.05172316636453,53.435614038910295,8.813288500025679e-08,0
296908872,house,"POLYGON ((8.0513677 53.4350745, 8.051263799999999 53.4350038, 8.051104 53.4350872, 8.0510573 53.4350554, 8.0509953 53.4350864, 8.0510628 53.4351326, 8.051125600000001 53.4351001, 8.051209099999999 53.4351572, 8.0513677 53.4350745))",,,,,8.05120116383334,53.435083166568376,2.4750020000424317e-08,0
296908873,detached,"POLYGON ((8.0522399 53.4355212, 8.052376499999999 53.4354804, 8.0522866 53.4353735, 8.052149999999999 53.4354143, 8.0522399 53.4355212))",,,,,8.05226325,53.43544735,1.827046000007507e-08,0
296908874,house,"POLYGON ((8.051697000000001 53.4355235, 8.051845699999999 53.4354606, 8.0518862 53.4354435, 8.051804300000001 53.4353747, 8.051615099999999 53.4354547, 8.051697000000001 53.4355235))",,,,,8.051750642946098,53.43544909679894,1.95666200005699e-08,0
296946000,farm_auxiliary,"POLYGON ((8.073886099999999 53.4461248, 8.0738603 53.4461106, 8.073587 53.4462686, 8.0737472 53.4463631, 8.073956799999999 53.446243, 8.073975900000001 53.4462572, 8.0737623 53.446374, 8.0737966 53.4463977, 8.073766300000001 53.4464186, 8.073932900000001 53.4465254, 8.0739894 53.4464946, 8.074069100000001 53.4465406, 8.074372800000001 53.4463693, 8.0741098 53.4462045, 8.074077900000001 53.4462207, 8.074022599999999 53.4461796, 8.073994900000001 53.4461946, 8.073886099999999 53.4461248))",,,,,8.07397862039738,53.44633183868318,1.6850484000069567e-07,0
296946003,house,"POLYGON ((8.073886099999999 53.4461248, 8.073987600000001 53.4460687, 8.074037499999999 53.4460996, 8.0740962 53.4461398, 8.074022599999999 53.4461796, 8.073994900000001 53.4461946, 8.073886099999999 53.4461248))",,,,,8.073991524628626,53.44613164988402,1.3266350000205622e-08,0
296981336,roof,"POLYGON ((8.074225 53.4466045, 8.0742455 53.446581, 8.074514799999999 53.4466645, 8.0744943 53.446688, 8.074225 53.4466045))",,,,,8.074369900000006,53.446634499999995,8.040300000226576e-09,0
296981337,farm,"POLYGON ((8.074182199999999 53.4466533, 8.074225 53.4466045, 8.0744943 53.446688, 8.0744516 53.4467368, 8.074182199999999 53.4466533))",,,,,8.074338262746267,53.44667064771108,1.6713904999521866e-08,0
296981339,farm,"POLYGON ((8.0745225 53.4463666, 8.0746156 53.4462748, 8.075138900000001 53.4464631, 8.075045899999999 53.4465549, 8.0745225 53.4463666))",,,,,8.074830711388946,53.446414846564515,6.55648450004283e-08,0
296981341,yes,"POLYGON ((8.0745684 53.4462876, 8.0747018 53.4461975, 8.0745912 53.4461395, 8.074457900000001 53.4462296, 8.0745684 53.4462876))",,,,,8.07457983367801,53.44621354776112,1.7694854999508143e-08,0
296981343,yes,"POLYGON ((8.0732813 53.4463577, 8.0733151 53.4463222, 8.073577200000001 53.4464107, 8.073532999999999 53.4464571, 8.073322900000001 53.4463861, 8.0733332 53.4463753, 8.0732813 53.4463577))",,,,,8.073430013525046,53.44639050688379,1.5319825000531306e-08,0
296989920,yes,"POLYGON ((8.0742672 53.4465737, 8.074296199999999 53.4465759, 8.074325 53.4465733, 8.0743516 53.4465662, 8.0743741 53.4465551, 8.074390599999999 53.4465408, 8.0744001 53.4465244, 8.0744018 53.4465071, 8.0743955 53.4464901, 8.074381799999999 53.4464748, 8.074361700000001 53.4464622, 8.074336600000001 53.4464533, 8.074308500000001 53.4464488, 8.074279300000001 53.446449, 8.0742513 53.4464539, 8.074226599999999 53.4464631, 8.0742069 53.4464759, 8.0741937 53.4464914, 8.074188100000001 53.4465084, 8.074190400000001 53.4465257, 8.0742005 53.446542, 8.0742175 53.4465561, 8.074240400000001 53.4465669, 8.0742672 53.4465737))",,,,Silo,8.074295021009188,53.4465120938733,2.1184819999862228e-08,0
297029147,yes,"POLYGON ((8.0743771 53.4460089, 8.0743846 53.4460048, 8.0743942 53.4460111, 8.0744246 53.4459946, 8.0744706 53.4460245, 8.074566799999999 53.4459721, 8.0745194 53.4459412, 8.074464300000001 53.4459711, 8.074427 53.4459468, 8.074355600000001 53.4459857, 8.074347899999999 53.4459899, 8.0743771 53.4460089))",,,,,8.074460369426305,53.44598182627723,8.97835499972545e-09,0
297029148,yes,"POLYGON ((8.075441400000001 53.4455209, 8.0755377 53.44547, 8.075486099999999 53.4454353, 8.075389700000001 53.4454862, 8.075441400000001 53.4455209))",,,,,8.075463715656257,53.445478101934924,5.972329999929463e-09,0
297029149,house,"POLYGON ((8.075227699999999 53.4455305, 8.0753501 53.4454647, 8.0752247 53.445382, 8.075102299999999 53.4454478, 8.075227699999999 53.4455305))",,,,,8.075226199999998,53.44545625,1.837379999934718e-08,0
297029151,detached,"POLYGON ((8.0742288 53.445903, 8.074387 53.445817, 8.0744553 53.4458615, 8.074419300000001 53.4458811, 8.0744778 53.4459192, 8.074427 53.4459468, 8.074355600000001 53.4459857, 8.0742288 53.445903))",,,,,8.074360116250418,53.44590261745943,2.146548000043999e-08,0
297029152,detached,"POLYGON ((8.0755417 53.4453885, 8.075738599999999 53.4452834, 8.075585 53.4451813, 8.0753881 53.4452864, 8.0755417 53.4453885))",,,,,8.075563349999998,53.4452849,3.6246849999700394e-08,0
297038106,yes,"POLYGON ((8.057949799999999 53.4627802, 8.058077000000001 53.4628032, 8.0581072 53.4627441, 8.057979899999999 53.4627211, 8.057949799999999 53.4627802))",,,,,8.058028479777066,53.46276214699311,8.213924999859756e-09,0
297038107,yes,"POLYGON ((8.0584211 53.4616143, 8.0584702 53.4615181, 8.0584902 53.4614789, 8.0589073 53.4615543, 8.0588382 53.4616897, 8.0584211 53.4616143))",,,,,8.05866420118881,53.46158430027546,6.168511999908965e-08,0
297038108,commercial,"POLYGON ((8.0577516 53.4625593, 8.057855099999999 53.4623514, 8.0580569 53.462387, 8.057986400000001 53.4625286, 8.0581557 53.4625585, 8.0581227 53.4626248, 8.0577516 53.4625593))",,furniture,,Der Küchenfriese,8.057935975724025,53.46249501346001,5.785280500026123e-08,0
297038109,house,"POLYGON ((8.058285400000001 53.4614847, 8.0583221 53.4614127, 8.058507000000001 53.4614461, 8.0584902 53.4614789, 8.0584702 53.4615181, 8.058285400000001 53.4614847))",,,,,8.058396171870614,53.46146539629081,1.4535369999995255e-08,0
303059657,yes,"POLYGON ((7.944031 53.3477436, 7.9440703 53.3477053, 7.9440878 53.3477118, 7.944125 53.3476756, 7.944048 53.3476474, 7.9440341 53.3476609, 7.944009 53.3476517, 7.9439679 53.3476918, 7.9439949 53.3477017, 7.9439734 53.3477226, 7.944031 53.3477436))",,,,,7.944039557064139,53.34769167205671,8.293494999968838e-09,1
303059658,yes,"POLYGON ((7.9444587 53.3477706, 7.9444127 53.3477174, 7.9445848 53.3476644, 7.9446308 53.3477176, 7.9444587 53.3477706))",,,,,7.944521750000001,53.34771750000001,1.1593719999869408e-08,1
303059659,yes,"POLYGON ((7.9441573 53.347893, 7.944085 53.3478128, 7.9441552 53.3477902, 7.9441749 53.3478121, 7.9442537 53.3477867, 7.9443064 53.3478452, 7.9441573 53.347893))",,,,,7.944194224192932,53.34783576834781,1.3206240000101991e-08,1
303059660,yes,"POLYGON ((7.9441559 53.3476924, 7.9442457 53.3476124, 7.9443126 53.3476392, 7.9442807 53.3476676, 7.9443237 53.3476848, 7.9442822 53.3477218, 7.9442377 53.347704, 7.9442213 53.3477185, 7.9441559 53.3476924))",,,,,7.944245121028033,53.347672280259395,1.002724999979412e-08,1
303059662,house,"POLYGON ((7.9447726 53.3477893, 7.9447682 53.3477841, 7.9447404 53.3477511, 7.9447159 53.347722, 7.9448846 53.3476713, 7.9449413 53.3477386, 7.9447726 53.3477893))",,,,,7.944828595096051,53.34773030193951,1.4229080000220945e-08,1
303059663,house,"POLYGON ((7.9447682 53.3477841, 7.9447209 53.3477983, 7.9447605 53.3478453, 7.9445488 53.3479089, 7.9444477 53.347789, 7.9445819 53.3477487, 7.9446229 53.3477974, 7.9446996 53.3477744, 7.9446922 53.3477656, 7.9447404 53.3477511, 7.9447682 53.3477841))",,,,,7.944606616971448,53.34782336346855,2.904439500063829e-08,1
303118252,yes,"POLYGON ((7.941773 53.349227, 7.9418095 53.3492148, 7.9417826 53.3491862, 7.9418844 53.349152, 7.941938 53.3492088, 7.9419007 53.3492214, 7.9418773 53.3491965, 7.941818 53.3492164, 7.9418418 53.3492416, 7.9418 53.3492557, 7.941773 53.349227))",,,,,7.941849713140213,53.349199022548746,7.061745000255769e-09,1
303118255,house,"POLYGON ((7.9418105 53.3491417, 7.9417339 53.3490459, 7.9419194 53.348993, 7.941996 53.3490888, 7.9418105 53.3491417))",,,,,7.94186495,53.34906734999999,2.18230399993883e-08,1
303725488,garage,"POLYGON ((8.033384699999999 53.4158216, 8.033452499999999 53.4158402, 8.033507 53.4157696, 8.0334392 53.415751, 8.033384699999999 53.4158216))",,,,,8.033445849999998,53.4157956,5.800379999918608e-09,0
303725490,yes,"POLYGON ((8.036133400000001 53.4171601, 8.0361618 53.4171002, 8.0362931 53.4171223, 8.0362647 53.4171822, 8.036133400000001 53.4171601))",,,,,8.03621325,53.417141199999996,8.492509999588679e-09,0
303725492,yes,"POLYGON ((8.021422299999999 53.4118883, 8.0215329 53.411889, 8.0215348 53.4117854, 8.0214242 53.4117847, 8.021422299999999 53.4118883))",,,,,8.02147855,53.41183685,1.1459490000325905e-08,0
303725493,yes,"POLYGON ((8.0306278 53.415369, 8.030712100000001 53.4153951, 8.030815799999999 53.4152761, 8.030731400000001 53.41525, 8.0306278 53.415369))",,,,,8.03072178450586,53.41532254118478,1.2742914999751174e-08,0
303725497,yes,"POLYGON ((8.0302755 53.4149286, 8.030359000000001 53.4148926, 8.030287700000001 53.4148337, 8.0302407 53.414854, 8.030204100000001 53.4148697, 8.0302755 53.4149286))",,,,,8.030281579665484,53.41488115731194,7.487155000137602e-09,0
303725499,detached,"POLYGON ((8.022521100000001 53.4122556, 8.022683600000001 53.4122664, 8.022709000000001 53.4121302, 8.022546500000001 53.4121194, 8.022521100000001 53.4122556))",,,,,8.02261505,53.41219290000001,2.2406819999972917e-08,0
303725501,house,"POLYGON ((8.0302407 53.414854, 8.0301449 53.414775, 8.0302559 53.4147272, 8.030351599999999 53.4148062, 8.030287700000001 53.4148337, 8.0302407 53.414854))",,,,,8.030248259074316,53.414790590404294,1.3339564999854823e-08,0
303725503,detached,"POLYGON ((8.030435600000001 53.415459, 8.0304968 53.4153918, 8.0306537 53.4154425, 8.030592499999999 53.4155097, 8.030435600000001 53.415459))",,,,,8.030544650000001,53.415450750000005,1.3646519999948565e-08,0
303725506,detached,"POLYGON ((8.030598299999999 53.4151962, 8.0306552 53.4151358, 8.030804099999999 53.4151857, 8.0307472 53.4152461, 8.030598299999999 53.4151962))",,,,,8.030701200000001,53.41519095,1.1832869999319602e-08,0
303725509,detached,"POLYGON ((8.033189200000001 53.4159363, 8.0333202 53.4159678, 8.033392900000001 53.4158607, 8.033261899999999 53.4158291, 8.033189200000001 53.4159363))",,,,,8.033291043939853,53.41589846891579,1.6330334999268778e-08,0
303726210,detached,"POLYGON ((8.036516199999999 53.4181938, 8.036512800000001 53.4180971, 8.036791600000001 53.4180937, 8.0367949 53.4181904, 8.036516199999999 53.4181938))",,,,,8.036653874607014,53.41814374711391,2.696651500011942e-08,0
303726211,detached,"POLYGON ((8.0366494 53.4176523, 8.0368718 53.4176601, 8.036891000000001 53.4174672, 8.0366686 53.4174593, 8.0366494 53.4176523))",,,,,8.036770190499704,53.41755972394524,4.306280000056293e-08,0
304103145,farm,"POLYGON ((8.0193172 53.4394707, 8.0192029 53.4395, 8.0193823 53.4397484, 8.0194472 53.4397318, 8.0194668 53.439759, 8.0200703 53.4396044, 8.0199716 53.4394677, 8.0196516 53.4395497, 8.0196194 53.4395051, 8.019825900000001 53.4394521, 8.0197577 53.4393578, 8.0195113 53.439421, 8.0193172 53.4394707))",,,,,8.01961016662571,53.43956688990096,1.8660550499861815e-07,0
304103146,yes,"POLYGON ((8.024691199999999 53.4560859, 8.0246972 53.4560125, 8.024886800000001 53.4560179, 8.024880899999999 53.4560914, 8.024691199999999 53.4560859))",,,,,8.024789045568063,53.456051929079955,1.3962219999756068e-08,0
304103147,farm,"POLYGON ((8.019278999999999 53.438975, 8.0194356 53.4389372, 8.019326599999999 53.4387768, 8.019170000000001 53.4388145, 8.019278999999999 53.438975))",,,,,8.01930279639705,53.438875881668864,2.92412199998344e-08,0
304103148,yes,"POLYGON ((8.025524000000001 53.4564531, 8.0258369 53.4564487, 8.0258316 53.4563157, 8.025518699999999 53.4563201, 8.025524000000001 53.4564531))",,,,,8.0256778,53.4563844,4.163902000052286e-08,0
304103150,farm,"POLYGON ((8.024819600000001 53.4566649, 8.0256677 53.4566916, 8.0256752 53.4566073, 8.025407299999999 53.4565989, 8.0254143 53.4565204, 8.024834 53.4565021, 8.024819600000001 53.4566649))",,,,,8.025198059963241,53.45660278749754,1.1736098499771358e-07,0
304103151,farm,"POLYGON ((8.019781500000001 53.4389737, 8.0199958 53.43892, 8.0198617 53.4387298, 8.019644599999999 53.4387841, 8.0197141 53.4388826, 8.019646 53.4388996, 8.0196969 53.4389717, 8.0197676 53.438954, 8.019781500000001 53.4389737))",,,,,8.019808076164058,53.43885991842013,5.42865300008528e-08,0
304103152,house,"POLYGON ((8.0193172 53.4394707, 8.0195113 53.439421, 8.019423 53.4392987, 8.0192289 53.4393485, 8.0193172 53.4394707))",,,,,8.01937010885377,53.43938471893968,2.8121649999947285e-08,0
304103153,house,"POLYGON ((8.024719299999999 53.456216, 8.024707599999999 53.4563337, 8.024622900000001 53.4563306, 8.024619599999999 53.4563625, 8.0245634 53.4563604, 8.0245669 53.456327, 8.0244385 53.4563223, 8.024450699999999 53.4562061, 8.024719299999999 53.456216))",,,,,8.024580189036861,53.45627367466166,3.3376794999817464e-08,0
304103158,yes,"POLYGON ((8.019994199999999 53.4393874, 8.0200149 53.4394013, 8.020042399999999 53.4394103, 8.0200733 53.4394131, 8.020104 53.4394094, 8.020130699999999 53.4393997, 8.020150299999999 53.4393851, 8.020160300000001 53.4393674, 8.0201595 53.4393488, 8.0201481 53.4393314, 8.0201274 53.4393175, 8.0200999 53.4393085, 8.020068999999999 53.4393057, 8.0200383 53.4393094, 8.0200116 53.4393191, 8.019992 53.4393337, 8.0199821 53.4393514, 8.019982799999999 53.43937, 8.019994199999999 53.4393874))",,,,Silo,8.020071160643301,53.439359400938166,1.489657500026883e-08,0
304474902,farm,"POLYGON ((8.0589698 53.4600874, 8.059503599999999 53.4601827, 8.0595292 53.4601319, 8.059327 53.4600958, 8.059377899999999 53.4599948, 8.0593393 53.4599879, 8.0591849 53.4599604, 8.059150499999999 53.4599542, 8.0590961 53.4600623, 8.058991799999999 53.4600437, 8.0589698 53.4600874))",,,,,8.059247560600442,53.46007116469007,5.3777079999260704e-08,0
304474903,farm,"POLYGON ((8.059676899999999 53.4599351, 8.059829799999999 53.4599685, 8.059943499999999 53.4597834, 8.059790599999999 53.4597501, 8.059676899999999 53.4599351))",,,,,8.059810202714242,53.45985928178888,3.208604000021599e-08,0
304474904,farm,"POLYGON ((8.058802200000001 53.4604236, 8.059393 53.4605275, 8.0594752 53.4603618, 8.0589897 53.4602764, 8.0590017 53.4602523, 8.0588964 53.4602338, 8.058802200000001 53.4604236))",,,,,8.05913376365152,53.46038922074367,1.0919761499922298e-07,0
304474905,house,"POLYGON ((8.058521000000001 53.4610053, 8.0585577 53.4609232, 8.058723499999999 53.4609495, 8.0586868 53.4610316, 8.058521000000001 53.4610053))",,,,,8.05862225,53.4609774,1.4577389999316281e-08,0
304474906,house,"POLYGON ((8.0591849 53.4599604, 8.0593393 53.4599879, 8.0593769 53.4599134, 8.059222500000001 53.4598858, 8.0591849 53.4599604))",,,,,8.059280885104892,53.459936870312866,1.2546400000054804e-08,0
