,building,geometry,amenity,shop,leisure,building:levels,name,building_coordinates_x,building_coordinates_y,building_area,neighbourhood
415118003,yes,"POLYGON ((9.7459694 51.2253264, 9.7459498 51.2252768, 9.7458078 51.2252989, 9.745851999999999 51.2254106, 9.7459557 51.2254148, 9.746041099999999 51.2254182, 9.746041699999999 51.2254126, 9.7460501 51.2253296, 9.7459694 51.2253264))",,,,,,9.745929895323522,51.2253541462622,2.415685999975813e-08,2
415118004,yes,"POLYGON ((9.7433113 51.2237552, 9.7431868 51.2238236, 9.7431971 51.2238309, 9.7431783 51.2238412, 9.7432529 51.2238944, 9.7432716 51.2238841, 9.7433193 51.2239181, 9.7434438 51.2238497, 9.7433113 51.2237552))",,,,,,9.743308246159032,51.22383868198177,2.2592884999746395e-08,2
415391437,yes,"POLYGON ((9.764372 51.2137853, 9.7645687 51.2137695, 9.7645286 51.2135731, 9.7643887 51.2135843, 9.764399299999999 51.2136362, 9.7643425 51.2136408, 9.764372 51.2137853))",,,,,,9.764457295083762,51.21368469658342,3.6272144999731866e-08,4
416506010,yes,"POLYGON ((9.7649078 51.2069691, 9.765008999999999 51.2069431, 9.764977399999999 51.2068948, 9.7648762 51.2069209, 9.7649078 51.2069691))",,,,,,9.764942613498585,51.20693196892321,5.706079999947668e-09,3
416506011,yes,"POLYGON ((9.769720400000001 51.2014776, 9.769788399999999 51.2015085, 9.769866199999999 51.2014413, 9.7697982 51.2014103, 9.769720400000001 51.2014776))",,,,,,9.76979330170565,51.201459416242,6.980910000185555e-09,3
416506012,yes,"POLYGON ((9.7635451 51.2073466, 9.763506899999999 51.2073813, 9.763695999999999 51.2074628, 9.7637342 51.2074281, 9.7635451 51.2073466))",,,,,,9.763620549999999,51.207404700000005,9.675070000151405e-09,3
416511742,yes,"POLYGON ((9.6834279 51.2073719, 9.6835205 51.2072946, 9.6834638 51.207268, 9.683371299999999 51.2073453, 9.6834279 51.2073719))",,,,,,9.683445885550556,51.207319943583016,6.840874999930037e-09,1
416648195,yes,"POLYGON ((9.6880826 51.2070015, 9.6878811 51.207264, 9.6879446 51.2072831, 9.688146100000001 51.2070206, 9.6880826 51.2070015))",,,,,,9.688013600000003,51.2071423,2.0517400000096538e-08,1
416648196,yes,"POLYGON ((9.695791099999999 51.2058726, 9.695941299999999 51.2057499, 9.6958284 51.2056956, 9.6956782 51.2058183, 9.695791099999999 51.2058726))",,,,,,9.695809749999999,51.205784099999995,2.2008690000120278e-08,1
416648197,yes,"POLYGON ((9.6845889 51.2060059, 9.684513900000001 51.2059014, 9.684370100000001 51.2059419, 9.6844451 51.2060464, 9.6845889 51.2060059))",,,,,,9.684479500000002,51.205973900000004,1.80645999996169e-08,1
416648198,yes,"POLYGON ((9.6841109 51.2057342, 9.683836299999999 51.2058704, 9.6839146 51.2059324, 9.6841644 51.2058087, 9.6841109 51.2057342))",,,,,,9.684006072923934,51.20583586169032,2.6458854999698114e-08,1
416648199,yes,"POLYGON ((9.688435 51.2074177, 9.6885879 51.2072186, 9.6882862 51.2071277, 9.688133300000001 51.2073268, 9.688435 51.2074177))",,,,,,9.6883606,51.20727269999999,7.39670799998092e-08,1
416648200,yes,"POLYGON ((9.686637899999999 51.206015, 9.6871765 51.2060519, 9.687191800000001 51.2059646, 9.6866532 51.2059276, 9.686637899999999 51.206015))",,,,,,9.686914799267763,51.20598977128285,4.76120449987685e-08,1
416648201,yes,"POLYGON ((9.684422400000001 51.2060528, 9.6845471 51.2062267, 9.6847136 51.2061798, 9.6845889 51.2060059, 9.6844451 51.2060464, 9.684422400000001 51.2060528))",,,,,,9.684567998849856,51.2061162988675,3.480326500039656e-08,1
416648202,yes,"POLYGON ((9.6840914 51.2059811, 9.684233000000001 51.2060913, 9.6843389 51.2060379, 9.6841524 51.2058927, 9.684046499999999 51.2059461, 9.6840914 51.2059811))",,,,,,9.68419268907026,51.20599200224186,2.5339790000094226e-08,1
416648203,yes,"POLYGON ((9.6841524 51.2058927, 9.684103800000001 51.2058548, 9.6839285 51.2059431, 9.6839776 51.2059809, 9.684046499999999 51.2059461, 9.6841524 51.2058927))",,,,,,9.684040525559073,51.20591787993263,1.0933625000160877e-08,1
416648204,yes,"POLYGON ((9.684014400000001 51.2062014, 9.684233000000001 51.2060913, 9.6840914 51.2059811, 9.684022799999999 51.2060157, 9.683884000000001 51.2060857, 9.683872900000001 51.2060912, 9.684014400000001 51.2062014))",,,,,,9.684052960223289,51.20609126029445,3.965844499905058e-08,1
416648205,yes,"POLYGON ((9.6884538 51.2070589, 9.6885329 51.2069559, 9.688378699999999 51.2069094, 9.6883272 51.2069765, 9.6883002 51.2070123, 9.6883363 51.2070235, 9.6884538 51.2070589))",,,,,,9.688416328632536,51.20698414134998,1.9547174999791957e-08,1
416648206,yes,"POLYGON ((9.684344599999999 51.2058982, 9.684463900000001 51.2058646, 9.684326799999999 51.2056734, 9.6841109 51.2057342, 9.6841644 51.2058087, 9.684260999999999 51.2057815, 9.684344599999999 51.2058982))",,,,,,9.684299784107257,51.20577909123432,3.6061394999511915e-08,1
416648207,yes,"POLYGON ((9.683884000000001 51.2060857, 9.684022799999999 51.2060157, 9.6839776 51.2059809, 9.6839285 51.2059431, 9.6839146 51.2059324, 9.683836299999999 51.2058704, 9.683697499999999 51.2059404, 9.683884000000001 51.2060857))",,,,,,9.683859969560473,51.20597815819647,3.31297600003504e-08,1
416648208,yes,"POLYGON ((9.6880782 51.2070001, 9.6880826 51.2070015, 9.688146100000001 51.2070206, 9.6883024 51.2070677, 9.6883363 51.2070235, 9.6883002 51.2070123, 9.6883272 51.2069765, 9.6881398 51.20692, 9.6880782 51.2070001))",,,,,,9.688212348752392,51.2069933718368,2.0513160000260874e-08,1
416851238,yes,"POLYGON ((9.7576149 51.2019191, 9.757668499999999 51.201804, 9.7575255 51.2017778, 9.757471799999999 51.2018929, 9.7576149 51.2019191))",,,,,,9.757570170372764,51.20184845585762,1.787068499933888e-08,3
417140672,yes,"POLYGON ((9.682026199999999 51.2034795, 9.6821053 51.2035094, 9.682184400000001 51.203427, 9.6821053 51.2033972, 9.682026199999999 51.2034795))",,,,,,9.6821053,51.20345328333333,8.875020000373702e-09,1
417140673,yes,"POLYGON ((9.682136099999999 51.2033207, 9.6826668 51.2035209, 9.6828027 51.2033796, 9.682271999999999 51.2031794, 9.682136099999999 51.2033207))",,,,,,9.6824694,51.20335015,1.0219508999945809e-07,1
417140674,yes,"POLYGON ((9.681937700000001 51.203919, 9.682266800000001 51.2040432, 9.6823789 51.2039266, 9.6820497 51.2038024, 9.681937700000001 51.203919))",,,,,,9.682158283596255,51.20392280029163,5.2295499999567914e-08,1
417140675,yes,"POLYGON ((9.6827209 51.2035442, 9.682935000000001 51.203625, 9.6831111 51.2034417, 9.682897000000001 51.203361, 9.6827209 51.2035442))",,,,,,9.682916002311586,51.20349298272611,5.345390000034632e-08,1
417140676,yes,"POLYGON ((9.681869300000001 51.2035905, 9.682416999999999 51.2037971, 9.682537 51.2036723, 9.6821053 51.2035094, 9.682026199999999 51.2034795, 9.6819892 51.2034656, 9.681869300000001 51.2035905))",,,,,,9.68220310513164,51.20363135874022,9.317977499952871e-08,1
417458634,yes,"POLYGON ((9.7083239 51.1981258, 9.7087421 51.1981122, 9.7087086 51.1977088, 9.708290399999999 51.1977224, 9.7083239 51.1981258))",,,,,,9.708516249999999,51.1979173,1.691574799986428e-07,2
417458636,yes,"POLYGON ((9.708859 51.1979594, 9.7091291 51.1979506, 9.7091058 51.1976695, 9.7088356 51.1976783, 9.708859 51.1979594))",,,,,,9.708982374021488,51.19781444136077,7.614464499951306e-08,2
417458638,yes,"POLYGON ((9.707957800000001 51.1976964, 9.708076 51.1976925, 9.708073199999999 51.1976595, 9.708119399999999 51.1976579, 9.708114500000001 51.1975991, 9.7079501 51.1976044, 9.707957800000001 51.1976964))",,,,,,9.708029205210432,51.19764463025477,1.3623859999985074e-08,2
417458640,yes,"POLYGON ((9.7077533 51.1980309, 9.7079652 51.1980239, 9.7079564 51.1979246, 9.707953099999999 51.1978863, 9.707922099999999 51.1978878, 9.7077419 51.1978937, 9.7077533 51.1980309))",,,,,,9.707853387028122,51.19795884061156,2.910319500037877e-08,2
417458643,yes,"POLYGON ((9.7093588 51.1978604, 9.7094817 51.1978187, 9.7094714 51.1978068, 9.7096208 51.1977561, 9.709547799999999 51.1976717, 9.7092755 51.1977641, 9.7093588 51.1978604))",,,,,,9.709446174101009,51.19776449811693,3.161955500015255e-08,2
417458645,yes,"POLYGON ((9.7079564 51.1979246, 9.7081488 51.1979183, 9.7081436 51.1978558, 9.7080962 51.1978573, 9.708095200000001 51.197846, 9.7079191 51.1978517, 9.707922099999999 51.1978878, 9.707953099999999 51.1978863, 9.7079564 51.1979246))",,,,,,9.708038401922215,51.197884574746496,1.4835499999793323e-08,2
417469408,yes,"POLYGON ((9.706842099999999 51.1971829, 9.7070332 51.1971787, 9.707030100000001 51.1971226, 9.706839 51.1971268, 9.706842099999999 51.1971829))",,,,,,9.7069361,51.19715275,1.073373000037343e-08,2
417469409,yes,"POLYGON ((9.7065068 51.1965727, 9.7066222 51.1965912, 9.7066392 51.1965496, 9.706523799999999 51.1965311, 9.7065068 51.1965727))",,,,,,9.706573,51.19656115,5.115139999932179e-09,2
417469410,yes,"POLYGON ((9.706439100000001 51.1962454, 9.7064632 51.1961698, 9.706376799999999 51.1961589, 9.7063527 51.1962346, 9.706439100000001 51.1962454))",,,,,,9.70640794156062,51.196202171615745,6.797645000054395e-09,2
417469412,yes,"POLYGON ((9.7074959 51.1960395, 9.707503900000001 51.1961403, 9.707643300000001 51.196136, 9.7076352 51.1960351, 9.7074959 51.1960395))",,,,,,9.70756958728643,51.196087730166035,1.4088465000388367e-08,2
417768427,yes,"POLYGON ((9.7634715 51.1957635, 9.7637223 51.19575, 9.763710700000001 51.1956655, 9.763459900000001 51.1956789, 9.7634715 51.1957635))",,,,,,9.76359107551394,51.195714476698576,2.1361160000085378e-08,3
417768428,yes,"POLYGON ((9.764060199999999 51.1959988, 9.764338499999999 51.1959781, 9.764320400000001 51.1958828, 9.7640422 51.1959036, 9.764060199999999 51.1959988))",,,,,,9.764190351226741,51.19594082535627,2.6877849999309757e-08,3
417768429,yes,"POLYGON ((9.7640455 51.1958416, 9.764349899999999 51.195819, 9.764329699999999 51.1957125, 9.764128400000001 51.1957275, 9.7641346 51.1957599, 9.7640314 51.1957676, 9.7640455 51.1958416))",,,,,,9.764199991506782,51.19578046452441,2.9475970000458337e-08,3
419820389,yes,"POLYGON ((9.7887717 51.2151689, 9.788610800000001 51.21521, 9.788665 51.2152932, 9.788825900000001 51.215252, 9.7887717 51.2151689))",,,,,,9.788718337746959,51.21523103094083,1.5609164999601746e-08,4
419820390,yes,"POLYGON ((9.783680199999999 51.2145199, 9.783771 51.2144885, 9.7837254 51.2144368, 9.783634599999999 51.2144683, 9.783680199999999 51.2145199))",,,,,,9.783702808389588,51.2144783679091,6.123939999907863e-09,4
430440430,civic,"POLYGON ((9.7262871 51.1920603, 9.7265899 51.1920516, 9.726599800000001 51.1921877, 9.726297000000001 51.1921964, 9.7262871 51.1920603))",police,,,3,Polizeistation Hessisch Lichtenau,9.726443450000003,51.192124,4.129720999968562e-08,2
430492942,yes,"POLYGON ((9.7182327 51.2009905, 9.7180389 51.200933, 9.7181646 51.2007662, 9.718359 51.2008237, 9.7182327 51.2009905))",,car,,,,9.718198840606808,51.20087831906179,3.962088000093457e-08,2
430492943,yes,"POLYGON ((9.718158799999999 51.2003313, 9.718251800000001 51.2002096, 9.7183061 51.2002258, 9.7183519 51.2001659, 9.718776800000001 51.2002934, 9.7187568 51.2003195, 9.7191195 51.2004283, 9.719027499999999 51.2005488, 9.7186571 51.2004376, 9.7186387 51.2004617, 9.718607 51.2004522, 9.718576300000001 51.2004924, 9.7183755 51.2004322, 9.718359100000001 51.2004536, 9.7181929 51.2004037, 9.7182315 51.2003531, 9.718158799999999 51.2003313))",,car_repair,,,Autohaus Horn GmbH & Co. KG,9.718592776548173,51.20036330712764,1.7348739000090723e-07,2
430492944,yes,"POLYGON ((9.7188137 51.2007346, 9.718976700000001 51.2007776, 9.719079799999999 51.2006243, 9.718916800000001 51.2005813, 9.7188137 51.2007346))",,,,,,9.71894675,51.20067945,2.942119999966576e-08,2
430492945,yes,"POLYGON ((9.718534200000001 51.200643, 9.718780600000001 51.2007049, 9.718841299999999 51.2006098, 9.718595000000001 51.200548, 9.718534200000001 51.200643))",,,,,,9.718687786036318,51.20062643304111,2.7172954999696488e-08,2
430492947,yes,"POLYGON ((9.7180389 51.200933, 9.7179719 51.200914, 9.718096600000001 51.2007463, 9.7181646 51.2007662, 9.7180389 51.200933))",car_wash,,,,,9.718068195875082,51.200839585848435,1.3724514999899289e-08,2
430492948,yes,"POLYGON ((9.7179719 51.200914, 9.7178957 51.2008918, 9.7180204 51.200724, 9.718096600000001 51.2007463, 9.7179719 51.200914))",,car_repair,,,,9.717996155219288,51.20081901288665,1.5557124999685217e-08,2
434392150,yes,"POLYGON ((9.693059699999999 51.2279462, 9.692663 51.2278877, 9.6927547 51.2276439, 9.6931514 51.2277024, 9.693059699999999 51.2279462))",,,,,,9.6929072,51.22779504999999,1.0207990999998342e-07,0
434392750,yes,"POLYGON ((9.694202799999999 51.2276605, 9.693481500000001 51.2276033, 9.6934968 51.227528, 9.693662 51.2275411, 9.6936748 51.2274782, 9.6938581 51.2274928, 9.693847 51.2275473, 9.6942197 51.2275769, 9.694202799999999 51.2276605))",,,,,,9.693842984365865,51.22758006420966,7.004560999862613e-08,0
434393352,yes,"POLYGON ((9.694896399999999 51.2275848, 9.694916600000001 51.2274811, 9.695342999999999 51.2275137, 9.6953227 51.2276174, 9.694896399999999 51.2275848))",,,,,,9.69511967797117,51.22754924820028,4.48726450001559e-08,0
434393951,yes,"POLYGON ((9.6971832 51.2268823, 9.697219799999999 51.2267979, 9.6971507 51.2267861, 9.6971797 51.2267192, 9.697045599999999 51.2266964, 9.6970077 51.2267839, 9.6969291 51.226965, 9.697045299999999 51.2269847, 9.6970961 51.2268675, 9.6971832 51.2268823))",,,,,,9.69706960502463,51.22683640797625,4.2675114999777035e-08,0
434394718,yes,"POLYGON ((9.6985782 51.2269773, 9.698525999999999 51.2269563, 9.698552299999999 51.2269307, 9.6984244 51.2268792, 9.6982701 51.2270294, 9.698450299999999 51.2271019, 9.6985782 51.2269773))",,,,,,9.698430663244363,51.226992454520946,3.635046500041377e-08,0
434394919,yes,"POLYGON ((9.6985844 51.2264202, 9.698541000000001 51.2262895, 9.6982687 51.226325, 9.698312100000001 51.2264557, 9.6985844 51.2264202))",,,,,,9.69842655,51.226372600000005,3.713031000001128e-08,0
434395009,yes,"POLYGON ((9.698355400000001 51.2261338, 9.6983151 51.2260296, 9.698443899999999 51.2260128, 9.698449200000001 51.2259994, 9.6986209 51.2259944, 9.698626300000001 51.2261271, 9.698540400000001 51.2261354, 9.698540400000001 51.2261119, 9.698355400000001 51.2261338))",,,,,,9.698485715292714,51.226064690344835,3.4735465000198284e-08,0
434395132,yes,"POLYGON ((9.6957053 51.2265722, 9.695708 51.226374, 9.6955069 51.2263706, 9.695503799999999 51.2264811, 9.695437099999999 51.2264832, 9.695442099999999 51.2265735, 9.6957053 51.2265722))",,,,,,9.695588402659185,51.22647943662766,4.634416999995012e-08,0
434395134,yes,"POLYGON ((9.696393499999999 51.2266134, 9.696369799999999 51.2264951, 9.69609 51.2265171, 9.696113799999999 51.2266354, 9.696393499999999 51.2266134))",,,,,,9.69624177277787,51.22656524665077,3.3616924999132025e-08,0
434395347,yes,"POLYGON ((9.695928200000001 51.2264659, 9.6961131 51.2264449, 9.6960958 51.226385, 9.6959108 51.226406, 9.695928200000001 51.2264659))",,,,,,9.696011971414636,51.226425447708166,1.1442855000001858e-08,0
434395348,yes,"POLYGON ((9.695913300000001 51.2263897, 9.695903700000001 51.2263319, 9.696022900000001 51.2263241, 9.696032499999999 51.2263819, 9.695913300000001 51.2263897))",,,,,,9.695968100000002,51.2263569,6.964640000003174e-09,0
434595404,yes,"POLYGON ((9.696718600000001 51.2247845, 9.696614200000001 51.2247777, 9.696596400000001 51.2248855, 9.6967009 51.2248922, 9.696718600000001 51.2247845))",,,,,,9.696657515320034,51.224834981554906,1.1374300000106299e-08,0
434595405,yes,"POLYGON ((9.6970422 51.2249698, 9.6971855 51.2249339, 9.6971091 51.2248143, 9.6969657 51.2248502, 9.6970422 51.2249698))",,,,,,9.697075619012802,51.22489204454672,1.9889214999966568e-08,0
434595406,yes,"POLYGON ((9.6971641 51.2253153, 9.6970388 51.2251193, 9.6968525 51.225166, 9.696942399999999 51.2253066, 9.696875800000001 51.2253233, 9.696911200000001 51.2253787, 9.6971641 51.2253153))",,,,,,9.697000823545052,51.22525001067749,4.664601499944419e-08,0
434595790,yes,"POLYGON ((9.694848500000001 51.2265581, 9.6948565 51.2263697, 9.6947075 51.2263672, 9.694703799999999 51.2264519, 9.6946695 51.2264513, 9.6946651 51.226555, 9.694848500000001 51.2265581))",,,,,,9.694767450307216,51.22646723962486,3.166434499990913e-08,0
434595792,yes,"POLYGON ((9.695535 51.2263006, 9.695228 51.2263068, 9.6952312 51.2263693, 9.6955382 51.2263632, 9.695535 51.2263006))",,,,,,9.6953831408543,51.226334974094726,1.9222529999690742e-08,0
434597280,yes,"POLYGON ((9.699565399999999 51.2278097, 9.699079599999999 51.2278621, 9.699112599999999 51.227982, 9.699598399999999 51.2279296, 9.699565399999999 51.2278097))",,,,,,9.699339,51.227895849999996,5.997661999886977e-08,0
434597794,yes,"POLYGON ((9.700091 51.227867, 9.7001268 51.2277782, 9.700325400000001 51.2278095, 9.700289700000001 51.2278984, 9.700091 51.227867))",,,,,,9.700208237776794,51.22783828224332,1.877081500010946e-08,0
434599077,yes,"POLYGON ((9.700823099999999 51.2278016, 9.7008309 51.227882, 9.7008727 51.2278804, 9.7009083 51.2280215, 9.7009854 51.2280163, 9.7009992 51.2280982, 9.700355099999999 51.2280747, 9.700341399999999 51.2279638, 9.7003825 51.2279623, 9.7003752 51.2278878, 9.700461199999999 51.2278845, 9.700454499999999 51.2278156, 9.700823099999999 51.2278016))",,,,,,9.70065123711859,51.22796254123302,1.4195289500013255e-07,0
434600828,yes,"POLYGON ((9.7273818 51.233836, 9.727145800000001 51.2342962, 9.7272853 51.2344482, 9.7271737 51.2344892, 9.7269849 51.234287, 9.727232900000001 51.2338058, 9.7273818 51.233836))",,,,,,9.727174947973053,51.23413938060439,1.0441869000005092e-07,0
434603431,yes,"POLYGON ((9.706754500000001 51.2278228, 9.7069341 51.227631, 9.7067283 51.2275554, 9.7065486 51.2277472, 9.706754500000001 51.2278228))",,,,,,9.70674136714478,51.22768910487967,5.306356999977359e-08,0
435101631,yes,"POLYGON ((9.6957868 51.2268383, 9.695876 51.2268402, 9.6958711 51.2269331, 9.6957214 51.2269299, 9.695729099999999 51.2267852, 9.6957895 51.2267864, 9.6957868 51.2268383))",,,,,,9.695791214327308,51.226871570368324,1.70569249999996e-08,0
435101746,yes,"POLYGON ((9.6976806 51.2270133, 9.697491100000001 51.2268364, 9.6973498 51.2268957, 9.6975394 51.2270727, 9.6976806 51.2270133))",,,,,,9.697515219034313,51.226954528250005,3.624397999957558e-08,0
435101921,yes,"POLYGON ((9.6882894 51.2277483, 9.688538400000001 51.2277393, 9.688526100000001 51.2276065, 9.6882772 51.2276155, 9.6882894 51.2277483))",,,,,,9.688407775971575,51.22767740441022,3.3170810000776126e-08,0
435101922,yes,"POLYGON ((9.687206 51.2269565, 9.687208699999999 51.2271194, 9.687254899999999 51.2271191, 9.687257000000001 51.2272509, 9.6871931 51.2272513, 9.687194 51.2273091, 9.6870438 51.2273101, 9.687040100000001 51.2270831, 9.687074600000001 51.2270829, 9.6870726 51.2269574, 9.687206 51.2269565))",,,,,,9.687139506876939,51.22714422932771,5.994180499921079e-08,0
435101923,yes,"POLYGON ((9.6896918 51.227852, 9.689497899999999 51.2279108, 9.6894028 51.2277877, 9.6895966 51.2277289, 9.6896918 51.227852))",,,,,,9.689547281537992,51.227819853308745,2.9457754999113702e-08,0
435101924,yes,"POLYGON ((9.690819100000001 51.2273531, 9.6907002 51.2270611, 9.690438500000001 51.2271029, 9.690487299999999 51.2272226, 9.690584899999999 51.2272071, 9.690655100000001 51.2273793, 9.690819100000001 51.2273531))",,,,,,9.690645079883582,51.22720740009117,6.346741000047745e-08,0
435101931,yes,"POLYGON ((9.6874073 51.2279986, 9.687892400000001 51.2279826, 9.687902899999999 51.2281076, 9.6874178 51.2281236, 9.6874073 51.2279986))",,,,,,9.687655099999999,51.2280531,6.080550000198477e-08,0
435117967,yes,"POLYGON ((9.6883534 51.2272658, 9.6883126 51.2271794, 9.6880655 51.2272252, 9.688106299999999 51.2273116, 9.6883534 51.2272658))",,,,,,9.68820945,51.2272455,2.321808000027659e-08,0
