,building,geometry,amenity,shop,leisure,sport,building:levels,name,building_coordinates_x,building_coordinates_y,building_area,neighbourhood
144156159,yes,"POLYGON ((9.1956457 50.1886188, 9.1957316 50.1886444, 9.1957696 50.1885919, 9.195683799999999 50.1885662, 9.1956457 50.1886188))",,,,,,,9.195707659625384,50.18860532181392,5.487400000328955e-09,4
144156169,yes,"POLYGON ((9.197988199999999 50.1901634, 9.1981012 50.190239, 9.1981663 50.190198, 9.198054000000001 50.1901229, 9.197988199999999 50.1901634))",,,,,,,9.198077393446138,50.190180849204026,9.522145000065356e-09,4
144156178,yes,"POLYGON ((9.1950041 50.1889177, 9.1950957 50.1888351, 9.1951778 50.1888725, 9.1950862 50.1889552, 9.1950041 50.1889177))",,,,,,,9.195090948653947,50.18889513368361,1.0215985000336453e-08,4
144156179,yes,"POLYGON ((9.1959193 50.1897652, 9.196029299999999 50.1897068, 9.196166099999999 50.1898131, 9.1960561 50.1898715, 9.1959193 50.1897652))",,,,,,,9.1960427,50.18978915,1.9682119999749628e-08,4
144156181,yes,"POLYGON ((9.197210099999999 50.189337, 9.197336099999999 50.1893976, 9.1974386 50.1893099, 9.1973126 50.1892492, 9.197210099999999 50.189337))",,,,,,,9.19732434740939,50.18932341697391,1.7273125000124612e-08,4
144156188,yes,"POLYGON ((9.196203499999999 50.1886731, 9.196367800000001 50.1887366, 9.1964901 50.1886075, 9.196325699999999 50.1885433, 9.196266899999999 50.1886045, 9.196203499999999 50.1886731))",,,,,,,9.196346543956166,50.18863998138356,2.9157570000265675e-08,4
144156189,yes,"POLYGON ((9.197769299999999 50.1900489, 9.197868 50.1899877, 9.1979369 50.1900334, 9.197849100000001 50.1900887, 9.1978385 50.1900949, 9.197769299999999 50.1900489))",,,,,,,9.197853186277932,50.19004133009938,8.775644999566764e-09,4
144156191,yes,"POLYGON ((9.196609199999999 50.1893387, 9.1966751 50.1893725, 9.1966062 50.189428, 9.196529200000001 50.1893886, 9.196598099999999 50.1893331, 9.196609199999999 50.1893387))",,,,,,,9.196602161117093,50.18938053575051,6.9912299999774255e-09,4
144156196,yes,"POLYGON ((9.196459300000001 50.1884271, 9.1967585 50.1885363, 9.196740800000001 50.1885563, 9.196588999999999 50.188501, 9.196569999999999 50.1885225, 9.196422500000001 50.1884687, 9.196459300000001 50.1884271))",,,,,,,9.196567365275538,50.188489324259024,1.2135470000112073e-08,4
144156197,yes,"POLYGON ((9.199027299999999 50.1901619, 9.1989383 50.1900885, 9.198855699999999 50.1901297, 9.1989634 50.1902186, 9.199048899999999 50.1902057, 9.199011499999999 50.1901691, 9.199027299999999 50.1901619))",,,,,,,9.198953236058811,50.190156803789904,1.2346459999991948e-08,4
144156200,yes,"POLYGON ((9.1962256 50.1893586, 9.19636 50.1894314, 9.1964364 50.1893733, 9.196289699999999 50.1892938, 9.1962476 50.1893258, 9.196259899999999 50.1893325, 9.1962256 50.1893586))",,,,,,,9.196328296344744,50.18936340139808,1.4049354999436713e-08,4
144156204,yes,"POLYGON ((9.195317899999999 50.188782, 9.1951844 50.188741, 9.1951616 50.1887339, 9.195169399999999 50.1887234, 9.195074200000001 50.1886942, 9.1951018 50.1886572, 9.195354399999999 50.188734, 9.195317899999999 50.188782))",,,,,,,9.195218810886844,50.18872005765085,1.3577520000453922e-08,4
144156208,yes,"POLYGON ((9.1985083 50.1903469, 9.1984859 50.1903605, 9.1984599 50.1903428, 9.198394 50.1903825, 9.198493300000001 50.1904502, 9.198506999999999 50.1904423, 9.198581000000001 50.1903965, 9.1985083 50.1903469))",,,,,,,9.198487955084927,50.190392913151705,1.0505774999877577e-08,4
144156211,yes,"POLYGON ((9.198124 50.1890221, 9.1980351 50.189062, 9.197913 50.1889395, 9.1979031 50.1889296, 9.197984099999999 50.1888915, 9.1980334 50.1889404, 9.198064 50.1889693, 9.198124 50.1890221))",,,,,,,9.198011878309492,50.18897744293248,1.6210570000119753e-08,4
144156212,yes,"POLYGON ((9.197918700000001 50.1901342, 9.198015 50.1900725, 9.197946200000001 50.1900275, 9.1979369 50.1900334, 9.197849100000001 50.1900887, 9.197918700000001 50.1901342))",,,,,,,9.197932162490952,50.19008078885814,8.626150000368149e-09,4
144156214,yes,"POLYGON ((9.195583600000001 50.1901899, 9.1955785 50.1901914, 9.1956521 50.1902932, 9.1957778 50.1902557, 9.195732700000001 50.1901934, 9.195738800000001 50.1901916, 9.195727700000001 50.1901759, 9.19571 50.1901521, 9.195583600000001 50.1901899))",,,,,,,9.195678945188957,50.19022260493026,1.5849550000260924e-08,4
144156217,yes,"POLYGON ((9.1962683 50.1901239, 9.196218099999999 50.1900579, 9.1962431 50.19005, 9.1962358 50.1900403, 9.1963197 50.190014, 9.196291 50.1899763, 9.196364000000001 50.1899534, 9.1964503 50.1900669, 9.1962683 50.1901239))",,,,,,,9.196333966423989,50.19004517452798,2.0179750000443037e-08,4
144156219,yes,"POLYGON ((9.1954955 50.1885824, 9.195618899999999 50.1886179, 9.195676600000001 50.1885354, 9.195567799999999 50.188504, 9.195555300000001 50.1885218, 9.195522 50.1885122, 9.1955054 50.188536, 9.1954767 50.188577, 9.1954955 50.1885824))",,,,,,,9.195578350056898,50.188558725265885,1.3387254999870321e-08,4
144156221,yes,"POLYGON ((9.198137300000001 50.1888886, 9.1980404 50.1889374, 9.1980334 50.1889404, 9.198064 50.1889693, 9.198124 50.1890221, 9.198159 50.1890071, 9.198129700000001 50.1889773, 9.1982073 50.1889379, 9.198137300000001 50.1888886))",,,,,,,9.19811947510305,50.18894941889888,1.0740210000022881e-08,4
144156223,yes,"POLYGON ((9.197383 50.1889378, 9.197494600000001 50.1890055, 9.1974535 50.1890335, 9.197460400000001 50.1890376, 9.1974391 50.1890521, 9.197430799999999 50.1890471, 9.197344899999999 50.1891054, 9.197234699999999 50.1890386, 9.197383 50.1889378))",,,,,,,9.19736521506774,50.189021826014894,2.1321215000652356e-08,4
144156226,yes,"POLYGON ((9.196013600000001 50.1888738, 9.1959707 50.1888575, 9.195926999999999 50.1889048, 9.1959559 50.1889158, 9.195927299999999 50.1889468, 9.196054699999999 50.1889953, 9.1961271 50.188917, 9.1961133 50.1889118, 9.196013600000001 50.1888738))",,,,,,,9.1960194717014,50.188926444357605,1.533599999987489e-08,4
144156228,yes,"POLYGON ((9.1954967 50.1900711, 9.195603800000001 50.1900397, 9.1956063 50.1900432, 9.1956273 50.190037, 9.1956562 50.1900777, 9.1956357 50.1900837, 9.195641999999999 50.1900925, 9.195536000000001 50.1901243, 9.1954967 50.1900711))",,,,,,,9.19557750277956,50.19007911195013,7.89285000019761e-09,4
144156229,yes,"POLYGON ((9.195641999999999 50.1900925, 9.1956682 50.1901287, 9.195698399999999 50.1901196, 9.1957024 50.1901254, 9.19572 50.190149, 9.19571 50.1901521, 9.195583600000001 50.1901899, 9.195536000000001 50.1901243, 9.195641999999999 50.1900925))",,,,,,,9.195622037408286,50.19014096051964,9.555689999840229e-09,4
144156231,yes,"POLYGON ((9.198294000000001 50.190356, 9.198235800000001 50.1903176, 9.198270900000001 50.1902957, 9.198264 50.1902911, 9.1983116 50.1902614, 9.1983256 50.1902526, 9.198393299999999 50.1902981, 9.198294000000001 50.190356))",,,,,,,9.198313202201104,50.19030469077188,7.95017500002672e-09,4
144156233,yes,"POLYGON ((9.193921400000001 50.1880304, 9.193597199999999 50.1879373, 9.193653100000001 50.1878571, 9.1936117 50.1878452, 9.193672400000001 50.1877581, 9.193718199999999 50.1877713, 9.1937391 50.1877412, 9.193883400000001 50.1877825, 9.194060500000001 50.1878336, 9.193921400000001 50.1880304))",,,,,,,9.19381989192631,50.18788130455393,8.115985000138621e-08,4
144156236,yes,"POLYGON ((9.196744000000001 50.1887052, 9.196657399999999 50.188673, 9.1966857 50.1886417, 9.196669 50.1886355, 9.196740800000001 50.1885563, 9.1967585 50.1885363, 9.1968804 50.1885813, 9.1967918 50.1886795, 9.196773500000001 50.1886727, 9.196744000000001 50.1887052))",,,,,,,9.19676371490991,50.18862033496791,1.97149199997572e-08,4
144156238,yes,"POLYGON ((9.1959777 50.1885874, 9.196049 50.188511, 9.196106800000001 50.1885332, 9.1961198 50.1885192, 9.1961654 50.1885368, 9.1961529 50.1885502, 9.196199200000001 50.188568, 9.196191499999999 50.1885759, 9.1961282 50.1886445, 9.1959777 50.1885874))",,,,,,,9.196090932034773,50.188575517318455,1.6384830000198543e-08,4
144156241,yes,"POLYGON ((9.194060500000001 50.1878336, 9.1940946 50.1877849, 9.1940481 50.1877714, 9.1940727 50.1877363, 9.194077399999999 50.1877296, 9.194066400000001 50.1877265, 9.1941164 50.187655, 9.1939967 50.1876205, 9.193883400000001 50.1877825, 9.194060500000001 50.1878336))",,,,,,,9.19400710621933,50.18772952791677,2.7217004999388167e-08,4
144156243,yes,"POLYGON ((9.1955411 50.1888491, 9.195317899999999 50.188782, 9.195354399999999 50.188734, 9.195395599999999 50.1887455, 9.1954054 50.188732, 9.1955688 50.1887807, 9.195562799999999 50.1887889, 9.1955733 50.1887921, 9.195581499999999 50.1888068, 9.1955411 50.1888491))",,,,,,,9.195456029207199,50.188786971052096,1.6360959999946535e-08,4
144156245,yes,"POLYGON ((9.198160100000001 50.1902897, 9.1980918 50.1902449, 9.1981012 50.190239, 9.1981663 50.190198, 9.198191100000001 50.1901824, 9.198260400000001 50.1902279, 9.198160100000001 50.1902897))",,,,,,,9.198175975869404,50.190236145064944,8.78169500022642e-09,4
144156248,yes,"POLYGON ((9.196447600000001 50.1892542, 9.196515700000001 50.1892004, 9.1965486 50.1892175, 9.196596599999999 50.1891797, 9.1965649 50.1891631, 9.196618600000001 50.1891207, 9.1967792 50.1892044, 9.196609199999999 50.1893387, 9.196598099999999 50.1893331, 9.196447600000001 50.1892542))",,,,,,,9.19661688015497,50.18923200994113,3.390775000050638e-08,4
144156250,yes,"POLYGON ((9.197623200000001 50.1890431, 9.197652400000001 50.1890259, 9.197668500000001 50.1890372, 9.1976783 50.1890315, 9.197684199999999 50.1890356, 9.1976928 50.1890416, 9.197720800000001 50.1890251, 9.1978753 50.1891332, 9.1978083 50.1891726, 9.197623200000001 50.1890431))",,,,,,,9.197754760276887,50.189093904402895,1.4662969999601136e-08,4
144156251,yes,"POLYGON ((9.1961335 50.1888895, 9.1963776 50.1889856, 9.196482 50.1888762, 9.1962578 50.1887881, 9.196233100000001 50.188814, 9.1961473 50.1887802, 9.196115300000001 50.1888138, 9.1961282 50.1888188, 9.1960806 50.1888687, 9.1961335 50.1888895))",,,,,,,9.196283698380793,50.18887669348016,4.2664930001056895e-08,4
144334092,yes,"POLYGON ((9.195687299999999 50.1892514, 9.1956039 50.1892203, 9.1956551 50.1891638, 9.195636500000001 50.1891568, 9.1956788 50.1891101, 9.1958112 50.1891595, 9.195806899999999 50.1891642, 9.195852199999999 50.1891811, 9.1958143 50.189223, 9.1957386 50.1891948, 9.195687299999999 50.1892514))",,,,,,,9.195717307162255,50.18918161932115,1.7117420000037804e-08,4
144334093,yes,"POLYGON ((9.194827800000001 50.1892689, 9.194884500000001 50.1892186, 9.194911299999999 50.189231, 9.194918899999999 50.1892243, 9.1950565 50.1892882, 9.194946 50.1893862, 9.1948825 50.1893566, 9.194836499999999 50.1893354, 9.1948063 50.1893213, 9.1948525 50.1892804, 9.194827800000001 50.1892689))",,,,,,,9.19492618486543,50.18930021888656,2.2725850000279696e-08,4
144334094,yes,"POLYGON ((9.1934969 50.1893963, 9.1934226 50.1894602, 9.1932998 50.1894011, 9.193284800000001 50.1893942, 9.193289999999999 50.1893896, 9.1933189 50.1893648, 9.193302900000001 50.1893572, 9.193339099999999 50.1893261, 9.1933553 50.1893338, 9.1933594 50.1893303, 9.1934969 50.1893963))",,,,,,,9.193387607533836,50.18939252567568,1.4476509999614328e-08,4
144334095,yes,"POLYGON ((9.197528500000001 50.1906892, 9.1975503 50.1906765, 9.197640099999999 50.1907402, 9.197520799999999 50.1908096, 9.197478800000001 50.1907798, 9.1974663 50.1907871, 9.197431699999999 50.1907625, 9.197441100000001 50.1907571, 9.1975356 50.1907021, 9.197522299999999 50.1906928, 9.197528500000001 50.1906892))",,,,,,,9.197538408355403,50.190746585170125,1.2830779999875293e-08,4
144334096,yes,"POLYGON ((9.200847599999999 50.1901365, 9.200920999999999 50.1901019, 9.200959299999999 50.1901354, 9.2009972 50.1901176, 9.201043 50.1901576, 9.201000799999999 50.1901774, 9.2009747 50.1901546, 9.200939 50.1901714, 9.2009294 50.190163, 9.200896 50.1901788, 9.200847599999999 50.1901365))",,,,,,,9.200940874156364,50.19014382278298,7.773634999687963e-09,4
144334097,yes,"POLYGON ((9.198392500000001 50.1912354, 9.1984178 50.1912617, 9.1984745 50.1912392, 9.198485399999999 50.1912507, 9.1985992 50.1912132, 9.198715200000001 50.191149, 9.198666599999999 50.1911098, 9.198555799999999 50.1911698, 9.1984563 50.1912074, 9.198460499999999 50.1912122, 9.1984461 50.1912175, 9.198392500000001 50.1912354))",,,,,,,9.198565560109406,50.19119014188721,1.5667515000063216e-08,4
144334098,yes,"POLYGON ((9.1933528 50.1872317, 9.1933855 50.1871778, 9.1934085 50.1871398, 9.1935395 50.1871648, 9.193645999999999 50.1871911, 9.193630199999999 50.1872235, 9.1935273 50.1871998, 9.1935076 50.1872327, 9.193450500000001 50.187218, 9.1934092 50.1872085, 9.193391 50.1872401, 9.1933528 50.1872317))",,,,,,,9.193484893933686,50.18719061883052,1.4831900000665933e-08,4
144334099,yes,"POLYGON ((9.193705400000001 50.1889898, 9.193710100000001 50.1889855, 9.193809099999999 50.1888977, 9.1938321 50.1889087, 9.193872300000001 50.1889268, 9.193884600000001 50.1889155, 9.1939335 50.1889382, 9.1939198 50.1889504, 9.193973400000001 50.1889753, 9.1938706 50.1890665, 9.193713000000001 50.1889932, 9.193705400000001 50.1889898))",,,,,,,9.193841780525823,50.18898041638952,2.393581500037635e-08,4
144334100,yes,"POLYGON ((9.1944094 50.1881638, 9.1943553 50.1882107, 9.194463499999999 50.1882622, 9.194435199999999 50.1882989, 9.1945017 50.1883184, 9.1945493 50.1882577, 9.1945034 50.1882416, 9.194533099999999 50.1882048, 9.1944813 50.1881926, 9.1945011 50.1881652, 9.194427900000001 50.1881484, 9.1944094 50.1881638))",,,,,,,9.194460638520003,50.18822762210494,1.5804559999832734e-08,4
144334101,yes,"POLYGON ((9.1946797 50.1887999, 9.1946058 50.1887658, 9.1946212 50.1887521, 9.194558000000001 50.1887228, 9.194607299999999 50.1886788, 9.1945967 50.1886739, 9.1946198 50.1886533, 9.1946256 50.1886561, 9.1946531 50.1886316, 9.1947949 50.1886971, 9.1947279 50.1887569, 9.1946797 50.1887999))",,,,,,,9.194673183580385,50.18871365171089,2.0582250000039353e-08,4
144334102,yes,"POLYGON ((9.1974228 50.1902993, 9.197475600000001 50.1903396, 9.197434700000001 50.1903617, 9.197524400000001 50.1904302, 9.1974418 50.1904747, 9.1974345 50.1904691, 9.197405399999999 50.1904847, 9.1973465 50.1904397, 9.197314 50.1904572, 9.197303700000001 50.1904508, 9.197240000000001 50.1903992, 9.1972466 50.1903942, 9.1974228 50.1902993))",,,,,,,9.197387633143762,50.190398740695166,2.6484275000250582e-08,4
144334103,yes,"POLYGON ((9.1952719 50.1897759, 9.195325499999999 50.1897601, 9.1952803 50.1896966, 9.1953555 50.1896746, 9.1953341 50.1896446, 9.1954574 50.1896084, 9.1955145 50.1896884, 9.195399 50.1897223, 9.1954084 50.1897354, 9.195394200000001 50.1897396, 9.1954457 50.1898119, 9.195323200000001 50.1898479, 9.1952719 50.1897759))",,,,,,,9.195382694626907,50.189724770588256,2.849518000014468e-08,4
144334104,yes,"POLYGON ((9.201169999999999 50.1901282, 9.201112800000001 50.1900771, 9.201097900000001 50.1900641, 9.201085000000001 50.1900703, 9.2009925 50.1901129, 9.2009972 50.1901176, 9.201043 50.1901576, 9.201064000000001 50.1901767, 9.2011079 50.1901564, 9.2011173 50.1901648, 9.2011491 50.1901501, 9.2011401 50.1901421, 9.201169999999999 50.1901282))",,,,,,,9.201082973234747,50.190121663636354,1.0644684999660847e-08,4
144334105,yes,"POLYGON ((9.195160400000001 50.1894309, 9.195217899999999 50.1893674, 9.195317899999999 50.1894048, 9.1953239 50.1893982, 9.1953961 50.1894252, 9.195365799999999 50.1894585, 9.1953785 50.1894633, 9.1953484 50.1894964, 9.195262700000001 50.1894644, 9.1952464 50.1894824, 9.195172400000001 50.1894548, 9.1951856 50.1894403, 9.195160400000001 50.1894309))",,,,,,,9.195275548933964,50.189433793757786,1.6915805000131728e-08,4
144334106,yes,"POLYGON ((9.1978063 50.19073, 9.1978349 50.1907108, 9.1978215 50.1907025, 9.1978276 50.190698, 9.1979048 50.1906462, 9.197994599999999 50.1907015, 9.197948500000001 50.1907324, 9.197881199999999 50.1907775, 9.197841199999999 50.1907529, 9.197822 50.1907658, 9.197775 50.1907369, 9.197794200000001 50.1907227, 9.1978063 50.19073))",,,,,,,9.19788870120445,50.19071450634413,1.375579999994437e-08,4
144334107,yes,"POLYGON ((9.1947902 50.1895707, 9.194660799999999 50.189511, 9.194668099999999 50.1895044, 9.194633400000001 50.1894884, 9.194682500000001 50.1894445, 9.194697100000001 50.1894513, 9.1947083 50.1894413, 9.1947332 50.1894528, 9.1947698 50.1894201, 9.194789999999999 50.1894294, 9.1948779 50.18947, 9.1948945 50.1894776, 9.1947902 50.1895707))",,,,,,,9.194765541507287,50.18949211764339,2.0653834999621943e-08,4
144334108,yes,"POLYGON ((9.201298100000001 50.1900313, 9.2011939 50.1899409, 9.201151100000001 50.1899612, 9.201125899999999 50.1899394, 9.2010617 50.1899699, 9.201082400000001 50.1899879, 9.201022699999999 50.1900163, 9.201085000000001 50.1900703, 9.201097900000001 50.1900641, 9.201112800000001 50.1900771, 9.201158599999999 50.1900553, 9.2011901 50.1900826, 9.201298100000001 50.1900313))",,,,,,,9.20115828555364,50.19001304381956,2.3116104999678988e-08,4
144334109,yes,"POLYGON ((9.1936772 50.1887741, 9.193714399999999 50.1887899, 9.1937044 50.1887996, 9.193747800000001 50.188818, 9.1937576 50.1888085, 9.193796799999999 50.188825, 9.1939063 50.1887185, 9.1938631 50.1887002, 9.193871700000001 50.1886917, 9.193837500000001 50.1886772, 9.1938283 50.1886862, 9.193785999999999 50.1886683, 9.1936772 50.1887741))",,,,,,,9.19379106760723,50.188747030987734,1.9285079999830444e-08,4
144334110,yes,"POLYGON ((9.196965000000001 50.1902132, 9.196989 50.1902008, 9.1968844 50.1901174, 9.1969908 50.1900624, 9.197118 50.1901637, 9.1971595 50.1901422, 9.1972098 50.1901822, 9.197264300000001 50.190154, 9.1972816 50.1901678, 9.197263700000001 50.1901761, 9.197110800000001 50.1902572, 9.1970755 50.1902736, 9.1970314 50.1902384, 9.197010300000001 50.1902493, 9.196965000000001 50.1902132))",,,,,,,9.197056206277635,50.19017207033557,3.3760204999593327e-08,4
144334111,yes,"POLYGON ((9.1935755 50.189137, 9.1936471 50.1890757, 9.1936304 50.1890677, 9.1936483 50.1890524, 9.193656000000001 50.1890495, 9.1936649 50.1890492, 9.193675799999999 50.1890551, 9.193682300000001 50.1890496, 9.193813199999999 50.1891127, 9.193756799999999 50.189161, 9.193766699999999 50.1891658, 9.1937383 50.1891901, 9.1937272 50.1891848, 9.1937076 50.1892015, 9.1935755 50.189137))",,,,,,,9.193694076875616,50.1891241907734,1.9523880000353638e-08,4
144334112,yes,"POLYGON ((9.194582499999999 50.1897415, 9.1944278 50.1896683, 9.194479100000001 50.1896235, 9.194471500000001 50.1896103, 9.194499499999999 50.1895853, 9.1945239 50.1895823, 9.1945739 50.1896061, 9.1945861 50.1896118, 9.194573200000001 50.1896231, 9.194668999999999 50.1896684, 9.1946504 50.1896846, 9.194659 50.1896887, 9.194625200000001 50.1897181, 9.194614899999999 50.1897132, 9.194582499999999 50.1897415))",,,,,,,9.194547932521882,50.1896627140012,1.9971709999844826e-08,4
144334113,yes,"POLYGON ((9.1972466 50.1903942, 9.197240000000001 50.1903992, 9.1971247 50.190458, 9.1970855 50.1904271, 9.1970972 50.190421, 9.1970711 50.1904005, 9.197133600000001 50.1903678, 9.197106 50.190346, 9.197117199999999 50.1903402, 9.1970498 50.190287, 9.1970755 50.1902736, 9.197110800000001 50.1902572, 9.197177099999999 50.1903087, 9.1971531 50.1903215, 9.1972466 50.1903942))",,,,,,,9.197141873827428,50.190363246296656,1.704944500003954e-08,4
144334114,yes,"POLYGON ((9.195597299999999 50.1891401, 9.1954782 50.1890938, 9.1955118 50.1890585, 9.195497899999999 50.189053, 9.1955277 50.189022, 9.195542100000001 50.1890277, 9.195547400000001 50.1890222, 9.195661299999999 50.1890673, 9.195643799999999 50.1890856, 9.1956551 50.1890901, 9.195644100000001 50.1891016, 9.1956536 50.1891053, 9.1956276 50.1891324, 9.195611100000001 50.1891259, 9.195597299999999 50.1891401))",,,,,,,9.195572352147893,50.18908110493483,1.291365000055218e-08,4
144334115,yes,"POLYGON ((9.194027 50.1886472, 9.194001200000001 50.188636, 9.193880699999999 50.1885825, 9.193891300000001 50.1885728, 9.1938791 50.1885634, 9.193933400000001 50.1885129, 9.1939517 50.1885152, 9.193962600000001 50.1885058, 9.193996800000001 50.188521, 9.194012799999999 50.1885062, 9.1941214 50.1885544, 9.194126300000001 50.1885739, 9.194047599999999 50.188646, 9.1940344 50.1886403, 9.194027 50.1886472))",,,,,,,9.194004135937362,50.188572314428896,2.1708125000296582e-08,4
144334116,yes,"POLYGON ((9.196736899999999 50.1905705, 9.1968558 50.1905372, 9.196840099999999 50.190514, 9.196881299999999 50.1905025, 9.1968967 50.1905253, 9.196915499999999 50.19052, 9.196911500000001 50.1905142, 9.1969306 50.1905088, 9.196934499999999 50.1905146, 9.1969569 50.1905083, 9.197004099999999 50.1905763, 9.1969172 50.1906078, 9.196873500000001 50.1906194, 9.1967851 50.190643, 9.196736899999999 50.1905705))",,,,,,,9.196870947926394,50.190572378204145,2.0276350000346944e-08,4
144334117,yes,"POLYGON ((9.1994262 50.1900629, 9.1994852 50.1900282, 9.199473599999999 50.1900204, 9.199494899999999 50.1900074, 9.199505500000001 50.1900145, 9.1995614 50.1899805, 9.199597799999999 50.1900052, 9.1995839 50.1900137, 9.199624 50.1900408, 9.199560399999999 50.1900795, 9.199589 50.1900988, 9.1995533 50.1901205, 9.199526499999999 50.1901024, 9.1995016 50.1901179, 9.1994262 50.1900629))",,,,,,,9.199529020734891,50.190053784974836,1.4357040000085397e-08,4
144334118,yes,"POLYGON ((9.1945599 50.1887502, 9.1944374 50.1886926, 9.1944073 50.1887189, 9.1943895 50.1887102, 9.1943798 50.1887112, 9.1943307 50.1887539, 9.194331399999999 50.1887609, 9.1943523 50.1887701, 9.194346899999999 50.1887748, 9.194469700000001 50.1888325, 9.1944994 50.1888064, 9.1945119 50.1888123, 9.1945578 50.1887721, 9.1945429 50.1887651, 9.1945599 50.1887502))",,,,,,,9.194447834456849,50.188761285151756,1.8094989999254086e-08,4
144334119,yes,"POLYGON ((9.1981001 50.1908873, 9.1980711 50.1908963, 9.198053 50.1909014, 9.1979924 50.1909196, 9.198022399999999 50.1909609, 9.198015399999999 50.190963, 9.198071799999999 50.1910406, 9.1981004 50.1910321, 9.1981058 50.1910395, 9.1981673 50.1910211, 9.198164 50.1910167, 9.1982272 50.190998, 9.198174 50.1909229, 9.1981641 50.1909258, 9.1981576 50.1909168, 9.198118600000001 50.1909192, 9.1981001 50.1908873))",,,,,,,9.19810631666347,50.190965960419945,2.0818635000291603e-08,4
144334120,yes,"POLYGON ((9.194582799999999 50.1888784, 9.194593599999999 50.1888692, 9.194584499999999 50.1888648, 9.1946108 50.1888423, 9.1946222 50.1888478, 9.1946797 50.1887999, 9.1947279 50.1887569, 9.194767000000001 50.1887758, 9.1947908 50.1887598, 9.1948525 50.1887895, 9.194811 50.1888249, 9.194822800000001 50.1888306, 9.1947505 50.1888924, 9.194759700000001 50.1888968, 9.1947372 50.1889161, 9.1947247 50.1889101, 9.1946972 50.1889336, 9.194582799999999 50.1888784))",,,,,,,9.194718215266635,50.18884253167987,2.4040270000178207e-08,4
144334121,yes,"POLYGON ((9.1915716 50.1907347, 9.1915675 50.190769, 9.191545400000001 50.190768, 9.191538899999999 50.1908225, 9.1915295 50.190822, 9.1915265 50.1908465, 9.1915143 50.1908459, 9.1915108 50.1908747, 9.191522300000001 50.1908753, 9.1915183 50.1909086, 9.19153 50.1909092, 9.191524299999999 50.190957, 9.1916943 50.1909654, 9.1917034 50.1908895, 9.191719000000001 50.1908902, 9.191720200000001 50.1908799, 9.1917408 50.1908809, 9.1917442 50.1908526, 9.191720200000001 50.1908514, 9.191732999999999 50.1907447, 9.1915716 50.1907347))",,,,,,,9.191626326252878,50.190850889610445,4.1258174999807125e-08,4
144334122,yes,"POLYGON ((9.1908739 50.190628, 9.190887200000001 50.1906002, 9.1908773 50.1905983, 9.190891499999999 50.1905685, 9.190904400000001 50.1905711, 9.1909183 50.1905419, 9.1909434 50.1905468, 9.190949099999999 50.1905349, 9.190975399999999 50.1905401, 9.1909901 50.1905092, 9.1910299 50.190517, 9.191036199999999 50.1905037, 9.191085599999999 50.1905134, 9.191079999999999 50.1905251, 9.1911518 50.1905392, 9.191157499999999 50.1905273, 9.191207800000001 50.1905372, 9.191201299999999 50.1905507, 9.191234 50.1905572, 9.191179200000001 50.190672, 9.1910428 50.1906452, 9.1910358 50.1906599, 9.1908739 50.190628))",,,,,,,9.191058323073086,50.190589867564455,3.9687119999302e-08,4
144334123,yes,"POLYGON ((9.1971963 50.1906099, 9.1972767 50.1905652, 9.1973463 50.1906155, 9.197261900000001 50.1906601, 9.1971963 50.1906099))",,,,,,,9.19727063205847,50.19061269150796,7.1589400000336006e-09,4
144334124,yes,"POLYGON ((9.191086200000001 50.1928264, 9.191063400000001 50.1927342, 9.191119799999999 50.1927285, 9.191142599999999 50.1928206, 9.191086200000001 50.1928264))",,,,,,,9.191102995838119,50.19277742879311,5.328359999858132e-09,4
144334127,yes,"POLYGON ((9.1973463 50.1906155, 9.1974182 50.1906715, 9.197333799999999 50.1907161, 9.197261900000001 50.1906601, 9.1973463 50.1906155))",,,,,,,9.197340050000001,50.19066580000001,7.933140000176225e-09,4
144334130,yes,"POLYGON ((9.197731299999999 50.1906078, 9.197669899999999 50.1905659, 9.197738299999999 50.1905247, 9.197799699999999 50.1905666, 9.197731299999999 50.1906078))",,,,,,,9.1977348,50.19056625,5.395640000282555e-09,4
144334134,yes,"POLYGON ((9.195430399999999 50.1895705, 9.1954586 50.1895424, 9.1956059 50.1896033, 9.195577699999999 50.1896315, 9.195430399999999 50.1895705))",,,,,,,9.195518179697405,50.18958693888362,5.86528499979476e-09,4
144334136,yes,"POLYGON ((9.199808300000001 50.1903673, 9.199753400000001 50.1903208, 9.199847699999999 50.1902749, 9.1999026 50.1903214, 9.199808300000001 50.1903673))",,,,,,,9.199828,50.1903211,6.904859999942871e-09,4
144334137,yes,"POLYGON ((9.2000522 50.1904877, 9.1999648 50.1904192, 9.2000119 50.1903944, 9.2000993 50.190463, 9.2000522 50.1904877))",,,,,,,9.200032041622626,50.19044106393857,5.391854999712432e-09,4
144334147,yes,"POLYGON ((9.195908299999999 50.1890735, 9.195945 50.1890334, 9.196039000000001 50.1890689, 9.1960023 50.189109, 9.195908299999999 50.1890735))",,,,,,,9.195973649999999,50.18907120000001,5.07225000012399e-09,4
144334155,yes,"POLYGON ((9.1995016 50.1901179, 9.1995241 50.190135, 9.1994589 50.1901626, 9.199363699999999 50.19009, 9.1994262 50.1900629, 9.1995016 50.1901179))",,,,,,,9.199443669571831,50.19011278730264,7.286110000074675e-09,4
