,building,geometry,amenity,shop,leisure,sport,building:levels,name,building_coordinates_x,building_coordinates_y,building_area,neighbourhood
372689243,residential,"POLYGON ((13.8392 52.4343789, 13.8394069 52.4344608, 13.8395586 52.4343184, 13.8394996 52.4342951, 13.8395088 52.4342865, 13.8394304 52.4342555, 13.8394007 52.4342834, 13.8393312 52.4342558, 13.8392 52.4343789))",,,,,,,13.839381444348732,52.43435108991559,4.092380999938991e-08,3
372689244,residential,"POLYGON ((13.8381401 52.4341042, 13.8382969 52.4341626, 13.8383557 52.4341041, 13.8383237 52.4340922, 13.838394 52.434022, 13.8382691 52.4339755, 13.8381401 52.4341042))",,,,,,,13.838271568602467,52.43406980768578,2.4646904999701654e-08,3
372689838,residential,"POLYGON ((13.8371253 52.4347392, 13.8371642 52.4347434, 13.8371752 52.4347048, 13.8372456 52.4347123, 13.837235 52.4347496, 13.8372985 52.4347563, 13.8372703 52.4348551, 13.8370975 52.4348368, 13.8371253 52.4347392))",,,,,,,13.83719906347238,52.43478741759072,2.0246654999692165e-08,3
372689839,residential,"POLYGON ((13.8370657 52.4349008, 13.8372155 52.4349097, 13.8372012 52.4349986, 13.8370514 52.4349897, 13.8370657 52.4349008))",,,,,,,13.83713345,52.43494970000001,1.344449000017943e-08,3
372689840,residential,"POLYGON ((13.836679 52.4348769, 13.8368005 52.4348891, 13.8367837 52.4349512, 13.8366622 52.4349389, 13.836679 52.4348769))",,,,,,,13.836731365580206,52.43491402772311,7.744875000107971e-09,3
372689841,yes,"POLYGON ((13.8379246 52.4354309, 13.8380922 52.4354524, 13.8381126 52.4353932, 13.837945 52.4353717, 13.8379246 52.4354309))",,,,,,,13.8380186,52.43541204999999,1.03605200005561e-08,3
372689842,residential,"POLYGON ((13.8405462 52.4356545, 13.8407 52.4357095, 13.8407666 52.4356405, 13.8407162 52.4356224, 13.8407323 52.4356056, 13.8406543 52.4355777, 13.8406396 52.435593, 13.8406142 52.4355839, 13.8405462 52.4356545))",,,,,,,13.840659449676492,52.43564209157834,1.610134500006217e-08,3
372689843,residential,"POLYGON ((13.840452 52.4353484, 13.8406277 52.4354184, 13.8406344 52.4354121, 13.8406625 52.4354233, 13.8406965 52.4353916, 13.840664 52.4353786, 13.8406921 52.4353524, 13.8406383 52.435331, 13.8406587 52.4353119, 13.8405407 52.4352649, 13.8405068 52.4352965, 13.8404898 52.4352897, 13.8404673 52.4353107, 13.8404849 52.4353177, 13.840452 52.4353484))",,,,,,,13.840579073200983,52.43534483496932,2.095359000031142e-08,3
372689844,residential,"POLYGON ((13.8408051 52.4354245, 13.8409276 52.435468, 13.840846 52.4355535, 13.8407235 52.43551, 13.8408051 52.4354245))",,,,,,,13.840825550000002,52.435489,1.4023349999487854e-08,3
372689845,residential,"POLYGON ((13.8405198 52.4350105, 13.840559 52.434972, 13.8405456 52.4349669, 13.8405864 52.4349269, 13.8406014 52.4349326, 13.8406351 52.4348995, 13.8407942 52.4349597, 13.8407581 52.4349953, 13.8407719 52.4350005, 13.8407312 52.4350404, 13.8407178 52.4350354, 13.8406809 52.4350715, 13.8405198 52.4350105))",,,,,,,13.840657330265344,52.43498531179215,2.631792499947089e-08,3
372689846,residential,"POLYGON ((13.8408354 52.4349385, 13.8409992 52.4350027, 13.8411184 52.4348898, 13.8409545 52.4348255, 13.8408354 52.4349385))",,,,,,,13.840976878610563,52.434914114611296,2.6162244999414503e-08,3
372689847,residential,"POLYGON ((13.8406034 52.4347907, 13.8407695 52.4348561, 13.8408893 52.4347429, 13.8407232 52.4346775, 13.8406034 52.4347907))",,,,,,,13.840746350000002,52.4347668,2.663743999983056e-08,3
372689848,residential,"POLYGON ((13.8414798 52.435254, 13.8415683 52.435326, 13.841681 52.4352785, 13.8416689 52.4352663, 13.8416796 52.4352614, 13.8416381 52.4352213, 13.8417051 52.4351968, 13.8416555 52.4351526, 13.8415174 52.4351976, 13.8415509 52.4352262, 13.8414798 52.435254))",,,,,,,13.841596784751108,52.43523931806673,2.0427165000134984e-08,3
372689849,residential,"POLYGON ((13.8398917 52.4350806, 13.8398031 52.4351597, 13.8398167 52.4351654, 13.8397911 52.4351883, 13.8398609 52.4352174, 13.8398854 52.4351955, 13.8399429 52.4352195, 13.8400327 52.4351393, 13.8398917 52.4350806))",,,,,,,13.83990801086305,52.43515501162804,1.8793405000158887e-08,3
372689850,residential,"POLYGON ((13.8394753 52.4352335, 13.8395834 52.4351253, 13.8396834 52.4351624, 13.8395753 52.4352706, 13.8394753 52.4352335))",,,,,,,13.83957935,52.43519795,1.4830509999965356e-08,3
372689851,residential,"POLYGON ((13.8395433 52.4349017, 13.8394561 52.4349895, 13.8395728 52.4350326, 13.8396013 52.435004, 13.8396177 52.4350101, 13.8396857 52.4349417, 13.839654 52.43493, 13.8396448 52.4349392, 13.8395433 52.4349017))",,,,,,,13.839567633614687,52.43496735195414,1.5741145000099766e-08,3
372689852,residential,"POLYGON ((13.8389163 52.4348688, 13.839023 52.43491, 13.8390927 52.4348431, 13.838986 52.4348018, 13.8389163 52.4348688))",,,,,,,13.839004494571146,52.43485591745761,1.00186899999074e-08,3
396728580,yes,"POLYGON ((13.7946762 52.4208413, 13.7946186 52.4207851, 13.7945409 52.4208147, 13.7945985 52.4208709, 13.7946762 52.4208413))",,,,,,,13.79460855,52.42082799999999,6.071699999568416e-09,0
396728583,yes,"POLYGON ((13.7924761 52.4209273, 13.7925594 52.4209457, 13.7926087 52.4208628, 13.7925254 52.4208444, 13.7924761 52.4209273))",,,,,,,13.792542399999999,52.42089504999999,7.812689999835332e-09,0
396728586,yes,"POLYGON ((13.7926596 52.4207632, 13.792701 52.4206895, 13.7926112 52.4206707, 13.7925697 52.4207444, 13.7926596 52.4207632))",,,,,,,13.792635369658477,52.42071695571782,7.401204999941979e-09,0
396728589,yes,"POLYGON ((13.7927131 52.4205255, 13.7928085 52.4205465, 13.7928578 52.4204636, 13.7927624 52.4204425, 13.7927131 52.4205255))",,,,,,,13.792785443789779,52.42049451932329,8.951194999946066e-09,0
396728598,yes,"POLYGON ((13.7918179 52.4207018, 13.7919203 52.4207306, 13.7919522 52.4206885, 13.7918499 52.4206596, 13.7918179 52.4207018))",,,,,,,13.791885053108754,52.420695119659875,5.235810000132199e-09,0
396728601,yes,"POLYGON ((13.7909629 52.4205771, 13.7910498 52.420617, 13.7911055 52.4205717, 13.7910187 52.4205319, 13.7909629 52.4205771))",,,,,,,13.791034222901903,52.42057443372835,6.151599999974623e-09,0
396728604,yes,"POLYGON ((13.7906075 52.4206495, 13.790732 52.4207009, 13.790792 52.4206468, 13.7906675 52.4205954, 13.7906075 52.4206495))",,,,,,,13.790699750000002,52.42064815,9.819449999760716e-09,0
396728607,yes,"POLYGON ((13.7903444 52.420619, 13.7904513 52.4206498, 13.7904905 52.4205991, 13.7903836 52.4205684, 13.7903444 52.420619))",,,,,,,13.790417462451087,52.420609081637394,6.619885000128371e-09,0
396728610,yes,"POLYGON ((13.7901509 52.4205419, 13.7902515 52.4205791, 13.7903008 52.4205295, 13.7902002 52.4204923, 13.7901509 52.4205419))",,,,,,,13.79022585,52.420535699999995,6.823719999959232e-09,0
396728613,yes,"POLYGON ((13.7899511 52.4204713, 13.7900181 52.4205174, 13.7900955 52.4204755, 13.7900285 52.4204294, 13.7899511 52.4204713))",,,,,,,13.790023299999998,52.4204734,6.3754399998572895e-09,0
396728616,yes,"POLYGON ((13.7953074 52.4202018, 13.7953851 52.420201, 13.795383 52.420121, 13.7953053 52.4201218, 13.7953074 52.4202018))",,,,,,,13.7953452,52.4201614,6.2176799999906805e-09,0
396728619,yes,"POLYGON ((13.7931349 52.4212948, 13.7932925 52.4212472, 13.7932391 52.4211814, 13.7930815 52.421229, 13.7931349 52.4212948))",,,,,,,13.793187,52.421238100000004,1.2911919999977239e-08,0
396728623,yes,"POLYGON ((13.7903171 52.4201773, 13.7904295 52.4201173, 13.7903516 52.4200631, 13.7902393 52.4201232, 13.7903171 52.4201773))",,,,,,,13.790334388573653,52.42012021598711,1.0758644999942956e-08,0
396728626,yes,"POLYGON ((13.7898781 52.4202016, 13.7899736 52.4202582, 13.7900396 52.4202168, 13.7899441 52.4201602, 13.7898781 52.4202016))",,,,,,,13.789958850000001,52.420209199999995,7.689300000141064e-09,0
396728629,yes,"POLYGON ((13.7904837 52.4196301, 13.7905658 52.4196791, 13.7906427 52.4196313, 13.7905607 52.4195822, 13.7904837 52.4196301))",,,,,,,13.790563215782504,52.41963066653422,7.700490000210218e-09,0
396728634,yes,"POLYGON ((13.7898108 52.4196677, 13.7898806 52.4197241, 13.7899779 52.4196792, 13.7899082 52.4196229, 13.7898108 52.4196677))",,,,,,,13.789894362512014,52.41967348190039,8.61396000027571e-09,0
396728636,yes,"POLYGON ((13.7897395 52.4195594, 13.7898256 52.4196271, 13.7899629 52.419562, 13.7898768 52.4194944, 13.7897395 52.4195594))",,,,,,,13.7898511935982,52.41956073325882,1.4889150000326664e-08,0
396728638,yes,"POLYGON ((13.7897464 52.4194714, 13.7898303 52.4194582, 13.7897876 52.4193567, 13.7897037 52.4193699, 13.7897464 52.4194714))",,,,,,,13.789767,52.41941404999999,9.079489999861913e-09,0
396728640,yes,"POLYGON ((13.7896516 52.4192775, 13.7897099 52.4193115, 13.7897805 52.4192665, 13.7897223 52.4192325, 13.7896516 52.4192775))",,,,,,,13.789716066440391,52.419272001441605,5.023350000037312e-09,0
396728643,yes,"POLYGON ((13.7895209 52.4192148, 13.789606 52.4192597, 13.7896635 52.4192192, 13.7895784 52.4191743, 13.7895209 52.4192148))",,,,,,,13.789592199999998,52.419217,6.028299999711537e-09,0
396728645,yes,"POLYGON ((13.789269 52.419129, 13.7894324 52.4191983, 13.7895171 52.4191241, 13.7893537 52.4190547, 13.789269 52.419129))",,,,,,,13.789393040963638,52.41912651684513,1.8006395000068318e-08,0
396728646,yes,"POLYGON ((13.7940773 52.4207768, 13.7941798 52.4208019, 13.7942252 52.4207331, 13.7941227 52.420708, 13.7940773 52.4207768))",,,,,,,13.794151250000002,52.42075495,8.191540000187622e-09,0
396728649,yes,"POLYGON ((13.7891809 52.4189658, 13.789239 52.4188922, 13.7891585 52.4188685, 13.7891003 52.4189421, 13.7891809 52.4189658))",,,,,,,13.78916966794149,52.41891715553751,7.306635000074774e-09,0
396728652,yes,"POLYGON ((13.7885163 52.4189757, 13.7886155 52.419011, 13.7886591 52.4189655, 13.7885599 52.4189301, 13.7885163 52.4189757))",,,,,,,13.788587689081524,52.41897056744656,6.0598200000214586e-09,0
396728654,yes,"POLYGON ((13.7880591 52.4190025, 13.7881694 52.4190166, 13.7881947 52.4189431, 13.7880844 52.418929, 13.7880591 52.4190025))",,,,,,,13.788126899999998,52.418972800000006,8.463779999905384e-09,0
396728656,yes,"POLYGON ((13.7876943 52.4189756, 13.7878315 52.4190048, 13.7878715 52.4189351, 13.7877342 52.4189058, 13.7876943 52.4189756))",,,,,,,13.787782866900368,52.418955316613264,1.074172500070968e-08,0
396728659,yes,"POLYGON ((13.7873975 52.4190143, 13.7875296 52.4190657, 13.7875784 52.419019, 13.7874464 52.4189676, 13.7873975 52.4190143))",,,,,,,13.787487966291145,52.41901664955722,8.677624999580114e-09,0
396728662,yes,"POLYGON ((13.7870328 52.4189836, 13.7871769 52.419038, 13.7872122 52.4190032, 13.7870681 52.4189489, 13.7870328 52.4189836))",,,,,,,13.78712252348474,52.418993435899104,6.926030000274591e-09,0
396728668,yes,"POLYGON ((13.7865694 52.418999, 13.7866271 52.4190236, 13.786729 52.4189348, 13.7866713 52.4189102, 13.7865694 52.418999))",,,,,,,13.786649200000001,52.41896690000001,7.630500000359992e-09,0
396728669,yes,"POLYGON ((13.7862268 52.4190099, 13.7861938 52.4190548, 13.7863305 52.4190923, 13.7863636 52.4190474, 13.7862268 52.4190099))",,,,,,,13.786278682466762,52.41905109931142,7.379450000382979e-09,0
396728673,yes,"POLYGON ((13.7938091 52.4211014, 13.7939061 52.4210809, 13.7938685 52.4210146, 13.7937715 52.4210351, 13.7938091 52.4211014))",,,,,,,13.793838800000001,52.421057999999995,7.2018999999044426e-09,0
396728675,yes,"POLYGON ((13.785827 52.4186791, 13.7857769 52.4186115, 13.7857012 52.4186323, 13.7857513 52.4187, 13.785827 52.4186791))",,,,,,,13.785764095647309,52.41865573171404,6.165690000230396e-09,0
396728678,yes,"POLYGON ((13.7857613 52.4184788, 13.7857889 52.4185196, 13.7859205 52.4184865, 13.7858928 52.4184456, 13.7857613 52.4184788))",,,,,,,13.785840904186289,52.41848261848138,6.2904150002276496e-09,0
396728683,yes,"POLYGON ((13.7857521 52.4183043, 13.7857775 52.4182199, 13.7856977 52.4182109, 13.7856723 52.4182954, 13.7857521 52.4183043))",,,,,,,13.785724893154228,52.418257621579755,6.966440000260716e-09,0
396728686,yes,"POLYGON ((13.7937552 52.4208551, 13.7938482 52.4208735, 13.7938801 52.4208136, 13.7937871 52.4207951, 13.7937552 52.4208551))",,,,,,,13.793817639682691,52.420834320094755,6.163904999858097e-09,0
396728689,yes,"POLYGON ((13.7934969 52.4209266, 13.7936558 52.4209375, 13.7936644 52.4208911, 13.7935175 52.4208812, 13.7934969 52.4209266))",,,,,,,13.793583603993751,52.420909405024204,7.169950000584915e-09,0
396728692,yes,"POLYGON ((13.7936036 52.4207942, 13.7937153 52.4208148, 13.7937445 52.4207561, 13.7936328 52.4207355, 13.7936036 52.4207942))",,,,,,,13.793674049999998,52.42077515,7.158310000426195e-09,0
396728694,yes,"POLYGON ((13.7937076 52.4206524, 13.7937995 52.4206738, 13.7938311 52.4206233, 13.7937391 52.4206019, 13.7937076 52.4206524))",,,,,,,13.793769330579435,52.42063784672177,5.318645000119482e-09,0
396728698,yes,"POLYGON ((13.7932868 52.4210654, 13.793338 52.4209695, 13.793245 52.4209511, 13.7931938 52.421047, 13.7932868 52.4210654))",,,,,,,13.793265899999998,52.42100825,9.86078000012637e-09,0
396728701,yes,"POLYGON ((13.793436 52.4208806, 13.7934681 52.4208151, 13.793352 52.4207939, 13.7933198 52.4208594, 13.793436 52.4208806))",,,,,,,13.793393970407585,52.42083725386117,8.28940499969885e-09,0
396728704,yes,"POLYGON ((13.793516 52.4207275, 13.7935481 52.4206629, 13.7933969 52.4206349, 13.7933648 52.4206995, 13.793516 52.4207275))",,,,,,,13.793456449999999,52.4206812,1.0666319999207892e-08,0
396728706,yes,"POLYGON ((13.7935696 52.4205398, 13.7936049 52.4204706, 13.7935048 52.4204516, 13.7934695 52.4205208, 13.7935696 52.4205398))",,,,,,,13.7935372,52.4204957,7.597619999922272e-09,0
396728716,yes,"POLYGON ((13.7932822 52.4205693, 13.7933518 52.4205818, 13.7933839 52.4205154, 13.7933143 52.4205028, 13.7932822 52.4205693))",,,,,,,13.793333043678864,52.42054232001681,5.027774999916825e-09,0
396728719,yes,"POLYGON ((13.7927161 52.4209706, 13.7928071 52.4209883, 13.7928472 52.4209117, 13.7927561 52.420894, 13.7927161 52.4209706))",,,,,,,13.792781630075297,52.420941143975824,7.683315000033332e-09,0
396728721,yes,"POLYGON ((13.7928033 52.4207749, 13.7929028 52.4207963, 13.7929507 52.4207137, 13.7928512 52.4206922, 13.7928033 52.4207749))",,,,,,,13.792876993148727,52.42074426951129,9.251130000136329e-09,0
396728723,yes,"POLYGON ((13.7929999 52.4205766, 13.7930385 52.4204935, 13.7929514 52.4204785, 13.7929127 52.4205615, 13.7929999 52.4205766))",,,,,,,13.792975626683623,52.420527536927764,7.819489999647162e-09,0
396730681,yes,"POLYGON ((13.790347 52.420221, 13.7904154 52.420264, 13.7904889 52.4202205, 13.7904205 52.4201775, 13.790347 52.420221))",,,,,,,13.79041795,52.42022075,6.135900000099376e-09,0
397617423,yes,"POLYGON ((13.7941543 52.421482, 13.7942842 52.4214545, 13.7942515 52.421397, 13.7941216 52.4214245, 13.7941543 52.421482))",,,,,,,13.794202900000002,52.4214395,8.36849999996252e-09,0
397617424,ruins,"POLYGON ((13.7933937 52.4235591, 13.793317 52.4235254, 13.79326 52.4235738, 13.7933376 52.4236078, 13.7933937 52.4235591))",,,,,,,13.793327016178344,52.42356656471336,5.6598499997477124e-09,0
397617425,ruins,"POLYGON ((13.7933376 52.4236078, 13.7934191 52.4236435, 13.7934761 52.4235952, 13.7933937 52.4235591, 13.7933376 52.4236078))",,,,,,,13.793406676474117,52.42360135516072,6.0047199998938784e-09,0
397617426,ruins,"POLYGON ((13.7936472 52.4236756, 13.7937119 52.4235734, 13.793651 52.423559, 13.7935863 52.4236613, 13.7936472 52.4236756))",,,,,,,13.793649100555845,52.423617316277664,7.155470000378291e-09,0
397617427,yes,"POLYGON ((13.7936359 52.4235014, 13.7937628 52.4233884, 13.7936581 52.4233447, 13.7935312 52.4234577, 13.7936359 52.4235014))",,,,,,,13.793647000000002,52.42342305,1.7376629999716415e-08,0
397617428,yes,"POLYGON ((13.7940793 52.4217273, 13.7941992 52.4217313, 13.794206 52.4216553, 13.7940861 52.4216512, 13.7940793 52.4217273))",,,,,,,13.794142636943409,52.421691274086356,9.145935000089625e-09,0
397617429,yes,"POLYGON ((13.7940327 52.4218754, 13.7941944 52.4219077, 13.7942373 52.4218277, 13.7940757 52.4217955, 13.7940327 52.4218754))",,,,,,,13.794135034107844,52.421851583152765,1.4309054999423692e-08,0
397617430,yes,"POLYGON ((13.7939097 52.4220989, 13.7941092 52.4221362, 13.79415 52.422055, 13.7939505 52.4220177, 13.7939097 52.4220989))",,,,,,,13.794029850000001,52.42207695,1.772124000000918e-08,0
397617431,yes,"POLYGON ((13.7937669 52.422328, 13.7938924 52.422358, 13.7939289 52.4223013, 13.7938035 52.4222713, 13.7937669 52.422328))",,,,,,,13.793847919076097,52.422314652349804,8.209515000314371e-09,0
397617433,yes,"POLYGON ((13.7938215 52.4224246, 13.7937178 52.4223968, 13.7936743 52.4224572, 13.7937785 52.4224852, 13.7938215 52.4224246))",,,,,,,13.793748014200323,52.42244097828624,7.495649999637242e-09,0
397617434,yes,"POLYGON ((13.7937785 52.4224852, 13.7938857 52.4225139, 13.7939292 52.4224535, 13.7938215 52.4224246, 13.7937785 52.4224852))",,,,,,,13.79385373490367,52.42246927248542,7.746324999695907e-09,0
397617435,yes,"POLYGON ((13.7936025 52.4225912, 13.793522 52.4226642, 13.7936678 52.422724, 13.7937482 52.422651, 13.7936025 52.4225912))",,,,,,,13.793635117131563,52.42265760094545,1.5450660000270972e-08,0
397617436,yes,"POLYGON ((13.793299 52.4228251, 13.7934069 52.4228709, 13.7934804 52.4228066, 13.7933725 52.4227607, 13.793299 52.4228251))",,,,,,,13.793389694957856,52.42281581718088,1.0313340000128061e-08,0
397617437,yes,"POLYGON ((13.7932563 52.4230744, 13.7934412 52.4231497, 13.793498 52.4230979, 13.7935054 52.423091, 13.7933658 52.4230351, 13.7933599 52.4230327, 13.7933531 52.4230389, 13.793313 52.4230226, 13.7932563 52.4230744))",,,,,,,13.793381908342228,52.42308430797748,1.5220560000196693e-08,0
397617438,yes,"POLYGON ((13.7928937 52.4232948, 13.793033 52.4233522, 13.7931549 52.4232422, 13.7930155 52.4231848, 13.7928937 52.4232948))",,,,,,,13.7930242829897,52.4232684967129,2.232268999930869e-08,0
397617440,yes,"POLYGON ((13.7949359 52.4203229, 13.7949856 52.4202715, 13.7949006 52.4202409, 13.7948509 52.4202923, 13.7949359 52.4203229))",,,,,,,13.794918250000002,52.420281900000006,5.889819999975799e-09,0
397617442,yes,"POLYGON ((13.7940501 52.4209609, 13.7940833 52.4210178, 13.7941978 52.420993, 13.7941647 52.4209361, 13.7940501 52.4209609))",,,,,,,13.794123969633214,52.42097694702253,7.340015000385712e-09,0
397617443,yes,"POLYGON ((13.7939434 52.4207205, 13.7939807 52.4206552, 13.7938822 52.4206344, 13.793845 52.4206996, 13.7939434 52.4207205))",,,,,,,13.793912839799946,52.420677425764296,7.2005250003378894e-09,0
397617445,yes,"POLYGON ((13.7942628 52.4205478, 13.7943692 52.420587, 13.7944251 52.4205305, 13.7943187 52.4204914, 13.7942628 52.4205478))",,,,,,,13.794343958334741,52.42053918244491,8.19476499961738e-09,0
397617447,yes,"POLYGON ((13.7968276 52.4202757, 13.7969266 52.4203102, 13.7969633 52.4202711, 13.7968643 52.4202366, 13.7968276 52.4202757))",,,,,,,13.79689545,52.420273400000006,5.1370499999126e-09,0
397617448,yes,"POLYGON ((13.7969585 52.4199652, 13.7970312 52.4198976, 13.7969542 52.4198668, 13.7968815 52.4199344, 13.7969585 52.4199652))",,,,,,,13.79695635,52.419916,7.444359999915168e-09,0
397617450,yes,"POLYGON ((13.7937401 52.4229484, 13.7938209 52.4229833, 13.7938796 52.4229327, 13.7937988 52.4228978, 13.7937401 52.4229484))",,,,,,,13.793809849999999,52.42294055,6.137109999860581e-09,0
397617451,yes,"POLYGON ((13.7934352 52.4229604, 13.7935503 52.4230095, 13.7936822 52.4228942, 13.7935671 52.4228452, 13.7934352 52.4229604))",,,,,,,13.79355869824778,52.42292733380295,1.9734970000159998e-08,0
397617452,yes,"POLYGON ((13.7946833 52.4206053, 13.7947298 52.4205572, 13.7946441 52.4205264, 13.7945977 52.4205745, 13.7946833 52.4206053))",,,,,,,13.794663732315154,52.42056584795064,5.55042499996932e-09,0
397617453,yes,"POLYGON ((13.7946319 52.4204833, 13.7947597 52.4205233, 13.7947918 52.4204852, 13.794664 52.4204451, 13.7946319 52.4204833))",,,,,,,13.794711829302608,52.420484216420725,6.161174999732207e-09,0
397617454,yes,"POLYGON ((13.7938963 52.4214775, 13.7939071 52.4214126, 13.7938035 52.4214062, 13.7937926 52.421471, 13.7938963 52.4214775))",,,,,,,13.793849886353875,52.42144183179273,6.7916850001664505e-09,0
397617455,yes,"POLYGON ((13.7942778 52.4209112, 13.7943146 52.4209674, 13.794417 52.4209425, 13.7943802 52.4208863, 13.7942778 52.4209112))",,,,,,,13.794347400000001,52.42092685,6.671200000298671e-09,0
397617456,yes,"POLYGON ((13.7968964 52.4203907, 13.7969931 52.4204298, 13.7970562 52.4203717, 13.7969596 52.4203326, 13.7968964 52.4203907))",,,,,,,13.796976317322756,52.42038120190364,8.084529999981527e-09,0
397617457,yes,"POLYGON ((13.7967134 52.4198937, 13.7967761 52.4198392, 13.796711 52.4198114, 13.7966483 52.4198659, 13.7967134 52.4198937))",,,,,,,13.7967122,52.41985255,5.291010000211401e-09,0
397617459,yes,"POLYGON ((13.7974158 52.4202482, 13.7974995 52.4203008, 13.7975802 52.4202531, 13.7974966 52.4202005, 13.7974158 52.4202482))",,,,,,,13.797498016652293,52.42025064950282,8.23755500003412e-09,0
397617460,yes,"POLYGON ((13.795122 52.4201534, 13.7951791 52.4201087, 13.7950968 52.4200696, 13.7950398 52.4201143, 13.795122 52.4201534))",,,,,,,13.795109433134252,52.420111499337985,5.907229999961002e-09,0
397617461,yes,"POLYGON ((13.7940529 52.4222624, 13.7942157 52.4223061, 13.7942476 52.4222619, 13.7940847 52.4222182, 13.7940529 52.4222624))",,,,,,,13.79415023326979,52.42226214995737,8.58981499960738e-09,0
397617463,yes,"POLYGON ((13.797257 52.4202453, 13.7973034 52.4201552, 13.797212 52.4201376, 13.7971655 52.4202278, 13.797257 52.4202453))",,,,,,,13.797234463963678,52.42019147686418,9.059414999990726e-09,0
397617465,yes,"POLYGON ((13.7939389 52.4221381, 13.7939113 52.422195, 13.7940054 52.422212, 13.794033 52.4221551, 13.7939389 52.4221381))",,,,,,,13.793972149999998,52.42217504999999,5.82349000040385e-09,0
397617466,yes,"POLYGON ((13.7970975 52.4200671, 13.797143 52.4199743, 13.7970425 52.419956, 13.796997 52.4200487, 13.7970975 52.4200671))",,,,,,,13.797070006588685,52.4200115299758,1.0156299999964221e-08,0
397617468,yes,"POLYGON ((13.7932647 52.4234447, 13.7933737 52.4234904, 13.7934147 52.4234541, 13.7933057 52.4234084, 13.7932647 52.4234447))",,,,,,,13.793339699999999,52.423449399999996,5.830399999798677e-09,0
397617469,yes,"POLYGON ((13.7955434 52.4201787, 13.7955421 52.4201104, 13.7954521 52.4201111, 13.7954535 52.4201794, 13.7955434 52.4201787))",,,,,,,13.795497774789554,52.42014489367405,6.14453000018295e-09,0
397617470,yes,"POLYGON ((13.7943953 52.4203784, 13.7943549 52.4204154, 13.7944675 52.4204612, 13.7945078 52.4204242, 13.7943953 52.4203784))",,,,,,,13.794431365786037,52.42041979899008,6.0123800002237224e-09,0
397617475,yes,"POLYGON ((13.7969954 52.4204652, 13.797095 52.4205142, 13.7971514 52.4204715, 13.7970518 52.4204225, 13.7969954 52.4204652))",,,,,,,13.7970734,52.42046835,7.016520000017571e-09,0
397617477,yes,"POLYGON ((13.7940414 52.422657, 13.7941439 52.4225701, 13.7940804 52.4225423, 13.794013 52.4225981, 13.7939763 52.4226284, 13.7940414 52.422657))",,,,,,,13.794060291809515,52.422599643097534,8.472189999761061e-09,0
397617478,yes,"POLYGON ((13.7938251 52.4225729, 13.7939679 52.4226355, 13.7939763 52.4226284, 13.794013 52.4225981, 13.7938695 52.4225352, 13.7938251 52.4225729))",,,,,,,13.79391886980819,52.42258539740441,8.180319999869963e-09,0
397617479,yes,"POLYGON ((13.7934311 52.4229748, 13.7933658 52.4230351, 13.7935054 52.423091, 13.7935705 52.4231172, 13.7936356 52.4230571, 13.7934311 52.4229748))",,,,,,,13.793500705478646,52.423046009194394,1.7667144999987776e-08,0
397617480,yes,"POLYGON ((13.7937845 52.4226073, 13.7939833 52.4226944, 13.7940238 52.42266, 13.7939679 52.4226355, 13.7938251 52.4225729, 13.7937845 52.4226073))",,,,,,,13.793904158725343,52.42263364524096,1.0368535000213274e-08,0
397678843,yes,"POLYGON ((13.794886 52.4204263, 13.7949488 52.4204714, 13.7950239 52.4204326, 13.7949612 52.4203874, 13.794886 52.4204263))",,,,,,,13.794954969222148,52.42042941602199,5.830859999569264e-09,0
397678844,yes,"POLYGON ((13.7967709 52.4199564, 13.7966929 52.4199305, 13.7966382 52.4199917, 13.7967162 52.4200177, 13.7967709 52.4199564))",,,,,,,13.796704554157827,52.41997408222729,6.196965000208808e-09,0
397678845,yes,"POLYGON ((13.7950442 52.4202922, 13.7951411 52.4203265, 13.7952254 52.4202377, 13.7951285 52.4202035, 13.7950442 52.4202922))",,,,,,,13.795134801656287,52.420264982835164,1.1487150000174441e-08,0
397678847,yes,"POLYGON ((13.7955744 52.4198389, 13.7956953 52.4198401, 13.7956966 52.4197935, 13.7955757 52.4197923, 13.7955744 52.4198389))",,,,,,,13.7956355,52.4198162,5.635500000539822e-09,0
435664653,house,"POLYGON ((13.8131181 52.4170863, 13.8132603 52.4170879, 13.8132657 52.4170061, 13.8131262 52.4169996, 13.8131181 52.4170863))",,,,,,,13.81319187392834,52.417045069857366,1.1893950000086903e-08,2
446727868,yes,"POLYGON ((13.8475623 52.4081217, 13.847472 52.4081017, 13.8473983 52.4082257, 13.8474886 52.4082457, 13.8475623 52.4081217))",,,,,,,13.8474803,52.408173700000006,1.2671199999912144e-08,3
446727965,yes,"POLYGON ((13.8478595 52.4080308, 13.8479572 52.408021, 13.8479295 52.4079181, 13.8478872 52.4079224, 13.8479051 52.4079889, 13.8478497 52.4079944, 13.8478595 52.4080308))",,,,,,,13.84790957213355,52.407983755640224,6.539524999735749e-09,3
460583496,yes,"POLYGON ((13.8246236 52.4070918, 13.8246047 52.4069963, 13.824592 52.4069318, 13.8244205 52.4069444, 13.8242203 52.4069593, 13.8242307 52.407011, 13.8243386 52.407003, 13.8243603 52.4071113, 13.8244521 52.4071044, 13.8246236 52.4070918))",,,,,,Landhaus Fangschleuse,13.824453024417858,52.407016764535875,4.8445295000260786e-08,2
