,building,geometry,amenity,shop,leisure,sport,healthcare,building:levels,name,building_coordinates_x,building_coordinates_y,building_area,neighbourhood
67251708,yes,"POLYGON ((9.350589100000001 50.2183502, 9.350458 50.2184671, 9.3506041 50.2185342, 9.350735200000001 50.2184173, 9.350721200000001 50.2184109, 9.350589100000001 50.2183502))",,,,,,,,9.350596592818633,50.21844220416221,2.587371999948692e-08,1
67251709,yes,"POLYGON ((9.348922699999999 50.2189142, 9.349061499999999 50.2187891, 9.349001899999999 50.2187621, 9.349019699999999 50.218746, 9.3487828 50.2186384, 9.348825 50.2186003, 9.348693300000001 50.2185405, 9.3485412 50.2186777, 9.348663800000001 50.2187334, 9.348640899999999 50.218754, 9.348812499999999 50.218832, 9.3487887 50.2188534, 9.348922699999999 50.2189142))",,,,,,,Hotel Spessart,9.348802145682855,50.218729957764175,8.371538999868632e-08,1
67251710,yes,"POLYGON ((9.3483857 50.2196453, 9.348331 50.2195395, 9.348186699999999 50.21957, 9.348241399999999 50.2196758, 9.3483857 50.2196453))",,,,,,,,9.3482862,50.21960765,1.6935289999730308e-08,1
67251711,yes,"POLYGON ((9.348390200000001 50.2202233, 9.348686499999999 50.2201632, 9.3486221 50.2200334, 9.348325900000001 50.2200935, 9.348390200000001 50.2202233))",,,,,,,,9.348506180150606,50.220128352606295,4.2320685000788906e-08,1
67251712,yes,"POLYGON ((9.349787900000001 50.2186659, 9.349807999999999 50.2186486, 9.3497769 50.2186337, 9.349789400000001 50.2186231, 9.349728900000001 50.2185941, 9.349711900000001 50.2186087, 9.3496974 50.2186018, 9.349626000000001 50.2186629, 9.349729 50.2187122, 9.3498012 50.2187469, 9.349849600000001 50.2186957, 9.349787900000001 50.2186659))",,,,,,,,9.349741420318693,50.21866831472997,1.6552664999933275e-08,1
67251714,yes,"POLYGON ((9.348547699999999 50.2199502, 9.3485157 50.2198858, 9.348274 50.2199351, 9.348285300000001 50.2199578, 9.3483521 50.2199442, 9.348372899999999 50.2199859, 9.348547699999999 50.2199502))",,,,,,,,9.348428685618797,50.2199362948564,1.4078099999733735e-08,1
67251715,yes,"POLYGON ((9.351538700000001 50.2171381, 9.3514207 50.2170501, 9.3514406 50.2170392, 9.351344900000001 50.2169679, 9.3513261 50.2169783, 9.3512544 50.2169248, 9.351083900000001 50.2170184, 9.351121600000001 50.2170466, 9.351099 50.217059, 9.3512448 50.2171677, 9.351266300000001 50.2171559, 9.3513681 50.2172318, 9.351538700000001 50.2171381))",,,,,,,,9.35130594637322,50.21707766617763,6.959028499956114e-08,1
67251718,yes,"POLYGON ((9.3494914 50.2184556, 9.349338700000001 50.2183816, 9.3493526 50.2183698, 9.3492724 50.218331, 9.3492535 50.218347, 9.3492272 50.2183342, 9.349145399999999 50.2184032, 9.3492499 50.2184539, 9.349198700000001 50.2184971, 9.3493534 50.2185721, 9.3494914 50.2184556))",,,,,,,,9.34931404014249,50.2184482876451,4.172718500041196e-08,1
67251719,yes,"POLYGON ((9.3485157 50.2198858, 9.3484841 50.2198225, 9.3483088 50.2198582, 9.3483283 50.2198973, 9.348261900000001 50.2199108, 9.348274 50.2199351, 9.3485157 50.2198858))",,,,,,,,9.348398153486544,50.21987761767053,1.4006170000354465e-08,1
67251720,yes,"POLYGON ((9.348387499999999 50.2193869, 9.348512400000001 50.219278, 9.348386100000001 50.2192187, 9.348240799999999 50.219345, 9.348159900000001 50.2193548, 9.348134699999999 50.2193655, 9.348128600000001 50.2193861, 9.3481437 50.2194021, 9.348172099999999 50.2194096, 9.348327100000001 50.2193931, 9.348352999999999 50.2193704, 9.348387499999999 50.2193869))",,,,,,,,9.34833506916217,50.21932716627465,3.216557500072647e-08,1
67251721,yes,"POLYGON ((9.351539799999999 50.2175977, 9.351574400000001 50.2176002, 9.351570499999999 50.2176149, 9.351720500000001 50.2176279, 9.3516754 50.2177103, 9.3517937 50.2177361, 9.351848 50.2176214, 9.3518691 50.2174975, 9.351856099999999 50.2174792, 9.351827399999999 50.2174718, 9.351796 50.2174755, 9.351780099999999 50.2174889, 9.3517761 50.2175085, 9.3515563 50.2174938, 9.351539799999999 50.2175977))",,,,,,,,9.35172341932218,50.21758559143404,5.1915460000181596e-08,1
67251722,yes,"POLYGON ((9.3506082 50.2179527, 9.350453999999999 50.2180901, 9.3504688 50.2180968, 9.350648100000001 50.2181792, 9.3508023 50.2180419, 9.3506082 50.2179527))",,,,,,,,9.35062817068978,50.218065954426784,4.039746000059254e-08,1
67251723,yes,"POLYGON ((9.3484436 50.2197479, 9.3483857 50.2196453, 9.348241399999999 50.2196758, 9.3482944 50.2197803, 9.3484436 50.2197479))",,,,,,,,9.348341352107695,50.21971265643075,1.6939864999493956e-08,1
67251724,yes,"POLYGON ((9.3509212 50.2181219, 9.350785800000001 50.2182425, 9.350867900000001 50.2182802, 9.350941600000001 50.218314, 9.351076900000001 50.2181934, 9.3509212 50.2181219))",,,,,,,,9.350931362873952,50.218217956519695,2.8462730000124945e-08,1
67251725,yes,"POLYGON ((9.3509539 50.2179119, 9.351103200000001 50.2180234, 9.3512456 50.2179453, 9.351096399999999 50.2178338, 9.3509539 50.2179119))",,,,,,,,9.351099766597942,50.21792859808378,2.7539599999804016e-08,1
67251726,yes,"POLYGON ((9.348601 50.2204416, 9.348749099999999 50.2204093, 9.3487303 50.220374, 9.348749099999999 50.2203606, 9.3487331 50.2203313, 9.348705499999999 50.2203289, 9.348683299999999 50.2202873, 9.3485359 50.2203195, 9.348601 50.2204416))",,,,,,,,9.348646348676128,50.22036376995553,2.1118229999804856e-08,1
67251728,yes,"POLYGON ((9.350654 50.2176807, 9.350814700000001 50.2175946, 9.350664099999999 50.2174796, 9.350503399999999 50.2175657, 9.350654 50.2176807))",,,,,,,,9.35065905,50.217580149999996,3.144716000096014e-08,1
67251729,yes,"POLYGON ((9.3500345 50.2187454, 9.349864699999999 50.2186797, 9.349849600000001 50.2186957, 9.3498012 50.2187469, 9.349971 50.2188126, 9.3500345 50.2187454))",,,,,,,,9.349917853259173,50.218746151590224,1.5581869999518824e-08,1
67251731,yes,"POLYGON ((9.351185900000001 50.2176409, 9.3513886 50.2177935, 9.3515329 50.217715, 9.3514476 50.2176508, 9.351425600000001 50.2176627, 9.351309199999999 50.2175751, 9.3512758 50.2175932, 9.351262 50.2175828, 9.3512016 50.2176156, 9.351214499999999 50.2176253, 9.351185900000001 50.2176409))",,,,,,,,9.351354292505347,50.21768211311131,3.5555339999721696e-08,1
67251732,yes,"POLYGON ((9.3502653 50.2178776, 9.350289099999999 50.2178646, 9.3503115 50.2178813, 9.3504091 50.2178277, 9.3503886 50.2178124, 9.350586699999999 50.2177037, 9.3504632 50.2176115, 9.350275399999999 50.2177145, 9.350173699999999 50.2176386, 9.350042500000001 50.2177106, 9.3501399 50.2177833, 9.3500996 50.2178054, 9.350162299999999 50.2178522, 9.350201999999999 50.2178304, 9.3502653 50.2178776))",,,,,,,Hotel Rheinland,9.350307325273794,50.217744254587764,7.417068000068244e-08,1
67251733,yes,"POLYGON ((9.351213100000001 50.2173621, 9.351248399999999 50.2173428, 9.3512602 50.2173516, 9.3513003 50.2173296, 9.3512849 50.2173181, 9.351299600000001 50.2173101, 9.351161299999999 50.2172066, 9.351104400000001 50.2172377, 9.3511293 50.2172563, 9.351096099999999 50.2172745, 9.351213100000001 50.2173621))",,,,,,,,9.351195877504967,50.21728807572047,1.6036465000587085e-08,1
67251734,yes,"POLYGON ((9.350885999999999 50.2175407, 9.351038000000001 50.2174577, 9.3510206 50.2174446, 9.351066700000001 50.2174194, 9.350942 50.2173259, 9.350774400000001 50.2174174, 9.350787199999999 50.2174271, 9.3507567 50.2174437, 9.350885999999999 50.2175407))",,,,,,,,9.350912034923677,50.217433176864645,3.495215499993151e-08,1
67251735,yes,"POLYGON ((9.350238299999999 50.218189, 9.350082799999999 50.2183276, 9.350278400000001 50.2184175, 9.350433900000001 50.2182789, 9.3503221 50.2182275, 9.350238299999999 50.218189))",,,,,,,,9.350258352685637,50.21830324737438,4.1091120000392334e-08,1
67251738,yes,"POLYGON ((9.3483044 50.2191305, 9.3483866 50.2190651, 9.3484268 50.2190858, 9.3484686 50.2190526, 9.3485011 50.2190694, 9.348558199999999 50.219024, 9.3484829 50.2189853, 9.3484482 50.2190129, 9.3483053 50.2189393, 9.348159000000001 50.2190556, 9.3483044 50.2191305))",,,,,,,,9.348341700894396,50.21903520500587,3.561280999937513e-08,1
67251740,yes,"POLYGON ((9.349149600000001 50.2187132, 9.349295100000001 50.2185925, 9.3491293 50.2185105, 9.3489837 50.2186314, 9.349149600000001 50.2187132))",,,,,,,,9.349139413575578,50.218611885801465,3.1955225000540837e-08,1
67255173,yes,"POLYGON ((9.3648066 50.2144161, 9.3647651 50.2143148, 9.3649679 50.2142809, 9.3650094 50.2143822, 9.3648066 50.2144161))",,,,,,,,9.364887249999999,50.21434850000001,2.1950490000829115e-08,1
67255182,yes,"POLYGON ((9.371096700000001 50.2119054, 9.3710138 50.2118162, 9.3712021 50.2117536, 9.371285 50.2118452, 9.371096700000001 50.2119054))",,,,,,,,9.371149658538249,50.21182992764606,2.2112379999562833e-08,1
67255185,yes,"POLYGON ((9.369678199999999 50.2125937, 9.3699084 50.2125208, 9.3698782 50.2124818, 9.3700841 50.2124167, 9.3700169 50.2123299, 9.369957100000001 50.2123488, 9.3699216 50.2123029, 9.3698031 50.2123405, 9.3698391 50.212387, 9.369800700000001 50.2123992, 9.3698245 50.21243, 9.3696053 50.2124994, 9.369678199999999 50.2125937))",,,,,,,,9.369847238848811,50.21244848789281,5.642094500001483e-08,1
67255189,yes,"POLYGON ((9.3711795 50.2119946, 9.371096700000001 50.2119054, 9.371285 50.2118452, 9.371367899999999 50.2119367, 9.3711795 50.2119946))",,,,,,,,9.371232532372268,50.21192031399921,2.1909714999791025e-08,1
67898306,yes,"POLYGON ((9.353437400000001 50.2173976, 9.3532739 50.2173438, 9.353231900000001 50.217396, 9.3532118 50.2174003, 9.353198600000001 50.2174101, 9.3531946 50.2174247, 9.353200299999999 50.2174354, 9.353159700000001 50.2174858, 9.353323100000001 50.2175396, 9.353437400000001 50.2173976))",,,,,,,,9.353296852488539,50.21744115923054,2.9920780000042904e-08,1
67898308,yes,"POLYGON ((9.3532046 50.2183357, 9.3532236 50.2183216, 9.3532504 50.2183363, 9.3533841 50.218237, 9.353357600000001 50.2182225, 9.3533893 50.2181989, 9.3532236 50.2181075, 9.3530391 50.2182445, 9.3532046 50.2183357))",,,,,,,,9.35322352964023,50.21822765562256,4.413043999952818e-08,1
67898310,yes,"POLYGON ((9.3536775 50.2179054, 9.353703599999999 50.2178781, 9.353721800000001 50.21788, 9.3537441 50.2178729, 9.353746900000001 50.2178579, 9.353734299999999 50.2178462, 9.353765900000001 50.2178132, 9.3537026 50.2177883, 9.3537391 50.2177428, 9.353605099999999 50.2176952, 9.3535757 50.2176952, 9.353554900000001 50.2177065, 9.353453699999999 50.2178175, 9.3536775 50.2179054))",,,,,,,,9.353619210590937,50.21779774601416,3.82946799998658e-08,1
67898312,yes,"POLYGON ((9.3533521 50.2176363, 9.3532967 50.217617, 9.3532911 50.2176059, 9.3532758 50.2175981, 9.3532586 50.2175965, 9.353241000000001 50.2175997, 9.353183899999999 50.2175799, 9.353161500000001 50.2176073, 9.3531239 50.2175947, 9.3530848 50.2176425, 9.3531247 50.2176558, 9.3530946 50.2176927, 9.353157400000001 50.2177128, 9.3531619 50.2177214, 9.3531721 50.217728, 9.3531899 50.2177308, 9.353203600000001 50.2177284, 9.3532633 50.2177492, 9.353284800000001 50.217723, 9.3533043 50.2177295, 9.3533562 50.2176662, 9.3533338 50.2176587, 9.3533521 50.2176363))",,,,,,,,9.353221522761276,50.2176625919813,2.8749430000121698e-08,1
67898317,yes,"POLYGON ((9.352430399999999 50.2186187, 9.3525861 50.2185201, 9.3524879 50.2184565, 9.352346799999999 50.2185457, 9.3524008 50.2185807, 9.3523862 50.21859, 9.352430399999999 50.2186187))",,,,,,,,9.352464183313893,50.21853592485506,1.8578269999711935e-08,1
67898318,yes,"POLYGON ((9.353481800000001 50.2181315, 9.3536444 50.2179631, 9.3534206 50.2178747, 9.3532583 50.2180428, 9.353229799999999 50.2180316, 9.353191499999999 50.2180712, 9.3532999 50.218114, 9.3533379 50.2180747, 9.353481800000001 50.2181315))",,,,,,,,9.353432205353698,50.21801020890514,5.7966444999416676e-08,1
67898319,yes,"POLYGON ((9.350431499999999 50.2186287, 9.3502334 50.2185385, 9.350249099999999 50.2185244, 9.350126599999999 50.2184686, 9.350038400000001 50.218548, 9.3501049 50.2185782, 9.3501157 50.2185684, 9.3501666 50.2185915, 9.350147 50.2186092, 9.3502812 50.2186702, 9.350266700000001 50.2186832, 9.350335899999999 50.2187147, 9.350431499999999 50.2186287))",,,,,,,,9.350236946911624,50.21859031037256,3.708713000015492e-08,1
67898322,yes,"POLYGON ((9.3553622 50.2170469, 9.355408000000001 50.2170624, 9.3553684 50.2171103, 9.355520200000001 50.2171617, 9.3556531 50.2170009, 9.355484799999999 50.216944, 9.3554593 50.2169748, 9.355429900000001 50.2169649, 9.3553622 50.2170469))",restaurant,,,,,,Olliz' Restaurant & Cafe-Bar,9.35549817834622,50.217048461658806,3.6692024999878795e-08,1
68142536,yes,"POLYGON ((9.393735899999999 50.2022443, 9.39376 50.2021676, 9.393590400000001 50.2021458, 9.3935663 50.2022225, 9.393735899999999 50.2022443))",,,,,,,Wanderheim Spessartbund,9.39366315,50.20219505,1.353369999962089e-08,0
68143030,yes,"POLYGON ((9.377751399999999 50.2092715, 9.3776461 50.2091893, 9.3775356 50.2092473, 9.377640899999999 50.2093294, 9.377751399999999 50.2092715))",,,,,,,,9.377643500616042,50.20925936673576,1.5179710000282e-08,0
68143031,yes,"POLYGON ((9.378769800000001 50.208475, 9.378873499999999 50.2084444, 9.378843 50.2084021, 9.378894499999999 50.2083869, 9.378932199999999 50.2084392, 9.379270500000001 50.2083393, 9.379216100000001 50.2082638, 9.3791213 50.2082918, 9.3790716 50.2082229, 9.378726199999999 50.2083248, 9.378659000000001 50.2083447, 9.378606700000001 50.2083601, 9.378671199999999 50.2084496, 9.3787374 50.2084301, 9.378769800000001 50.208475))",cafe,,,,,,Café Waldfriede,9.378934017856846,50.20834907887418,8.118372500011875e-08,0
68143033,yes,"POLYGON ((9.376396 50.2095181, 9.3765831 50.209454, 9.3764509 50.2092959, 9.3762638 50.20936, 9.376396 50.2095181))",,,,,,,,9.37642345,50.209407000000006,3.8054529999418884e-08,0
68143034,yes,"POLYGON ((9.377121000000001 50.2094098, 9.377432199999999 50.2092619, 9.377239899999999 50.2090962, 9.376928700000001 50.2092441, 9.377121000000001 50.2094098))",,,,,,,,9.377180449999997,50.20925300000001,8.000701000130387e-08,0
68749522,yes,"POLYGON ((9.3555227 50.211408, 9.3555107 50.211225, 9.3553204 50.2112301, 9.355332300000001 50.211413, 9.3555227 50.211408))",,,,,,,,9.355421534373175,50.21131903223754,3.488487999980173e-08,1
68749523,yes,"POLYGON ((9.3554107 50.2116888, 9.355475 50.2116982, 9.355466099999999 50.2117233, 9.3556074 50.2117439, 9.355622800000001 50.2117009, 9.3557066 50.2117132, 9.3557387 50.2116231, 9.3555505 50.2115956, 9.3555572 50.2115769, 9.355455900000001 50.2115621, 9.3554107 50.2116888))",,,,,,,,9.355563784009751,50.21165579354421,3.703493499999425e-08,1
68749524,yes,"POLYGON ((9.356029400000001 50.2117706, 9.356123699999999 50.2116059, 9.355986400000001 50.2115737, 9.355892000000001 50.2117384, 9.356029400000001 50.2117706))",,,,,,,,9.356007868517013,50.211672158472865,2.5659614999713302e-08,1
68749526,yes,"POLYGON ((9.356387700000001 50.2149253, 9.3564398 50.2149161, 9.356450000000001 50.2149397, 9.356593 50.2149143, 9.3565845 50.2148949, 9.3566161 50.2148893, 9.356531 50.2146926, 9.356596700000001 50.214681, 9.3566453 50.2146923, 9.3567003 50.2146836, 9.3567298 50.2146535, 9.356716199999999 50.2146158, 9.3566644 50.2145954, 9.356603099999999 50.2146071, 9.3565801 50.2146425, 9.356514900000001 50.2146541, 9.356480599999999 50.2145749, 9.3565618 50.2145605, 9.3565228 50.2144706, 9.3562145 50.2145253, 9.356387700000001 50.2149253))",,,,,,,Hotel Orbtal,9.356447280388121,50.21469375450516,1.2275880000023972e-07,1
68749527,yes,"POLYGON ((9.353199399999999 50.2103137, 9.353533799999999 50.210222, 9.353425700000001 50.2100607, 9.3530891 50.2101531, 9.3531227 50.2102032, 9.353218500000001 50.2101769, 9.353258 50.2102358, 9.353164400000001 50.2102615, 9.353199399999999 50.2103137))",,,,,,,,9.353325861250497,50.210183561677695,5.744238000043333e-08,1
68749530,yes,"POLYGON ((9.352153700000001 50.2074541, 9.352376700000001 50.2075162, 9.352487399999999 50.2073535, 9.352264399999999 50.2072913, 9.352153700000001 50.2074541))",,,,,,,,9.352320542766643,50.2074037688473,4.3173254999579975e-08,1
68749532,yes,"POLYGON ((9.356127799999999 50.214374, 9.3562435 50.2144157, 9.356393300000001 50.2142451, 9.3561256 50.2141488, 9.356062100000001 50.2142211, 9.356214100000001 50.2142758, 9.356127799999999 50.214374))",,,,,,,,9.356228109457684,50.21427478150675,4.043575500127033e-08,1
69680026,yes,"POLYGON ((9.3498766 50.2344225, 9.349903599999999 50.2344701, 9.350036599999999 50.2344392, 9.3500525 50.2344355, 9.3500254 50.2343879, 9.3498766 50.2344225))",,,,,,,,9.349964533315028,50.23442900205888,8.021584999846628e-09,2
69680031,yes,"POLYGON ((9.349903599999999 50.2344701, 9.349891599999999 50.2344729, 9.3499196 50.2345221, 9.3500646 50.2344884, 9.350036599999999 50.2344392, 9.349903599999999 50.2344701))",,,,,,,,9.349978096616491,50.23448064802766,8.078399999784165e-09,2
69680034,yes,"POLYGON ((9.349843099999999 50.2343688, 9.350020799999999 50.234324, 9.3499763 50.2342518, 9.3499947 50.2342472, 9.349978 50.2342201, 9.3498948 50.2342411, 9.3499097 50.2342652, 9.349796700000001 50.2342937, 9.349843099999999 50.2343688))",,,,,,,,9.349913605033816,50.23430000758969,1.781073999957457e-08,2
69680041,yes,"POLYGON ((9.349771799999999 50.2341321, 9.3499132 50.2340964, 9.3499692 50.2341871, 9.349959200000001 50.2341896, 9.349978 50.2342201, 9.3498948 50.2342411, 9.3498789 50.2342152, 9.349830499999999 50.2342274, 9.349771799999999 50.2341321))",,,,,,,,9.34987942450312,50.23416952081057,1.8015120000495704e-08,2
69680042,yes,"POLYGON ((9.3496989 50.2341046, 9.349811000000001 50.2340698, 9.349781999999999 50.2340315, 9.349847799999999 50.2340111, 9.3497705 50.2339092, 9.349612499999999 50.2339582, 9.3496928 50.2340641, 9.3496729 50.2340703, 9.3496989 50.2341046))",,,,,,,,9.349732510043422,50.23400196462569,2.509538000035536e-08,2
70456328,yes,"POLYGON ((9.348195 50.2325988, 9.3483494 50.2325967, 9.348347 50.2325253, 9.348220599999999 50.2325269, 9.3482216 50.2325602, 9.348193699999999 50.2325605, 9.348195 50.2325988))",,,,,,,,9.348276844395476,50.23256369900697,1.0110489999876664e-08,2
70456332,yes,"POLYGON ((9.3547282 50.2316721, 9.354728100000001 50.2316626, 9.354592200000001 50.2316631, 9.3545932 50.231786, 9.354729000000001 50.2317856, 9.3547282 50.2316721))",,,,,,,,9.354660641728096,50.231724315399575,1.6705060000214593e-08,1
70456339,yes,"POLYGON ((9.3530988 50.2320155, 9.3532349 50.2320144, 9.3532324 50.2318819, 9.3530962 50.231883, 9.3530988 50.2320155))",,,,,,,,9.353165574774776,50.2319486918919,1.8042679999981215e-08,2
70456343,yes,"POLYGON ((9.3482442 50.2319426, 9.3480648 50.2319725, 9.3480308 50.2318891, 9.3482102 50.2318591, 9.3482442 50.2319426))",,,,,,,,9.348137516171487,50.2319158207209,1.5989230000151542e-08,2
70456349,school,"POLYGON ((9.3503548 50.2321439, 9.3507195 50.2319932, 9.3508762 50.2320859, 9.3509156 50.2320601, 9.3507716 50.2319721, 9.3508864 50.2319248, 9.350810600000001 50.2318495, 9.350279 50.2320685, 9.3503548 50.2321439))",,,,,,,,9.350610883082465,50.23200031952515,6.423711999884864e-08,2
70456354,yes,"POLYGON ((9.348686499999999 50.2324462, 9.348853399999999 50.2323735, 9.3487943 50.2323179, 9.3486273 50.2323906, 9.348686499999999 50.2324462))",,,,,,,,9.3487403655357,50.232382051346036,1.3582624999895292e-08,2
70456358,yes,"POLYGON ((9.351703199999999 50.2316594, 9.351968599999999 50.2316595, 9.3519687 50.2315452, 9.351703199999999 50.2315452, 9.351703199999999 50.2316594))",,,,,,,,9.351835944366995,50.23160232141855,3.032766499988203e-08,2
70456365,yes,"POLYGON ((9.3513232 50.2325587, 9.351415299999999 50.2324799, 9.351300699999999 50.2324251, 9.3512086 50.2325039, 9.3513232 50.2325587))",,,,,,,,9.35131195,50.23249190000001,1.4077559999736656e-08,2
70456367,yes,"POLYGON ((9.354945000000001 50.231812, 9.355132100000001 50.2318094, 9.355130000000001 50.2317465, 9.3550808 50.2317472, 9.355079099999999 50.2316996, 9.3549413 50.2317015, 9.354945000000001 50.231812))",,,,,,,,9.35502801933774,50.23175959925694,1.833766000012628e-08,1
70456374,yes,"POLYGON ((9.3486794 50.231741, 9.3487185 50.2316548, 9.348594500000001 50.2316315, 9.3485254 50.2317903, 9.3486276 50.2317701, 9.3486411 50.2317357, 9.3486794 50.231741))",,,,,,,,9.348620829529985,50.23170665780779,1.659349499998979e-08,2
70456377,yes,"POLYGON ((9.348883499999999 50.2323574, 9.3489539 50.232328, 9.348961900000001 50.2323358, 9.348993 50.2323228, 9.348983799999999 50.2323138, 9.349027400000001 50.2322956, 9.349014199999999 50.2322827, 9.349083500000001 50.2322537, 9.3490526 50.2322235, 9.3489907 50.2322493, 9.3489513 50.2322107, 9.348852000000001 50.2322522, 9.3488352 50.2322358, 9.348782 50.2322581, 9.348883499999999 50.2323574))",,,,,,,,9.34892605101886,50.23227904732035,2.2097349999868626e-08,2
70456382,yes,"POLYGON ((9.3476386 50.2325544, 9.3477166 50.2326431, 9.347871400000001 50.2325874, 9.3477934 50.2324987, 9.3476386 50.2325544))",,,,,,,,9.347755000000001,50.2325709,1.8075359999727166e-08,2
70456386,school,"POLYGON ((9.3516022 50.2322199, 9.351678400000001 50.2322082, 9.3516958 50.2322464, 9.3517674 50.2322339, 9.3517306 50.2321409, 9.351742099999999 50.232129, 9.352271399999999 50.2321165, 9.352269 50.2320757, 9.3524254 50.232072, 9.3524151 50.2318928, 9.352027 50.231902, 9.3520374 50.2320834, 9.351721700000001 50.2320914, 9.3516768 50.2321356, 9.351689199999999 50.2321738, 9.3516146 50.2321844, 9.351520300000001 50.2321265, 9.3514857 50.2321496, 9.3516022 50.2322199))",,,,,,,,9.352099503009345,50.232038109545734,1.0628846999989219e-07,2
70456388,yes,"POLYGON ((9.348297499999999 50.2316233, 9.348291100000001 50.2315351, 9.348067800000001 50.2315401, 9.348073400000001 50.2315574, 9.3480139 50.2315696, 9.348038900000001 50.2316236, 9.3481019 50.2316122, 9.3481098 50.2316272, 9.348297499999999 50.2316233))",,,,,,,,9.348168333634643,50.23158191685694,2.1889545000161423e-08,2
70456394,yes,"POLYGON ((9.354859899999999 50.2316717, 9.3547282 50.2316721, 9.354729000000001 50.2317856, 9.354860800000001 50.2317851, 9.354859899999999 50.2316717))",,,,,,2,,9.35479446540993,50.23172863226235,1.4947420000497426e-08,1
70456397,yes,"POLYGON ((9.3527997 50.2317026, 9.353025199999999 50.2316994, 9.353020900000001 50.2315759, 9.3527954 50.2315791, 9.3527997 50.2317026))",,,,,,,,9.3529103,50.23163925,2.7863009999376586e-08,2
70456402,yes,"POLYGON ((9.3529529 50.2320166, 9.3530988 50.2320155, 9.3530962 50.231883, 9.352897199999999 50.2318845, 9.352898 50.2319265, 9.352919099999999 50.2319263, 9.352919699999999 50.2319623, 9.3529518 50.231962, 9.3529529 50.2320166))",,,,,,,,9.353010169319582,50.23194514719409,2.271866000002754e-08,2
70456406,yes,"POLYGON ((9.348094400000001 50.2321631, 9.3481197 50.2321965, 9.3481313 50.2322116, 9.3482555 50.2321723, 9.348217999999999 50.232124, 9.348094400000001 50.2321631))",,,,,,,,9.348174791777653,50.232167778496745,7.457705000092512e-09,2
70456410,yes,"POLYGON ((9.3490669 50.2317571, 9.349027400000001 50.2316928, 9.3488142 50.2317464, 9.348853500000001 50.2318103, 9.348981200000001 50.2317782, 9.3489909 50.2317939, 9.349038800000001 50.2317819, 9.349029399999999 50.2317666, 9.3490669 50.2317571))",,,,,,,,9.34894420014426,50.23175305467658,1.6617155000471634e-08,2
70456414,yes,"POLYGON ((9.352081699999999 50.2315915, 9.3523008 50.2315913, 9.352338700000001 50.2314571, 9.3522485 50.2314444, 9.3522353 50.2314896, 9.352081399999999 50.2314887, 9.352081699999999 50.2315915))",,,,,,,,9.352209857064716,50.23153009572041,2.7502714999589864e-08,2
70456420,yes,"POLYGON ((9.3532601 50.2317096, 9.3535085 50.2317083, 9.353507 50.2315953, 9.3532586 50.2315967, 9.3532601 50.2317096))",,,,,,,,9.3533835683247,50.23165247485008,2.805880500049498e-08,2
70456423,school,"POLYGON ((9.351610300000001 50.232356, 9.3519041 50.2323032, 9.351865800000001 50.2322162, 9.3517674 50.2322339, 9.3516958 50.2322464, 9.3515465 50.2322736, 9.351492 50.2322961, 9.3515084 50.232335, 9.3515943 50.2323196, 9.351610300000001 50.232356))",,,,,,,,9.351711815400039,50.23228840326205,3.1902874999891594e-08,2
70456424,yes,"POLYGON ((9.3485481 50.2320744, 9.3485899 50.2319486, 9.3484851 50.2319344, 9.3484433 50.2320602, 9.3485481 50.2320744))",,,,,,,,9.348516600000002,50.2320044,1.3777400000130086e-08,2
70456431,yes,"POLYGON ((9.349146899999999 50.2322416, 9.349285200000001 50.2321837, 9.3492237 50.2321235, 9.3490777 50.2321845, 9.349098100000001 50.2322045, 9.3490526 50.2322235, 9.349083500000001 50.2322537, 9.3491366 50.2322315, 9.349146899999999 50.2322416))",,,,,,,,9.349169439795707,50.23218984004512,1.4401159999862558e-08,2
70456435,yes,"POLYGON ((9.352681 50.2317043, 9.3527997 50.2317026, 9.3527954 50.2315791, 9.352676600000001 50.2315808, 9.352681 50.2317043))",,,,,,,,9.35273817458024,50.231641691339334,1.467301999962473e-08,2
70456438,yes,"POLYGON ((9.3527132 50.2320177, 9.3528494 50.2320162, 9.352845800000001 50.2318865, 9.352709600000001 50.2318881, 9.352710399999999 50.2319173, 9.3527132 50.2320177))",,,,,,,,9.352779505955798,50.23195212422813,1.766462999982126e-08,2
70456444,yes,"POLYGON ((9.348131 50.2317843, 9.348365299999999 50.2317842, 9.348398400000001 50.2317091, 9.3481769 50.2317096, 9.348174500000001 50.2316838, 9.348115 50.2316838, 9.3480784 50.231701, 9.348131 50.2317843))",,,,,,,,9.348233894165476,50.23174048673882,2.2706234999656757e-08,2
70456449,yes,"POLYGON ((9.3487621 50.2320603, 9.348975599999999 50.2320066, 9.348953099999999 50.2319701, 9.348886 50.231987, 9.3488507 50.2319297, 9.348752899999999 50.2319543, 9.3487849 50.2320063, 9.3487364 50.2320185, 9.3487621 50.2320603))",,,,,,,,9.348840150958727,50.231996909655976,1.5766420000041156e-08,2
70456454,yes,"POLYGON ((9.3480565 50.2321151, 9.3480721 50.2321351, 9.348094400000001 50.2321631, 9.348217999999999 50.232124, 9.348180599999999 50.2320757, 9.3480565 50.2321151))",,,,,,,,9.348137345447418,50.23211945953906,7.445739999703528e-09,2
