,building,geometry,amenity,shop,building:levels,name,building_coordinates_x,building_coordinates_y,building_area,neighbourhood
699186322,yes,"POLYGON ((12.4059302 51.7925604, 12.4061903 51.7925529, 12.4061851 51.7924831, 12.4059249 51.7924906, 12.4059302 51.7925604))",,,,,12.406057623938716,51.7925217477947,1.8197844999633075e-08,1
699186323,yes,"POLYGON ((12.4066624 51.7926467, 12.4064679 51.7926483, 12.4064697 51.7927254, 12.4066641 51.7927238, 12.4066624 51.7926467))",,,,,12.406566024752113,51.79268604669785,1.4994894999699835e-08,1
699186324,yes,"POLYGON ((12.4063633 51.7925322, 12.4066396 51.7925256, 12.4066344 51.7924422, 12.4063581 51.7924488, 12.4063633 51.7925322))",,,,,12.406498850000002,51.7924872,2.3077739998313352e-08,1
699186325,yes,"POLYGON ((12.4068354 51.792504, 12.4070969 51.7924932, 12.4070883 51.7924129, 12.4068268 51.7924237, 12.4068354 51.792504))",,,,,12.40696185,51.79245845,2.109133000016797e-08,1
699186326,yes,"POLYGON ((12.4072766 51.7924783, 12.4074912 51.79247, 12.4074829 51.7923879, 12.4072683 51.7923962, 12.4072766 51.7924783))",,,,,12.407379749999999,51.792433100000004,1.768755000006474e-08,1
699186327,yes,"POLYGON ((12.4077031 51.7924376, 12.4078679 51.7924312, 12.4078599 51.7923524, 12.4076951 51.7923588, 12.4077031 51.7924376))",,,,,12.4077815,51.792395,1.303744000007372e-08,1
699186328,yes,"POLYGON ((12.4079955 51.7924235, 12.4081483 51.7924235, 12.4081483 51.7923489, 12.4079955 51.7923489, 12.4079955 51.7924235))",,,,,12.408071900000001,51.7923862,1.13988799996958e-08,1
699186329,yes,"POLYGON ((12.4082851 51.7923995, 12.4084622 51.7923983, 12.4084608 51.7923228, 12.4082838 51.792324, 12.4082851 51.7923995))",,,,,12.408372975195968,51.7923611535523,1.3368895000252293e-08,1
699186330,yes,"POLYGON ((12.4085815 51.7923821, 12.4087384 51.7923763, 12.4087318 51.7923076, 12.4085749 51.7923134, 12.4085815 51.7923821))",,,,,12.408656650000001,51.792344850000006,1.0817309999994342e-08,1
699186331,yes,"POLYGON ((12.4105154 51.7958227, 12.4106614 51.795804, 12.4106185 51.7956754, 12.4104725 51.7956941, 12.4105154 51.7958227))",,,,,12.410566949999998,51.79574904999999,1.9577830000201922e-08,1
699186332,yes,"POLYGON ((12.4105771 51.7959637, 12.410723 51.7959386, 12.4106894 51.7958639, 12.4105436 51.795889, 12.4105771 51.7959637))",,,,,12.410633279378581,51.795913803514544,1.1737099999972711e-08,1
699186333,yes,"POLYGON ((12.4106374 51.7961304, 12.410767 51.7961116, 12.4107375 51.7960336, 12.4106079 51.7960524, 12.4106374 51.7961304))",,,,,12.410687450000003,51.796082,1.0663400000191781e-08,1
699186334,yes,"POLYGON ((12.4107246 51.7963286, 12.4108509 51.7963115, 12.4108254 51.7962394, 12.4106991 51.7962564, 12.4107246 51.7963286))",,,,,12.41077498664421,51.79628397848548,9.54732000058092e-09,1
699186335,yes,"POLYGON ((12.4109647 51.7969125, 12.4111273 51.796887, 12.4109168 51.7963744, 12.4107541 51.7963999, 12.4109647 51.7969125))",,,,,12.410940714475698,51.79664342538704,8.874341500043757e-08,1
703481425,yes,"POLYGON ((12.4107667 51.8501057, 12.4110305 51.8500227, 12.4109128 51.84988, 12.4108797 51.8498904, 12.410649 51.849963, 12.4107667 51.8501057))",,,,,12.410839748966946,51.84999284674273,4.741524999995377e-08,0
707598134,yes,"POLYGON ((12.4191913 51.8184536, 12.4191987 51.8183668, 12.4193614 51.8183645, 12.419354 51.8184536, 12.4191913 51.8184536))",,,,,12.419276704044066,51.81840963121502,1.4300954999576413e-08,0
707598135,yes,"POLYGON ((12.4185205 51.8177823, 12.4184792 51.8176561, 12.4186316 51.8176371, 12.4186729 51.8177632, 12.4185205 51.8177823))",,,,,12.418576041038694,51.81770967837848,2.001202499995113e-08,0
707598408,yes,"POLYGON ((12.4169159 51.8178718, 12.4169419 51.8177937, 12.4172997 51.8178393, 12.4172736 51.8179174, 12.4169159 51.8178718))",,,,,12.417107780249191,51.817855548849835,2.912815499859195e-08,0
707598409,yes,"POLYGON ((12.4160124 51.8179395, 12.4160567 51.8178481, 12.4162527 51.8178755, 12.416212 51.8179715, 12.4160124 51.8179395))",,,,,12.416134023263458,51.81790896055406,1.9796110000068146e-08,1
707598410,yes,"POLYGON ((12.4160752 51.8177681, 12.4161085 51.8176836, 12.4164486 51.817727, 12.4164116 51.8178116, 12.4160752 51.8177681))",,,,,12.416261187142029,51.8177475260448,3.012630500005724e-08,1
724765973,yes,"POLYGON ((12.4314622 51.8427087, 12.4314415 51.8426364, 12.4313353 51.842648, 12.431356 51.8427203, 12.4314622 51.8427087))",,,,,12.431398750000001,51.84267835000001,7.918380000260685e-09,0
810477457,house,"POLYGON ((12.3532051 51.8461407, 12.3533527 51.8461344, 12.3533527 51.8459929, 12.3532025 51.8459945, 12.3532051 51.8461407))",,,,,12.353277836872289,51.84606543006058,2.1424399999584043e-08,3
810477458,yes,"POLYGON ((12.3534494 51.8463781, 12.3535639 51.8463766, 12.3535538 51.8462366, 12.3534418 51.8462382, 12.3534494 51.8463781))",,,,Zum Kleinen Landhaus,12.353502250268155,51.846307631453286,1.5863055000056806e-08,3
810477459,house,"POLYGON ((12.3534442 51.8472251, 12.3536748 51.8471823, 12.3536488 51.8470969, 12.3534125 51.8471432, 12.3534442 51.8472251))",,,,,12.35354553462497,51.84716158104143,2.0813360001079323e-08,3
810477460,yes,"POLYGON ((12.3537929 51.8478891, 12.3538534 51.8477912, 12.3534932 51.8477129, 12.3534413 51.8478126, 12.3537929 51.8478891))",,,,,12.353645331480234,51.84780125595646,3.951280000030743e-08,3
810835581,yes,"POLYGON ((12.49805 51.8784609, 12.4979814 51.8783774, 12.4980526 51.8783551, 12.4981212 51.8784387, 12.49805 51.8784609))",,,1,,12.498051300405212,51.87840801684435,7.475109999979009e-09,0
810835583,yes,"POLYGON ((12.4984537 51.8779886, 12.4986436 51.8780521, 12.4986963 51.8779921, 12.4985064 51.8779286, 12.4984537 51.8779886))",,,1,,12.498574999999999,51.87799035,1.4740450000219722e-08,0
810835584,yes,"POLYGON ((12.498511 51.8782189, 12.498399 51.8781349, 12.4985027 51.8780823, 12.4986361 51.8781825, 12.4985325 51.8782351, 12.498511 51.8782189))",,,1,,12.498517574853517,51.87815868744149,1.740099999959268e-08,0
810843246,yes,"POLYGON ((12.4928187 51.8314958, 12.4929687 51.8314655, 12.4929212 51.8313758, 12.4927712 51.8314061, 12.4928187 51.8314958))",,,1,,12.49286995,51.8314358,1.489424999943467e-08,0
810843247,yes,"POLYGON ((12.4910146 51.8313167, 12.4912642 51.831336, 12.4912759 51.8312781, 12.4910264 51.8312588, 12.4910146 51.8313167))",fast_food,,1,Zum Seeblick,12.491145271878835,51.83129740169209,1.4675720000360719e-08,0
830685911,yes,"POLYGON ((12.3432094 51.8414114, 12.3432403 51.8414655, 12.3433087 51.8414505, 12.3433336 51.8414941, 12.3435633 51.8414439, 12.3435328 51.8413906, 12.3436142 51.8413728, 12.3435889 51.8413286, 12.3432094 51.8414114))",,,,,12.343417436382577,51.84141420764761,3.3421420000767015e-08,3
830685912,yes,"POLYGON ((12.3442689 51.8408074, 12.3443546 51.8408647, 12.3444794 51.8407935, 12.3443936 51.8407361, 12.3442689 51.8408074))",,,,,12.34437413883163,51.840800415203034,1.3264099999608672e-08,3
830685913,yes,"POLYGON ((12.3452948 51.8407337, 12.3452347 51.8406726, 12.345133 51.8407108, 12.3451848 51.8407635, 12.3451931 51.8407719, 12.3452948 51.8407337))",,,,,12.3452138941343,51.84072225356291,8.510835000280143e-09,3
830685914,yes,"POLYGON ((12.3451848 51.8407635, 12.345133 51.8407108, 12.3450172 51.8407544, 12.345069 51.840807, 12.3451848 51.8407635))",,,,,12.345101010701455,51.840758917247705,8.352760000172403e-09,3
830685915,yes,"POLYGON ((12.3450829 51.8408273, 12.3450196 51.840763, 12.3448299 51.8408343, 12.3448777 51.8408828, 12.3448932 51.8408986, 12.3450829 51.8408273))",,,,,12.344956409343284,51.840830795707795,1.6709255000210765e-08,3
830685916,yes,"POLYGON ((12.3448777 51.8408828, 12.3448299 51.8408343, 12.344686 51.8408884, 12.3447338 51.8409369, 12.3448777 51.8408828))",,,,,12.344781849999999,51.84088559999999,9.565130000787125e-09,3
830685917,yes,"POLYGON ((12.3447597 51.8409632, 12.3447338 51.8409369, 12.344686 51.8408884, 12.3445112 51.8409541, 12.3445626 51.8410063, 12.3445848 51.8410289, 12.3447597 51.8409632))",,,,,12.344635441872693,51.84095864683696,1.791667999982573e-08,3
830685918,yes,"POLYGON ((12.3445626 51.8410063, 12.3445112 51.8409541, 12.3443722 51.8410063, 12.3444236 51.8410585, 12.3445626 51.8410063))",,,,,12.3444674,51.8410063,9.938880000437306e-09,3
830685919,yes,"POLYGON ((12.3444472 51.8410825, 12.3444236 51.8410585, 12.3443722 51.8410063, 12.3441824 51.8410777, 12.3442394 51.8411355, 12.3442574 51.8411538, 12.3444472 51.8410825))",,,,,12.344314823039442,51.841080062703824,1.9804010000392494e-08,3
830685920,yes,"POLYGON ((12.3442394 51.8411355, 12.3441824 51.8410777, 12.3440389 51.8411316, 12.3440959 51.8411894, 12.3442394 51.8411355))",,,,,12.344139149999998,51.84113355,1.1366599999923492e-08,3
830685921,yes,"POLYGON ((12.3439537 51.8412689, 12.3441146 51.8412084, 12.3440959 51.8411894, 12.3440389 51.8411316, 12.343878 51.8411921, 12.3439537 51.8412689))",,,,,12.343996305485383,51.84120024849756,1.69380400006046e-08,3
830685922,yes,"POLYGON ((12.3439081 51.8408762, 12.3441042 51.8408324, 12.3440731 51.8407792, 12.343877 51.840823, 12.3439081 51.8408762))",,,,,12.343990600000001,51.8408277,1.179469999927454e-08,3
830685923,yes,"POLYGON ((12.3436533 51.841051, 12.3438021 51.8410178, 12.3437324 51.8408985, 12.3435836 51.8409318, 12.3436533 51.841051))",,,,,12.343692857179168,51.84097476949234,2.006192499993177e-08,3
830685924,yes,"POLYGON ((12.3434789 51.8412101, 12.3434466 51.8411548, 12.343362 51.8411737, 12.3433943 51.841229, 12.3434789 51.8412101))",,,,,12.34342045,51.8411919,5.288849999928925e-09,3
830685925,yes,"POLYGON ((12.3435219 51.841138, 12.3434531 51.8410204, 12.3433864 51.8410353, 12.3432932 51.8410561, 12.343362 51.8411737, 12.3434466 51.8411548, 12.3435219 51.841138))",,,,,12.343407549332804,51.84109704925779,2.1258794999761537e-08,3
830685926,yes,"POLYGON ((12.3433864 51.8410353, 12.3433375 51.8409515, 12.3432443 51.8409723, 12.3432932 51.8410561, 12.3433864 51.8410353))",,,,,12.343315349999997,51.8410038,8.827280000121933e-09,3
830685927,yes,"POLYGON ((12.3432443 51.8409723, 12.3433375 51.8409515, 12.343406 51.8409362, 12.3433569 51.8408521, 12.3431951 51.8408882, 12.3432443 51.8409723))",,,,,12.343300570677968,51.84091219842486,1.537806999993072e-08,3
830685928,yes,"POLYGON ((12.3429304 51.8409333, 12.3430103 51.8409155, 12.3429747 51.8408546, 12.3428948 51.8408724, 12.3429304 51.8409333))",,,,,12.34295255,51.84089395000001,5.49959000012785e-09,3
830685929,yes,"POLYGON ((12.3432483 51.8407345, 12.3432201 51.8406863, 12.3431265 51.8407072, 12.3431547 51.8407554, 12.3432483 51.8407345))",,,,,12.343187400000001,51.840720850000004,5.100900000079598e-09,3
830685930,yes,"POLYGON ((12.3429881 51.8408439, 12.3431812 51.8408008, 12.3431547 51.8407554, 12.3431265 51.8407072, 12.3429334 51.8407503, 12.3429881 51.8408439))",,,,,12.343057307061134,51.840775548462595,2.0433220000216998e-08,3
830685931,yes,"POLYGON ((12.3434696 51.8407635, 12.3436644 51.8407372, 12.3436479 51.8406906, 12.3436321 51.8406456, 12.3434372 51.8406718, 12.3434696 51.8407635))",,,,,12.3435507887712,51.8407045273911,1.8704079999635073e-08,3
830685932,yes,"POLYGON ((12.3436479 51.8406906, 12.3438405 51.8406646, 12.3438217 51.8406112, 12.3436291 51.8406372, 12.3436321 51.8406456, 12.3436479 51.8406906))",,,,,12.34373481041671,51.84065089926981,1.0772499999859193e-08,3
830685933,yes,"POLYGON ((12.3438558 51.840708, 12.3440482 51.8406821, 12.344014 51.8405853, 12.3438217 51.8406112, 12.3438405 51.8406646, 12.3438558 51.840708))",,,,,12.343934925845334,51.84064665412902,1.9504515000096078e-08,3
830685934,yes,"POLYGON ((12.3440395 51.8406284, 12.3442033 51.8406064, 12.3441855 51.8405558, 12.3440217 51.8405779, 12.3440395 51.8406284))",,,,,12.344112525476465,51.840592120664915,8.672580000186687e-09,3
830685935,yes,"POLYGON ((12.3442152 51.84064, 12.3443198 51.8406259, 12.3442901 51.8405418, 12.3441855 51.8405558, 12.3442033 51.8406064, 12.3442152 51.84064))",,,,,12.344252629612823,51.84059088075687,9.221405000264043e-09,3
830685936,yes,"POLYGON ((12.344403 51.8406077, 12.3445491 51.8405837, 12.344512 51.8404973, 12.3443658 51.8405214, 12.344403 51.8406077))",,,,,12.344457483175082,51.84055251661288,1.3513509999892321e-08,3
830685937,yes,"POLYGON ((12.3446122 51.8404768, 12.3447054 51.8404643, 12.3446845 51.8404047, 12.3445912 51.8404172, 12.3446122 51.8404768))",,,,,12.344648321542923,51.84044074513723,5.81957499995237e-09,3
830685938,yes,"POLYGON ((12.3449689 51.8403682, 12.3448701 51.8403815, 12.3448886 51.8404339, 12.3449873 51.8404206, 12.3449689 51.8403682))",,,,,12.344928721494155,51.840401046050246,5.419885000086268e-09,3
830685939,yes,"POLYGON ((12.3447195 51.8405041, 12.3449045 51.8404793, 12.3448886 51.8404339, 12.3448701 51.8403815, 12.3448619 51.8403582, 12.3446769 51.840383, 12.3446845 51.8404047, 12.3447054 51.8404643, 12.3447195 51.8405041))",,,,,12.344790690431847,51.84043115461001,2.3469869999628393e-08,3
830685940,yes,"POLYGON ((12.3451459 51.8404743, 12.3452935 51.8404428, 12.3452426 51.8403519, 12.3450951 51.8403833, 12.3451459 51.8404743))",,,,,12.345194269495813,51.84041308418179,1.501890499949477e-08,3
830685941,yes,"POLYGON ((12.3451728 51.8406085, 12.3453176 51.8406384, 12.345367 51.8405469, 12.3452221 51.8405171, 12.3451728 51.8406085))",,,,,12.3452698905025,51.84057772577264,1.4719630000364519e-08,3
830685942,yes,"POLYGON ((12.3454598 51.841056, 12.3456207 51.8410212, 12.345561 51.8409158, 12.3454001 51.8409506, 12.3454598 51.841056))",,,,,12.3455104,51.84098590000001,1.9036420000390685e-08,3
830685943,yes,"POLYGON ((12.3455617 51.8412664, 12.3457172 51.841225, 12.34564 51.8411143, 12.3454845 51.8411557, 12.3455617 51.8412664))",,,,,12.345600850000002,51.841190350000005,2.0409930000109108e-08,3
830685944,yes,"POLYGON ((12.3455456 51.8414802, 12.3456877 51.8414255, 12.345603 51.8413414, 12.3454608 51.8413961, 12.3455456 51.8414802))",,,,,12.345574267514312,51.84141079795029,1.65906400002778e-08,3
830685945,yes,"POLYGON ((12.3457494 51.841578, 12.3458782 51.8415283, 12.3458004 51.8414514, 12.3456717 51.8415011, 12.3457494 51.841578))",,,,,12.345774932493526,51.8415147020847,1.376505000004199e-08,3
830685946,yes,"POLYGON ((12.3449045 51.8412316, 12.3450494 51.8411985, 12.3449952 51.841108, 12.3448503 51.8411412, 12.3449045 51.8412316))",,,,,12.344949860097769,51.841169819572755,1.4902935000027833e-08,3
830685947,yes,"POLYGON ((12.3444781 51.8413874, 12.3445961 51.8413427, 12.3445187 51.8412648, 12.3444007 51.8413095, 12.3444781 51.8413874))",,,,,12.344498399999999,51.8413261,1.2651980000439395e-08,3
830685948,yes,"POLYGON ((12.3444003 51.841752, 12.3445371 51.8417073, 12.3444583 51.8416154, 12.3443215 51.8416601, 12.3444003 51.841752))",,,,,12.344429299999996,51.84168370000001,1.6094279999896783e-08,3
830685949,yes,"POLYGON ((12.3462617 51.8423635, 12.3464012 51.8423138, 12.3463137 51.84222, 12.3461742 51.8422698, 12.3462617 51.8423635))",,,,,12.346287705643121,51.84229176776048,1.7431250000125694e-08,3
830685950,yes,"POLYGON ((12.3461249 51.842163, 12.3462456 51.8421133, 12.3461726 51.8420456, 12.3460519 51.8420953, 12.3461249 51.842163))",,,,,12.34614875,51.84210430000001,1.1799490000083536e-08,3
830685951,yes,"POLYGON ((12.3457843 51.8420602, 12.345905 51.8420138, 12.3458196 51.841929, 12.3456989 51.8419754, 12.3457843 51.8420602))",,,,,12.34580195,51.841994600000014,1.4197919999726035e-08,3
830685952,yes,"POLYGON ((12.3460364 51.841989, 12.3461732 51.8419359, 12.3460916 51.8418556, 12.3459548 51.8419086, 12.3460364 51.841989))",,,,,12.346063993442623,51.841922282513664,1.5320759999806822e-08,3
830685953,yes,"POLYGON ((12.3455429 51.8418382, 12.345677 51.841805, 12.3456047 51.8416933, 12.3454706 51.8417265, 12.3455429 51.8418382))",,,,,12.345573800000002,51.84176575000001,1.7379329999538465e-08,3
830685954,yes,"POLYGON ((12.3458621 51.8417222, 12.3459935 51.8416691, 12.3459183 51.8415979, 12.3457868 51.841651, 12.3458621 51.8417222))",,,,,12.345890167301398,51.84166004859614,1.3355015000246655e-08,3
830685955,yes,"POLYGON ((12.3473454 51.845753, 12.3474634 51.8457481, 12.3474561 51.8456826, 12.3473381 51.8456876, 12.3473454 51.845753))",,,,,12.347400764896989,51.84571782385956,7.759235000135311e-09,3
830685956,yes,"POLYGON ((12.3472582 51.8458897, 12.3473294 51.8459046, 12.3473737 51.8458234, 12.3473024 51.8458085, 12.3472582 51.8458897))",,,,,12.347315931018684,51.84585654176156,6.44482499998985e-09,3
830685957,yes,"POLYGON ((12.3474647 51.8459502, 12.3475825 51.8459355, 12.3475557 51.8458535, 12.3474379 51.8458682, 12.3474647 51.8459502))",,,,,12.347510199999999,51.84590185,1.0053560000245971e-08,3
830685959,yes,"POLYGON ((12.347289 51.846299, 12.3473676 51.8463395, 12.3474883 51.84625, 12.3474097 51.8462095, 12.347289 51.846299))",,,,,12.34738865,51.8462745,1.1923049999792437e-08,3
830685960,yes,"POLYGON ((12.3459077 51.8462974, 12.3459008 51.8463889, 12.3465392 51.8464071, 12.3465461 51.8463156, 12.3459077 51.8462974))",,,,,12.346223450000002,51.846352249999995,5.853918000216147e-08,3
830685961,yes,"POLYGON ((12.3416913 51.8451341, 12.3422652 51.845154, 12.3422825 51.8449641, 12.3417085 51.8449442, 12.3416913 51.8451341))",,,,,12.341986876120197,51.845049097281624,1.0933638000121194e-07,3
830685962,yes,"POLYGON ((12.3416617 51.8466486, 12.341839 51.8466458, 12.341831 51.8464569, 12.3416537 51.8464598, 12.3416617 51.8466486))",,,,,12.34174635780243,51.846552774498576,3.350590500026475e-08,3
830685963,yes,"POLYGON ((12.3435929 51.8474987, 12.3436229 51.8473814, 12.3432783 51.8473478, 12.3432483 51.8474651, 12.3435929 51.8474987))",,,,,12.3434356,51.84742325,4.142957999982496e-08,3
830685964,yes,"POLYGON ((12.3426005 51.8474075, 12.3432469 51.8474705, 12.3432483 51.8474651, 12.3432783 51.8473478, 12.3426318 51.8472848, 12.3426005 51.8474075))",,,,,12.342939383917216,51.847377649548314,8.129557500148139e-08,3
830685965,yes,"POLYGON ((12.346833 51.849091, 12.3470057 51.8490761, 12.3469065 51.8486354, 12.3467338 51.8486502, 12.346833 51.849091))",,,,,12.346869747853624,51.84886317997129,7.759064499988292e-08,3
830685966,yes,"POLYGON ((12.3459613 51.8488507, 12.3460857 51.8488624, 12.3462466 51.8482062, 12.3461223 51.8481946, 12.3459613 51.8488507))",,,,,12.346103963269062,51.84852852865904,8.34673200003838e-08,3
830685967,yes,"POLYGON ((12.3460861 51.8480778, 12.3462215 51.8480703, 12.3462015 51.8479317, 12.3460661 51.8479392, 12.3460861 51.8480778))",,,,,12.346143799999998,51.848004749999994,1.891644000035814e-08,3
830685968,yes,"POLYGON ((12.3458004 51.8475915, 12.345901 51.8475915, 12.345901 51.8475293, 12.3458004 51.8475293, 12.3458004 51.8475915))",,,,,12.345850700000002,51.8475604,6.2573200001931116e-09,3
830685969,yes,"POLYGON ((12.3460123 51.8477406, 12.3460914 51.8477396, 12.3460874 51.8476194, 12.3460083 51.8476205, 12.3460123 51.8477406))",,,,,12.346049855469753,51.84768002450599,9.508065000147236e-09,3
830685970,yes,"POLYGON ((12.3461531 51.847748, 12.3461786 51.847818, 12.3463691 51.8477915, 12.3463435 51.8477215, 12.3461531 51.847748))",,,,,12.346261079066217,51.84776975249713,1.4008574999503488e-08,3
830685971,yes,"POLYGON ((12.3464066 51.8477754, 12.34653 51.8477588, 12.3465015 51.8476779, 12.3463781 51.8476945, 12.3464066 51.8477754))",,,,,12.346454050000002,51.84772665,1.045616000006613e-08,3
830685972,yes,"POLYGON ((12.3467217 51.8477182, 12.3468626 51.8477016, 12.3468403 51.8476293, 12.3466994 51.8476459, 12.3467217 51.8477182))",,,,,12.346780999999998,51.84767375,1.0557249999940683e-08,3
830685973,yes,"POLYGON ((12.347568 51.8474589, 12.3478617 51.8474771, 12.3478727 51.8474094, 12.347579 51.8473912, 12.347568 51.8474589))",,,,,12.347720350000001,51.84743415,2.0083690000668107e-08,3
830685974,yes,"POLYGON ((12.3477139 51.847602, 12.3477195 51.8476685, 12.3478312 51.8476649, 12.3478465 51.8475122, 12.3477322 51.8475051, 12.3477139 51.847602))",,,,,12.347778944447752,51.84758746858618,1.8763944999825082e-08,3
830685975,yes,"POLYGON ((12.3474379 51.8476776, 12.3477195 51.8476685, 12.3477139 51.847602, 12.3474322 51.8476111, 12.3474379 51.8476776))",,,,,12.347575873696057,51.84763979807455,1.878113999877968e-08,3
830685976,yes,"POLYGON ((12.3469457 51.8476768, 12.3470718 51.8476727, 12.3470636 51.847578, 12.3469376 51.8475822, 12.3469457 51.8476768))",,,,,12.3470046869219,51.84762743032611,1.1964455000207626e-08,3
830685977,yes,"POLYGON ((12.3472126 51.8476627, 12.347348 51.8476577, 12.3473401 51.8475748, 12.3472046 51.8475798, 12.3472126 51.8476627))",,,,,12.347276324011773,51.8476187449362,1.1268555000357963e-08,3
830685978,yes,"POLYGON ((12.3475519 51.848439, 12.3477155 51.8484423, 12.3477191 51.8483749, 12.3475555 51.8483716, 12.3475519 51.848439))",,,,,12.347635499999997,51.84840694999999,1.1038519999874336e-08,3
830685979,yes,"POLYGON ((12.3476055 51.8483296, 12.3477667 51.8483336, 12.3477761 51.8481886, 12.3476149 51.8481846, 12.3476055 51.8483296))",,,,,12.347690799999999,51.84825910000001,2.3411599999371746e-08,3
830685980,yes,"POLYGON ((12.3486784 51.8485699, 12.3487777 51.848574, 12.3487851 51.8485056, 12.3486859 51.8485015, 12.3486784 51.8485699))",,,,,12.348731773879999,51.8485377556968,6.819245000001901e-09,3
830685981,yes,"POLYGON ((12.3489963 51.8486154, 12.3490889 51.8486184, 12.3490943 51.8485538, 12.3490016 51.8485508, 12.3489963 51.8486154))",,,,,12.349045275865878,51.848584594217634,6.001240000219506e-09,3
830685982,yes,"POLYGON ((12.3489252 51.8484986, 12.3491065 51.848502, 12.3491104 51.8484208, 12.3489291 51.8484174, 12.3489252 51.8484986))",,,,,12.349017800000002,51.84845970000001,1.4734820000095688e-08,3
830685983,yes,"POLYGON ((12.3487897 51.8484961, 12.3489252 51.8484986, 12.3489291 51.8484174, 12.3487936 51.848415, 12.3487897 51.8484961))",,,,,12.348859413890963,51.848456775491016,1.1005379999473884e-08,3
830685984,yes,"POLYGON ((12.3485631 51.8484431, 12.3486771 51.8483669, 12.3485852 51.8483145, 12.3484712 51.8483907, 12.3485631 51.8484431))",,,,,12.348574150000001,51.84837879999999,1.2976379999567122e-08,3
830685985,yes,"POLYGON ((12.3483311 51.8487505, 12.3484303 51.8489394, 12.3486395 51.84898, 12.34872 51.8487704, 12.3486194 51.8487546, 12.3485751 51.8488781, 12.3484571 51.848859, 12.3484008 51.8487397, 12.3483311 51.8487505))",,,,,12.34854195859144,51.84886506371549,4.274429999961121e-08,3
830685986,yes,"POLYGON ((12.3475684 51.8488746, 12.3476551 51.8488938, 12.3477001 51.8488162, 12.3476134 51.848797, 12.3475684 51.8488746))",,,,,12.347634249999997,51.8488454,7.591920000155514e-09,3
830685987,yes,"POLYGON ((12.3475854 51.8490142, 12.3476551 51.8488938, 12.3475684 51.8488746, 12.3474844 51.8490078, 12.3475854 51.8490142))",,,,,12.347572072333756,51.848948165752496,1.2883859999766214e-08,3
830685988,yes,"POLYGON ((12.3476348 51.8490173, 12.3475854 51.8490142, 12.3474844 51.8490078, 12.3474752 51.8490633, 12.3476256 51.8490728, 12.3476348 51.8490173))",,,,,12.347554997605146,51.84904030493486,8.433069999883334e-09,3
830685989,yes,"POLYGON ((12.3477611 51.8487057, 12.3478214 51.8485715, 12.3477315 51.8485561, 12.3476712 51.8486903, 12.3477611 51.8487057))",,,,,12.3477463,51.84863090000001,1.2993199999517218e-08,3
830685990,yes,"POLYGON ((12.3483042 51.84869, 12.3484349 51.8486638, 12.3483826 51.8485644, 12.3482519 51.8485906, 12.3483042 51.84869))",,,,,12.3483434,51.8486272,1.4361839999701446e-08,3
830685991,yes,"POLYGON ((12.3479207 51.8488458, 12.34804 51.8488466, 12.3480413 51.8487764, 12.347922 51.8487755, 12.3479207 51.8488458))",,,,,12.34798098585171,51.84881107480838,8.381930000011998e-09,3
830685992,yes,"POLYGON ((12.347631 51.8487911, 12.3478027 51.8488308, 12.3478452 51.8487608, 12.3476736 51.848721, 12.347631 51.8487911))",,,,,12.347738102241637,51.8487759210648,1.371544500039225e-08,3
830685993,yes,"POLYGON ((12.3476256 51.8490728, 12.3477596 51.8490812, 12.3477797 51.8489594, 12.3476458 51.848951, 12.3476348 51.8490173, 12.3476256 51.8490728))",,,,,12.347702672088621,51.849016107424546,1.6484640000274018e-08,3
830685994,yes,"POLYGON ((12.3478952 51.8493486, 12.3480655 51.8493677, 12.3481037 51.8492374, 12.3479334 51.8492184, 12.3478952 51.8493486))",,,,,12.347999460018809,51.84929302798997,2.2909285000313133e-08,3
830685995,yes,"POLYGON ((12.3483311 51.8493321, 12.3485027 51.8493668, 12.3485742 51.8492322, 12.3484949 51.8492162, 12.348464 51.8492743, 12.3483717 51.8492556, 12.3483311 51.8493321))",,,,,12.348458486927825,51.84929614878305,1.9637389999823474e-08,3
830685996,yes,"POLYGON ((12.3486824 51.8494629, 12.3488009 51.8493201, 12.3487299 51.8492976, 12.3486114 51.8494405, 12.3486824 51.8494629))",,,,,12.348706155858965,51.84938026294414,1.2802674999950455e-08,3
830685997,yes,"POLYGON ((12.3488959 51.8493501, 12.3489512 51.8492834, 12.3487853 51.8492308, 12.3487299 51.8492976, 12.3488009 51.8493201, 12.3488959 51.8493501))",,,,,12.34884054453393,51.84929047722488,1.3989555000210117e-08,3
830685998,yes,"POLYGON ((12.3490298 51.8493925, 12.3490852 51.8493258, 12.3489512 51.8492834, 12.3488959 51.8493501, 12.3490298 51.8493925))",,,,,12.348990531922459,51.849337948041644,1.1281305000220485e-08,3
830685999,yes,"POLYGON ((12.3490298 51.8493925, 12.349247 51.8494613, 12.3493024 51.8493945, 12.3490852 51.8493258, 12.3490298 51.8493925))",,,,,12.349166120077495,51.849393533480644,1.8306849999612415e-08,3
830686000,yes,"POLYGON ((12.3497607 51.8498496, 12.349853 51.8498516, 12.3498586 51.8497537, 12.3497381 51.8497511, 12.3497365 51.8497789, 12.3495367 51.8497745, 12.34953 51.8498912, 12.3495892 51.8498925, 12.3495879 51.8499142, 12.3497206 51.8499171, 12.3497219 51.8498954, 12.349758 51.8498962, 12.3497607 51.8498496))",,,,,12.349687290358075,51.84983129694979,3.935552000021534e-08,3
