,building,geometry,amenity,shop,leisure,sport,building:levels,building_coordinates_x,building_coordinates_y,building_area,neighbourhood
304508875,yes,"POLYGON ((12.0067551 47.7746787, 12.0068116 47.7747751, 12.0069587 47.7747362, 12.0069094 47.7746521, 12.0068286 47.7746735, 12.0068214 47.7746612, 12.0067551 47.7746787))",,,,,,12.006856262184243,47.77471128795777,1.5227525000255126e-08,2
304508878,yes,"POLYGON ((12.0073697 47.7743754, 12.0073036 47.7743834, 12.0073018 47.7743764, 12.0071678 47.7743926, 12.0071499 47.7743252, 12.0071341 47.7743272, 12.0071221 47.7742821, 12.0072631 47.7742652, 12.007276 47.7743135, 12.0072915 47.7743117, 12.0073 47.7743436, 12.0073593 47.7743364, 12.0073697 47.7743754))",,,,,,12.007232002255206,47.77433277826738,1.8708279999506393e-08,2
304508879,yes,"POLYGON ((12.0079579 47.7725515, 12.008028 47.772544, 12.0080329 47.772516, 12.0081008 47.7725097, 12.0081095 47.7725461, 12.0082252 47.7725337, 12.0082169 47.7724988, 12.0081688 47.7725039, 12.0081424 47.772393, 12.0079548 47.7724132, 12.0079802 47.7725197, 12.0079511 47.7725228, 12.0079579 47.7725515))",,,,,,12.008071966676422,47.77247350250337,2.734757499983858e-08,2
304508880,yes,"POLYGON ((12.0082423 47.7742274, 12.0080818 47.7742502, 12.0080843 47.7742581, 12.0079271 47.7742805, 12.00789 47.7741626, 12.0079625 47.7741523, 12.0079575 47.7741366, 12.0080394 47.774125, 12.0080576 47.7741829, 12.008221 47.7741597, 12.0082423 47.7742274))",,,,,,12.008045868874625,47.77420562036322,3.19251700004522e-08,2
304508882,yes,"POLYGON ((12.0069264 47.7749229, 12.0070001 47.7749009, 12.0069781 47.7748676, 12.0070415 47.7748487, 12.0069962 47.7747802, 12.0068762 47.774816, 12.0069182 47.7748796, 12.0069011 47.7748847, 12.0069264 47.7749229))",,,,,,12.006956959795168,47.7748471109067,1.2882629999704958e-08,2
304508883,yes,"POLYGON ((12.0050143 47.7738135, 12.0051135 47.7739064, 12.0050672 47.7739288, 12.0050232 47.77395, 12.0049923 47.7739211, 12.0049807 47.7739266, 12.0049674 47.7739142, 12.0049775 47.7739093, 12.0049225 47.7738578, 12.0050143 47.7738135))",,,,,,12.00501749783992,47.773882369426715,1.30518199997157e-08,2
304508884,yes,"POLYGON ((12.0067745 47.773021, 12.006728 47.7729628, 12.0068115 47.7729327, 12.0067495 47.7728552, 12.006915 47.7727954, 12.0069909 47.7728904, 12.0071151 47.7728456, 12.007199 47.7729506, 12.0070512 47.7730039, 12.0069878 47.7729246, 12.0068476 47.7729751, 12.0068597 47.7729902, 12.0067745 47.773021))",,,,,,12.006947213085132,47.77291175183148,5.121870000026538e-08,2
304508886,yes,"POLYGON ((12.008445 47.7720743, 12.0081907 47.7721026, 12.0081635 47.7719924, 12.0082807 47.7719794, 12.0082699 47.7719352, 12.0084069 47.7719199, 12.008445 47.7720743))",,,,,,12.008311289689088,47.77201848009267,3.5012334999357235e-08,2
304508887,school,"POLYGON ((12.006644 47.7726741, 12.0071454 47.7726114, 12.0071304 47.7725569, 12.007259 47.7725408, 12.0072788 47.7726123, 12.0075379 47.7725798, 12.0075283 47.7725451, 12.0078178 47.7725088, 12.0077858 47.7723933, 12.0076108 47.7724152, 12.0075992 47.7723731, 12.0071515 47.7724292, 12.0071571 47.7724495, 12.0069023 47.7724814, 12.0068912 47.7724415, 12.00659 47.7724792, 12.006644 47.7726741))",,,,,,12.007173503567907,47.77251666326206,1.9897840000261714e-07,2
304508888,yes,"POLYGON ((12.008311 47.7742207, 12.0084898 47.7741942, 12.008441 47.7740452, 12.0082621 47.7740717, 12.008311 47.7742207))",,,,,,12.008375971415886,47.77413294358854,2.794317499937607e-08,2
304508889,yes,"POLYGON ((12.0085932 47.7724308, 12.0087855 47.7724092, 12.0087799 47.7723867, 12.0088643 47.7723772, 12.0088072 47.772148, 12.0087007 47.77216, 12.0087424 47.7723271, 12.0085721 47.7723463, 12.0085932 47.7724308))",,,,,,12.008740351594124,47.77231067163368,4.039302999998683e-08,2
304508891,yes,"POLYGON ((12.0070154 47.7749425, 12.0069401 47.7749675, 12.0069817 47.775024, 12.0069941 47.7750199, 12.0070542 47.7751016, 12.007039 47.7751067, 12.0071693 47.7752838, 12.0072467 47.7752581, 12.0072199 47.7752217, 12.0072712 47.7752047, 12.0072058 47.7751158, 12.0071781 47.775125, 12.0071418 47.7750757, 12.0071929 47.7750587, 12.0071338 47.7749784, 12.0070599 47.775003, 12.0070154 47.7749425))",,,,,,12.007118828403172,47.775108201764105,4.3251694999382296e-08,2
304508892,yes,"POLYGON ((12.0047953 47.7736334, 12.0046959 47.7736914, 12.0047815 47.7737575, 12.0048297 47.7737294, 12.0048618 47.7737543, 12.0049346 47.7737118, 12.0049032 47.7736875, 12.0048815 47.7737001, 12.0047953 47.7736334))",,,,,,12.004808503554766,47.77370090372364,1.4685755000118394e-08,2
304508893,yes,"POLYGON ((12.0049553 47.7735785, 12.0050445 47.7735389, 12.0049606 47.7734537, 12.0048714 47.7734934, 12.0049553 47.7735785))",,,,,,12.004957950699989,47.77351611685066,1.0922015000122937e-08,2
304508894,yes,"POLYGON ((12.0089579 47.7739125, 12.008927 47.7738101, 12.0087569 47.7738333, 12.008767 47.7738666, 12.0086008 47.7738893, 12.0086804 47.7741524, 12.0088448 47.77413, 12.0087861 47.773936, 12.0089579 47.7739125))",,,,,,12.008761473694687,47.77397024592312,6.330585500025774e-08,2
304508896,yes,"POLYGON ((12.0085535 47.7720774, 12.0087061 47.7720586, 12.0086861 47.7719853, 12.0085335 47.7720041, 12.0085535 47.7720774))",,,,,,12.0086198,47.77203135,1.156158000056356e-08,2
304508897,yes,"POLYGON ((12.004161 47.7734514, 12.0042309 47.7733548, 12.0040129 47.7732836, 12.0040192 47.7732748, 12.0039461 47.7732509, 12.0039093 47.7733018, 12.0039833 47.773326, 12.0039439 47.7733805, 12.004161 47.7734514))",,,,,,12.004068724779362,47.773355608443346,3.0579329999876265e-08,2
304508899,yes,"POLYGON ((12.0042876 47.7732349, 12.0043393 47.7731727, 12.0042512 47.7731397, 12.0042428 47.77315, 12.0041851 47.7731283, 12.0041126 47.7732157, 12.004169 47.7732368, 12.0041984 47.7732015, 12.0042876 47.7732349))",,,,,,12.004225648277911,47.77318501107145,1.372649499941257e-08,2
304544646,yes,"POLYGON ((12.0017282 47.7825083, 12.0020154 47.7825713, 12.002218 47.7821538, 12.0019308 47.7820908, 12.0017282 47.7825083))",,,,,,12.001973099999999,47.782331049999996,1.326698000000086e-07,2
304544653,yes,"POLYGON ((12.0049847 47.779916, 12.0050238 47.7800009, 12.0052041 47.7799634, 12.005165 47.7798785, 12.0049847 47.779916))",,,,,,12.005094399999999,47.77993969999999,1.6773719999474984e-08,2
304544656,yes,"POLYGON ((12.0065328 47.7816538, 12.0067406 47.7817245, 12.0069054 47.781506, 12.0066977 47.7814352, 12.0065328 47.7816538))",,,,,,12.006719115258392,47.7815798738365,5.7066900001162287e-08,2
304544664,yes,"POLYGON ((12.0047359 47.7843339, 12.0048153 47.7843278, 12.0047874 47.7841647, 12.0046604 47.7841752, 12.0046639 47.7841954, 12.0047116 47.7841917, 12.0047359 47.7843339))",,,,,,12.004756416636702,47.78424480883404,1.4082390000218047e-08,2
304544667,yes,"POLYGON ((12.0063512 47.7815917, 12.0065035 47.7813999, 12.0062678 47.7813154, 12.0061921 47.7814109, 12.006251 47.781432, 12.0061745 47.7815283, 12.0063512 47.7815917))",,,,,,12.0063276735993,47.781451242992446,5.0765710000532605e-08,2
304544669,yes,"POLYGON ((12.0040567 47.7847341, 12.0039552 47.7847459, 12.0039521 47.7847339, 12.0039368 47.7847357, 12.003923 47.7846822, 12.0039388 47.7846803, 12.0039221 47.7846156, 12.0040231 47.7846039, 12.0040567 47.7847341))",,,,,,12.003986266046129,47.78467689297141,1.442350499966334e-08,2
304544670,yes,"POLYGON ((12.0042369 47.7786691, 12.0041499 47.7784647, 12.0039787 47.7784975, 12.0040333 47.7786261, 12.0040955 47.7786141, 12.0041278 47.7786901, 12.0042369 47.7786691))",,,,,,12.004112012733534,47.77857170097298,3.2767069999693864e-08,2
304544677,yes,"POLYGON ((12.0055581 47.7791382, 12.0057306 47.7791099, 12.0058342 47.7791107, 12.0058389 47.7790422, 12.0057038 47.7790402, 12.0055308 47.7790689, 12.0055581 47.7791382))",,,,,,12.005687941256895,47.779083378554574,2.100866500050298e-08,2
304544678,yes,"POLYGON ((12.0040619 47.7844036, 12.00393 47.7844163, 12.0039256 47.7843954, 12.0039128 47.7843966, 12.003904 47.7843554, 12.0039154 47.7843543, 12.0039091 47.7843247, 12.0040424 47.7843119, 12.0040619 47.7844036))",,,,,,12.00398299050784,47.784364479661356,1.2923789999765279e-08,2
304544679,yes,"POLYGON ((12.0048405 47.7798932, 12.0049617 47.7798735, 12.004942 47.7798186, 12.0050627 47.7797991, 12.0050701 47.7798195, 12.0052004 47.7797982, 12.005189 47.779765, 12.0051832 47.7797513, 12.0052131 47.7797417, 12.0052208 47.77972, 12.0052017 47.7797049, 12.0051744 47.7797021, 12.0051518 47.7797145, 12.0050517 47.7797291, 12.0050356 47.7796843, 12.0048553 47.7797136, 12.0048503 47.7796996, 12.0047868 47.7797099, 12.0048285 47.7798258, 12.004817 47.7798277, 12.0048405 47.7798932))",,,,,,12.004977046890579,47.77977290844585,5.002140000018354e-08,2
304544681,yes,"POLYGON ((12.005181 47.7848465, 12.005309 47.7848357, 12.0052915 47.7847414, 12.0051634 47.7847521, 12.005181 47.7848465))",,,,,,12.005236212013786,47.78479392109217,1.2270180000101734e-08,2
304544683,yes,"POLYGON ((12.0038666 47.784739, 12.0036803 47.7847575, 12.0036542 47.784639, 12.0037595 47.7846285, 12.0037704 47.7846781, 12.0038514 47.78467, 12.0038666 47.784739))",,,,,,12.003750392421201,47.784697811298365,1.8462005000294862e-08,2
304544685,yes,"POLYGON ((12.005828 47.7849085, 12.0055923 47.7849088, 12.0055922 47.7848861, 12.0055376 47.7848861, 12.0055375 47.7848265, 12.0058278 47.7848261, 12.005828 47.7849085))",,,,,,12.00568919672949,47.78486585205717,2.267688999998431e-08,2
304544686,yes,"POLYGON ((12.0057234 47.7794407, 12.0056827 47.77932, 12.0055877 47.7793344, 12.0056002 47.7793716, 12.0054512 47.7793942, 12.0054794 47.7794778, 12.0057234 47.7794407))",,,,,,12.005595289359995,47.77940688763609,2.514835500079645e-08,2
304544687,yes,"POLYGON ((12.0040699 47.7845747, 12.0041674 47.7845646, 12.0041957 47.7846778, 12.0040958 47.7846876, 12.0040699 47.7845747))",,,,,,12.004132290510587,47.78462638808936,1.1427679999642832e-08,2
304544689,yes,"POLYGON ((12.0053526 47.7846414, 12.0056418 47.7846366, 12.0056449 47.7847218, 12.0054526 47.7847249, 12.0054518 47.784701, 12.0053548 47.7847026, 12.0053526 47.7846414))",,,,,,12.005508646495922,47.784678225833076,2.2319245000513363e-08,2
304544690,yes,"POLYGON ((12.0041674 47.7845646, 12.0042674 47.7845548, 12.0042932 47.7846677, 12.0041957 47.7846778, 12.0041674 47.7845646))",,,,,,12.004230831647748,47.78461600275211,1.1432834999502103e-08,2
304544691,yes,"POLYGON ((12.0045006 47.7786859, 12.0046749 47.7786592, 12.0046604 47.7786164, 12.0046458 47.7786187, 12.004612 47.7785193, 12.0044522 47.7785438, 12.0045006 47.7786859))",,,,,,12.004559066594455,47.77860357354099,2.4545984999945028e-08,2
304544692,yes,"POLYGON ((12.0051314 47.7840006, 12.0052647 47.7839906, 12.0052331 47.7837998, 12.0050147 47.7838162, 12.0050332 47.7839278, 12.0051407 47.7839198, 12.0051465 47.7839544, 12.005124 47.7839561, 12.0051314 47.7840006))",,,,,,12.00515119338005,47.78389061681321,3.458030500073385e-08,2
304544694,yes,"POLYGON ((12.0054592 47.7773204, 12.0055698 47.7773425, 12.0055978 47.7772793, 12.0055853 47.7772768, 12.0056228 47.7771923, 12.0053902 47.7771458, 12.0053388 47.7772618, 12.0054732 47.7772887, 12.0054592 47.7773204))",,,,,,12.005486730921028,47.77723795732721,3.361711999979197e-08,2
304544695,yes,"POLYGON ((12.0045426 47.7846785, 12.0045288 47.7846101, 12.0045431 47.7846088, 12.0045414 47.7846005, 12.0046738 47.7845884, 12.0046591 47.7845157, 12.0047829 47.7845044, 12.0047993 47.7845856, 12.0047574 47.7845894, 12.0047712 47.7846577, 12.0045426 47.7846785))",,,,,,12.004677992637241,47.78460121344858,2.7270794999264058e-08,2
304544696,yes,"POLYGON ((12.0044393 47.784687, 12.0045426 47.7846785, 12.0045288 47.7846101, 12.0045431 47.7846088, 12.0045414 47.7846005, 12.0045312 47.7845539, 12.0044121 47.7845656, 12.0044393 47.784687))",,,,,,12.004480947599342,47.78461910479882,1.3805659999910222e-08,2
304544698,yes,"POLYGON ((12.005417 47.7777327, 12.005509 47.7777338, 12.0055108 47.777671, 12.0055737 47.7776718, 12.0055748 47.7776315, 12.0055176 47.7776308, 12.00552 47.7775445, 12.0053681 47.7775426, 12.0053655 47.7776346, 12.0054588 47.7776358, 12.0054579 47.7776705, 12.0054188 47.77767, 12.005417 47.7777327))",,,,,,12.005461456296166,47.77762776447354,2.4091290000477502e-08,2
304544699,yes,"POLYGON ((12.0047559 47.7849655, 12.004853 47.7849557, 12.0048558 47.784968, 12.0049281 47.7849606, 12.0049188 47.784919, 12.0049028 47.7849206, 12.0048859 47.7848451, 12.0047324 47.7848607, 12.0047559 47.7849655))",,,,,,12.004826954655654,47.78490879474647,1.7846924999680437e-08,2
304544701,yes,"POLYGON ((12.0048379 47.7784807, 12.005005 47.7786051, 12.0051282 47.7785302, 12.0049611 47.7784059, 12.0048379 47.7784807))",,,,,,12.00498305381644,47.778505483984084,2.7827354999626563e-08,2
304544702,yes,"POLYGON ((12.0014584 47.778413, 12.0015766 47.7783189, 12.0012813 47.7781513, 12.0012935 47.7781415, 12.0010568 47.7780072, 12.0008281 47.778189, 12.0008026 47.7782096, 12.0010421 47.7783436, 12.0010894 47.7783714, 12.0011589 47.7783161, 12.0010758 47.7782689, 12.0011294 47.7782262, 12.0014584 47.778413))",,,,,,12.001164982990131,47.77821778751778,1.3165648000075994e-07,2
304544703,yes,"POLYGON ((12.0045299 47.7850013, 12.0047268 47.7849785, 12.0047131 47.7849251, 12.0046528 47.784932, 12.0046458 47.7849045, 12.0045092 47.7849202, 12.0045299 47.7850013))",,,,,,12.004610819532019,47.7849534158553,1.4712849999544808e-08,2
304544704,yes,"POLYGON ((12.000644 47.7782992, 12.0009056 47.7784455, 12.0009465 47.7784126, 12.0009655 47.7784232, 12.0010013 47.7783943, 12.0009883 47.7783871, 12.0010421 47.7783436, 12.0008026 47.7782096, 12.0008281 47.778189, 12.0008 47.7781733, 12.000644 47.7782992))",,,,,,12.000843376296825,47.77831913023939,4.8996120000151476e-08,2
304544705,yes,"POLYGON ((12.0044258 47.785006, 12.0042816 47.7850222, 12.0042628 47.7849469, 12.0044071 47.7849307, 12.0044258 47.785006))",,,,,,12.004344322202224,47.78497644596411,1.1165775000378364e-08,2
304544706,yes,"POLYGON ((12.0039245 47.7789699, 12.0038688 47.7789883, 12.0038559 47.7789706, 12.0037276 47.7790129, 12.0037034 47.7789799, 12.0036868 47.7789854, 12.0036522 47.7789381, 12.0036696 47.7789324, 12.0036455 47.7788995, 12.0037713 47.7788579, 12.0038234 47.7789291, 12.0038808 47.7789102, 12.0039245 47.7789699))",,,,,,12.003769435203047,47.7789389934496,2.2954860000310462e-08,2
304544707,yes,"POLYGON ((12.0043146 47.7789989, 12.0044344 47.7789606, 12.0043506 47.7788422, 12.0042307 47.7788805, 12.0043146 47.7789989))",,,,,,12.004332568047566,47.778920543989244,1.7401694999623846e-08,2
304544708,yes,"POLYGON ((12.0035582 47.7851079, 12.0036781 47.7850947, 12.0036564 47.7849997, 12.0036219 47.7850032, 12.0036204 47.7849965, 12.0035666 47.7850021, 12.0035682 47.7850091, 12.0035365 47.7850129, 12.0035582 47.7851079))",,,,,,12.003606861327262,47.785052102492514,1.20804300001741e-08,2
304544709,yes,"POLYGON ((12.0034381 47.7851203, 12.0035582 47.7851079, 12.0035365 47.7850129, 12.003502 47.7850164, 12.0035005 47.7850097, 12.0034467 47.7850153, 12.0034483 47.7850223, 12.0034165 47.7850256, 12.0034381 47.7851203))",,,,,,12.003486956544002,47.78506506787827,1.2039420000095701e-08,2
304544710,yes,"POLYGON ((12.0047369 47.7788952, 12.0049706 47.7788992, 12.0049756 47.7787687, 12.0048359 47.7787663, 12.0048352 47.7787832, 12.0047412 47.7787816, 12.0047369 47.7788952))",,,,,,12.00485995587451,47.77883513235235,2.8932594999723826e-08,2
304544711,yes,"POLYGON ((12.0052658 47.7843069, 12.0051199 47.7843085, 12.0051179 47.7842301, 12.0052638 47.7842284, 12.0052658 47.7843069))",,,,,,12.005191865490815,47.78426847471058,1.1449154999486965e-08,2
304544712,yes,"POLYGON ((12.0044517 47.7841705, 12.0046543 47.7841515, 12.0046305 47.784037, 12.0044279 47.7840561, 12.0044517 47.7841705))",,,,,,12.004541114269134,47.78410377267937,2.3640960000378277e-08,2
304544713,yes,"POLYGON ((12.0027921 47.7782352, 12.0028291 47.7781887, 12.002739 47.7781564, 12.0028281 47.7780442, 12.0029789 47.7780983, 12.0028984 47.7781995, 12.0029319 47.7782115, 12.0028863 47.7782689, 12.0027921 47.7782352))",,,,,,12.002859551635273,47.77814924730557,2.7821805000246377e-08,2
304544714,yes,"POLYGON ((12.0049314 47.77924, 12.0050577 47.7792067, 12.0049482 47.7790188, 12.0048867 47.779035, 12.0048946 47.7790484, 12.0048297 47.7790655, 12.0049314 47.77924))",,,,,,12.004942897833034,47.77913240677366,2.6376679999866502e-08,2
304544715,yes,"POLYGON ((12.0040886 47.7793381, 12.0039496 47.7793852, 12.0040057 47.77946, 12.0039664 47.7794734, 12.004009 47.7795301, 12.0041089 47.7794963, 12.0040705 47.7794452, 12.004149 47.7794185, 12.0040886 47.7793381))",,,,,,12.004045523493765,47.77942930572344,2.0714535000315792e-08,2
304544716,yes,"POLYGON ((12.0045015 47.7843577, 12.0046646 47.7843413, 12.0046604 47.7843224, 12.0046751 47.7843209, 12.0046701 47.7842981, 12.0046538 47.7842997, 12.0046439 47.7842549, 12.0044823 47.7842711, 12.0045015 47.7843577))",,,,,,12.004575225892786,47.784306443995355,1.4708775000325488e-08,2
304544717,yes,"POLYGON ((12.0040225 47.779737, 12.0041853 47.7796845, 12.004136 47.7796154, 12.0040762 47.7796347, 12.0040689 47.7796245, 12.0040184 47.7796408, 12.0040244 47.7796492, 12.0039719 47.7796661, 12.0040225 47.779737))",,,,,,12.00407722091905,47.779674393193716,1.4586474999868879e-08,2
304544718,yes,"POLYGON ((12.0033125 47.7781896, 12.0032217 47.7782745, 12.0033548 47.7783388, 12.0033924 47.7783036, 12.0034725 47.7783423, 12.0035082 47.7783089, 12.0035279 47.7783184, 12.0035459 47.7783015, 12.0034457 47.7782531, 12.0034311 47.7782668, 12.0033533 47.7782292, 12.0033673 47.7782161, 12.0033125 47.7781896))",,,,,,12.003368034627504,47.77827596289208,2.219810500057645e-08,2
304544719,yes,"POLYGON ((12.005153 47.7791299, 12.0054353 47.7791053, 12.0054425 47.7791428, 12.0054752 47.77914, 12.0054842 47.7791865, 12.0053004 47.7792025, 12.0053029 47.7792154, 12.0052385 47.779221, 12.005236 47.7792079, 12.0051692 47.7792138, 12.005153 47.7791299))",,,,,,12.005310653528927,47.779161550475486,2.6499010000098747e-08,2
304544720,yes,"POLYGON ((12.0042095 47.7842977, 12.0042153 47.7843252, 12.0042068 47.784326, 12.0042136 47.7843584, 12.0042219 47.7843576, 12.0042273 47.7843833, 12.0043955 47.7843672, 12.0043774 47.7842817, 12.0042095 47.7842977))",,,,,,12.004300786709365,47.78433266461345,1.4941474999619957e-08,2
304593840,yes,"POLYGON ((12.0093866 47.7746323, 12.009702 47.7746553, 12.0097101 47.7746051, 12.0093947 47.7745821, 12.0093866 47.7746323))",,,,,,12.009548350000001,47.7746187,1.601937999903829e-08,2
304593845,yes,"POLYGON ((12.0057407 47.7757162, 12.0058991 47.7757227, 12.0059064 47.7756416, 12.005748 47.7756351, 12.0057407 47.7757162))",,,,,,12.00582355,47.775678899999996,1.2893689999887606e-08,2
304593853,yes,"POLYGON ((12.0042998 47.7756067, 12.0043994 47.7756025, 12.0043953 47.7755584, 12.0045462 47.7755521, 12.0045395 47.775479, 12.0043865 47.7754853, 12.0043918 47.7755427, 12.0042943 47.7755468, 12.0042998 47.7756067))",,,,,,12.004424852720597,47.77553814551482,1.7185604999856053e-08,2
304593860,yes,"POLYGON ((12.0057962 47.7736196, 12.0057583 47.7736365, 12.0057926 47.7737334, 12.0057301 47.7737434, 12.0056805 47.7736034, 12.0057846 47.7735868, 12.0057962 47.7736196))",,,,,,12.005741606312942,47.773659389496636,1.0912920000288377e-08,2
304593861,yes,"POLYGON ((12.0073875 47.775563, 12.0074619 47.7755306, 12.0074356 47.7755012, 12.0074009 47.7754623, 12.0073339 47.775375, 12.0072699 47.7754006, 12.0073638 47.7755185, 12.0073504 47.7755233, 12.0073875 47.775563))",,,,,,12.007365343450447,47.77547041114863,1.3850824999978085e-08,2
304593862,yes,"POLYGON ((12.0049006 47.7753756, 12.0048249 47.7753787, 12.0048325 47.7754641, 12.004672 47.7754706, 12.0046792 47.7755509, 12.0047627 47.7755476, 12.0047664 47.7755881, 12.0047479 47.7755889, 12.0047519 47.7756338, 12.00486 47.7756294, 12.0048572 47.7755981, 12.0049203 47.7755955, 12.0049006 47.7753756))",,,,,,12.004817658673248,47.775516153469916,3.749188500061521e-08,2
304593863,yes,"POLYGON ((12.0054707 47.7721845, 12.0057384 47.7721567, 12.0057147 47.7720537, 12.005447 47.7720814, 12.0054707 47.7721845))",,,,,,12.005592679021737,47.77211907791238,2.8244160000008857e-08,2
304593864,yes,"POLYGON ((12.0074596 47.7750643, 12.0075896 47.7750444, 12.0075556 47.7749442, 12.0074257 47.7749641, 12.0074596 47.7750643))",,,,,,12.007507628643118,47.775004255867664,1.3696594999634249e-08,2
304593865,yes,"POLYGON ((12.005929 47.7722027, 12.0060419 47.7721927, 12.0060313 47.7721389, 12.0061399 47.7721292, 12.0061181 47.7720189, 12.0058966 47.7720386, 12.005929 47.7722027))",,,,,,12.006010661736298,47.772101208407555,3.1047325000134964e-08,2
304593866,yes,"POLYGON ((12.0065397 47.7756301, 12.0066918 47.7756135, 12.0066632 47.7754946, 12.0065111 47.7755112, 12.0065397 47.7756301))",,,,,,12.006601449999998,47.775562349999994,1.8559450000030042e-08,2
304593867,yes,"POLYGON ((12.0089391 47.7749112, 12.0091021 47.7748884, 12.0090711 47.7747885, 12.0089081 47.7748114, 12.0089391 47.7749112))",,,,,,12.009005112564841,47.77484987165375,1.6983900000218418e-08,2
304593868,yes,"POLYGON ((12.0064741 47.7758272, 12.0066038 47.7758118, 12.0065751 47.7757027, 12.0064455 47.7757181, 12.0064741 47.7758272))",,,,,,12.0065246279265,47.77576495666485,1.4586025000465255e-08,2
304593869,yes,"POLYGON ((12.0075688 47.7755552, 12.0074312 47.7756117, 12.0076086 47.775807, 12.0076779 47.7757786, 12.0075629 47.7756519, 12.0076311 47.7756239, 12.0075688 47.7755552))",,,,,,12.007557448405331,47.77567157068289,2.501907500007892e-08,2
304593870,yes,"POLYGON ((12.0094548 47.7755986, 12.0096371 47.7755722, 12.0096297 47.7755492, 12.0097468 47.7755323, 12.0096987 47.7753823, 12.0094238 47.7754221, 12.0094632 47.7755448, 12.0094386 47.7755483, 12.0094548 47.7755986))",,,,,,12.009579504855598,47.77548718381294,4.8222845000659926e-08,2
304593871,yes,"POLYGON ((12.0046906 47.7769904, 12.0049133 47.7769917, 12.0049155 47.7768234, 12.0047453 47.7768224, 12.0047441 47.7769163, 12.0046915 47.776916, 12.0046906 47.7769904))",,,,,,12.004815856426035,47.776912611038824,3.255527500069774e-08,2
304593872,yes,"POLYGON ((12.0052657 47.7761819, 12.0054771 47.7761808, 12.005476 47.776083, 12.005349 47.7760837, 12.0053488 47.7760703, 12.0052644 47.7760708, 12.0052657 47.7761819))",,,,,,12.00536752651337,47.77612960259727,2.1801284999530336e-08,2
304593873,yes,"POLYGON ((12.0090793 47.7744535, 12.0091194 47.7745773, 12.0093904 47.7745376, 12.0093503 47.7744138, 12.0090793 47.7744535))",,,,,,12.00923485,47.77449554999999,3.5141770000101397e-08,2
304593874,yes,"POLYGON ((12.0094903 47.7750509, 12.0095062 47.7751102, 12.0094694 47.7751147, 12.0094783 47.7751478, 12.0094404 47.7751524, 12.0094615 47.7752315, 12.0093799 47.7752413, 12.0093849 47.7752603, 12.0092672 47.7752746, 12.0092573 47.7752375, 12.0093074 47.7752315, 12.0092911 47.7751703, 12.00931 47.775168, 12.0092888 47.7750889, 12.0094267 47.7750723, 12.0094231 47.775059, 12.0094903 47.7750509))",,,,,,12.009381075733243,47.77516051132144,3.185932000040022e-08,2
304593875,yes,"POLYGON ((12.0055009 47.7724531, 12.005566 47.772449, 12.0055632 47.7724292, 12.0057571 47.7724169, 12.0057447 47.7723293, 12.005554 47.7723414, 12.0055598 47.7723827, 12.0054916 47.772387, 12.0055009 47.7724531))",,,,,,12.005629115655596,47.772387236018254,2.134516999957772e-08,2
304593876,yes,"POLYGON ((12.0052903 47.7766662, 12.0052647 47.7767465, 12.0052464 47.7767439, 12.0052379 47.7767707, 12.0051518 47.7767583, 12.0051598 47.7767331, 12.0050772 47.7767212, 12.0051033 47.7766393, 12.0052903 47.7766662))",,,,,,12.00518550606717,47.77670085161336,1.8258434999874047e-08,2
304593877,yes,"POLYGON ((12.0094985 47.7748439, 12.009475 47.7747557, 12.0093754 47.7747677, 12.0093706 47.7747497, 12.0091513 47.7747762, 12.0091835 47.7748969, 12.009407 47.7748699, 12.0094032 47.7748554, 12.0094985 47.7748439))",,,,,,12.009317039966898,47.774819018032474,3.64530700002391e-08,2
304593878,yes,"POLYGON ((12.0094844 47.77449, 12.0096881 47.7744608, 12.0096426 47.7743173, 12.0094389 47.7743465, 12.0094844 47.77449))",,,,,,12.009563499999997,47.774403649999996,3.05595500000602e-08,2
304593879,yes,"POLYGON ((12.0097976 47.7752785, 12.0096954 47.775285, 12.0096861 47.7752197, 12.0096139 47.7752243, 12.009604 47.7751549, 12.0096415 47.7751525, 12.0096319 47.7750851, 12.0097801 47.7750756, 12.0097883 47.7751332, 12.0097449 47.775136, 12.0097561 47.7752142, 12.0097881 47.7752121, 12.0097976 47.7752785))",,,,,,12.009706289971714,47.775175052433845,2.6389294999937343e-08,2
304593880,yes,"POLYGON ((12.0080294 47.775595, 12.0081501 47.7755772, 12.0081275 47.7755081, 12.0080901 47.7755136, 12.0080589 47.775418, 12.0078676 47.7754462, 12.0078996 47.7755442, 12.0080076 47.7755283, 12.0080294 47.775595))",,,,,,12.00800950451776,47.775502659952906,2.8184270000004953e-08,2
304593881,yes,"POLYGON ((12.0097008 47.774863, 12.0096649 47.7747218, 12.0095554 47.7747343, 12.009565 47.7747724, 12.0094955 47.7747804, 12.0095116 47.7748436, 12.0095748 47.7748364, 12.0095849 47.7748762, 12.0097008 47.774863))",,,,,,12.009607890432235,47.77480141319204,2.070019499993072e-08,2
304593882,yes,"POLYGON ((12.0079386 47.7757796, 12.0080627 47.7757649, 12.0080364 47.775664, 12.0079122 47.7756787, 12.0079386 47.7757796))",,,,,,12.007987472106699,47.775721793569865,1.291408000002648e-08,2
304593883,yes,"POLYGON ((12.0098433 47.774849, 12.0097008 47.774863, 12.0096649 47.7747218, 12.0098094 47.7747062, 12.0098433 47.774849))",,,,,,12.0097546671643,47.77478479572104,2.0893520000638598e-08,2
