,building,geometry,amenity,healthcare,healthcare:speciality,building:levels,school_type,type,members,building_coordinates_x,building_coordinates_y,building_area,neighbourhood
109347629,yes,"POLYGON ((5.9720031 51.0065831, 5.9719033 51.0064958, 5.9720044 51.0064304, 5.9720663 51.0064686, 5.9721247 51.0065064, 5.9720318 51.0065631, 5.9720031 51.0065831))",,,,,,,,5.972010450437644,51.00650459741445,1.6849895000217567e-08,3
109347631,yes,"POLYGON ((5.9716483 51.005788, 5.9716338 51.0056745, 5.9716427 51.0056745, 5.9716446 51.0056746, 5.9717553 51.0056692, 5.9717709 51.0056687, 5.9717848 51.0057812, 5.9716483 51.005788))",,,,,,,,5.971709418664345,51.00572815389709,1.552457500032271e-08,3
109347632,yes,"POLYGON ((5.9695298 51.0084679, 5.9695728 51.0083508, 5.9697109 51.0083709, 5.9696681 51.008488, 5.9695298 51.0084679))",,,,,,,,5.969620392371979,51.00841941301261,1.704550999959958e-08,3
109347634,yes,"POLYGON ((5.9706996 51.0053574, 5.9706905 51.0053527, 5.9706998 51.0053454, 5.9706669 51.0053285, 5.9706575 51.0053357, 5.97065 51.005332, 5.9706595 51.0053247, 5.9706542 51.005322, 5.9706422 51.0053313, 5.9706245 51.0053336, 5.9706107 51.0053265, 5.9706127 51.0053128, 5.9706074 51.0053101, 5.9706167 51.0053028, 5.9706122 51.0053004, 5.9706147 51.0052981, 5.9706023 51.0052917, 5.9706085 51.0052869, 5.970621 51.0052933, 5.9706756 51.005251, 5.9706645 51.0052453, 5.9706704 51.0052407, 5.9706815 51.0052464, 5.9706861 51.005243, 5.9706906 51.0052454, 5.9707008 51.0052376, 5.9707085 51.0052416, 5.9706985 51.0052494, 5.9707329 51.0052671, 5.970743 51.0052593, 5.9707504 51.0052631, 5.9707405 51.005271, 5.9707747 51.0052885, 5.9707847 51.0052808, 5.970793 51.0052849, 5.9707828 51.0052927, 5.9708159 51.0053097, 5.9708448 51.0052872, 5.9708326 51.005281, 5.9708384 51.0052764, 5.9708507 51.0052826, 5.9708547 51.0052796, 5.970859 51.0052816, 5.9708689 51.0052739, 5.9708761 51.0052775, 5.9708661 51.0052853, 5.9709341 51.0053201, 5.970944 51.0053124, 5.9709515 51.0053161, 5.9709414 51.0053239, 5.9709459 51.0053262, 5.9709419 51.0053295, 5.9709546 51.005336, 5.9709523 51.0053378, 5.9709743 51.005349, 5.9709859 51.0053477, 5.9709874 51.005353, 5.9709744 51.0053545, 5.9709565 51.0053684, 5.9709592 51.0053699, 5.970949 51.005378, 5.9709761 51.0053918, 5.9709896 51.0053875, 5.9709943 51.0053923, 5.9709819 51.0053973, 5.9709891 51.0054239, 5.971003 51.0054256, 5.9710008 51.0054324, 5.9709852 51.0054304, 5.9709614 51.005449, 5.9709694 51.005457, 5.9709618 51.00546, 5.970954 51.0054522, 5.9709127 51.0054516, 5.9709122 51.0054596, 5.9709014 51.0054594, 5.9709018 51.0054489, 5.9708755 51.0054355, 5.9708652 51.0054435, 5.9708622 51.005442, 5.9708444 51.0054559, 5.9708461 51.0054624, 5.9708373 51.0054633, 5.9708363 51.00546, 5.9708003 51.0054416, 5.9707944 51.0054462, 5.9707885 51.0054432, 5.9707802 51.0054497, 5.9707733 51.0054462, 5.9707817 51.0054397, 5.9707139 51.0054048, 5.9707054 51.0054114, 5.9706973 51.0054072, 5.9707057 51.0054007, 5.9707015 51.0053984, 5.9707073 51.0053939, 5.9706951 51.0053875, 5.9707011 51.0053829, 5.9707134 51.0053892, 5.9707421 51.005367, 5.970709 51.00535, 5.9706996 51.0053574))",place_of_worship,,,,,,,5.970813589265209,51.00535760004934,4.5542905000181846e-08,3
109347640,yes,"POLYGON ((5.9720031 51.0063987, 5.9720776 51.0063506, 5.9721028 51.0063651, 5.972128 51.0063514, 5.9722465 51.0064268, 5.9721968 51.0064588, 5.9721323 51.0064204, 5.9720885 51.0064524, 5.9720284 51.0064148, 5.9720124 51.0064046, 5.9720031 51.0063987))",,,,,,,,5.972121478505953,51.006404388171234,1.3760090000404393e-08,3
109347644,yes,"POLYGON ((5.9675778 51.0044233, 5.9675435 51.0043981, 5.9674848 51.0043576, 5.9676248 51.0042698, 5.9677242 51.0043344, 5.9676699 51.0043674, 5.9675778 51.0044233))",,,,,,,,5.96760358638029,51.00434615055888,1.7785669999789987e-08,3
109347645,yes,"POLYGON ((5.9717743 51.0062715, 5.9717716 51.0062694, 5.9716768 51.0061938, 5.9716818 51.0061913, 5.9716842 51.0061787, 5.971705 51.0061682, 5.971725 51.0061697, 5.9717769 51.0061436, 5.9718744 51.0062212, 5.9718078 51.0062547, 5.9717743 51.0062715))",,,,,,,,5.971773472521818,51.00620670793893,1.3039569999790346e-08,3
109347646,yes,"POLYGON ((5.9766625 51.0086674, 5.9767287 51.00862, 5.9768891 51.0087097, 5.9768229 51.0087568, 5.9766625 51.0086674))",,,,,,,,5.976775760491698,51.00868844262488,1.3507110000156943e-08,3
109347647,yes,"POLYGON ((5.9698681 51.0077462, 5.9699028 51.0076448, 5.9700884 51.00767, 5.9700776 51.0077019, 5.9700539 51.0077714, 5.9698681 51.0077462))",,,,,,,,5.969978306163888,51.00770810903225,1.9704615000343065e-08,3
109347648,yes,"POLYGON ((5.9706202 51.00628, 5.9705943 51.0061703, 5.9706894 51.006161, 5.9707148 51.0062708, 5.9707115 51.0062713, 5.9706202 51.00628))",,,,,,,,5.970654688935563,51.006220517879996,1.0655519999895921e-08,3
109347654,yes,"POLYGON ((5.9701494 51.0069317, 5.9701864 51.0068132, 5.9704636 51.0068475, 5.9704267 51.0069662, 5.9701494 51.0069317))",,,,,,,,5.970306558448779,51.00688965993618,3.415292999999599e-08,3
109347655,yes,"POLYGON ((5.976441 51.0086613, 5.9762999 51.0085825, 5.9766821 51.0083103, 5.9768231 51.0083892, 5.976441 51.0086613))",,,,,,,,5.976561526340208,51.00848581925033,6.851928500064841e-08,3
109347656,yes,"POLYGON ((5.9699562 51.0073264, 5.9699788 51.007264, 5.9699849 51.0072478, 5.9700229 51.0072535, 5.9701372 51.0072704, 5.9701084 51.0073486, 5.9701049 51.0073483, 5.9700567 51.0073412, 5.9699562 51.0073264))",,,,,,,,5.970046589259775,51.00729833967975,1.259892999975257e-08,3
109347658,yes,"POLYGON ((5.9723901 51.006752, 5.9723384 51.0067197, 5.972323 51.0067295, 5.9722649 51.0066932, 5.9724044 51.0066043, 5.9724487 51.0066319, 5.9724389 51.0066382, 5.9725046 51.0066792, 5.9723901 51.006752))",,,,,,,,5.972387485197767,51.00668102220799,1.7532364999843003e-08,3
109347659,yes,"POLYGON ((5.9714096 51.0059094, 5.9713776 51.0059213, 5.9713384 51.0059513, 5.9713007 51.0059138, 5.971298 51.0059108, 5.9713006 51.0059098, 5.9712999 51.0059089, 5.9714279 51.0058421, 5.9715343 51.005923, 5.9714721 51.0059553, 5.9714716 51.0059553, 5.9714096 51.0059094))",,,,,,,,5.971418066733277,51.005902784314564,1.2615429999287068e-08,3
109347662,yes,"POLYGON ((5.970061 51.0066691, 5.9700758 51.0065958, 5.9701611 51.0066, 5.9702605 51.0066049, 5.9702687 51.0066054, 5.9702564 51.0066765, 5.9702549 51.0066768, 5.970061 51.0066691))",,,,,,,,5.970165036114385,51.00663681128911,1.4176775000563832e-08,3
109347673,yes,"POLYGON ((5.9710259 51.0060579, 5.9709898 51.0059948, 5.971158 51.005953, 5.9711601 51.0059562, 5.9711912 51.0060071, 5.9711127 51.0060246, 5.971117 51.0060347, 5.9710328 51.0060563, 5.9710259 51.0060579))",,,,,,,,5.971088090809052,51.00600416116055,1.1349099999947198e-08,3
109347674,yes,"POLYGON ((5.9759489 51.0088338, 5.9760204 51.0087828, 5.9760681 51.0088102, 5.9761579 51.0087463, 5.9762545 51.0088002, 5.9761653 51.0088637, 5.9761882 51.0088772, 5.9761173 51.0089277, 5.9759489 51.0088338))",,,,,,,,5.976107531720983,51.00883431059726,2.6209340000245834e-08,3
109347678,yes,"POLYGON ((5.9700223 51.0071381, 5.9700469 51.0070587, 5.9700477 51.0070567, 5.9702045 51.0070762, 5.9701824 51.0071477, 5.9701793 51.0071573, 5.9701097 51.0071488, 5.9700223 51.0071381))",,,,,,,,5.970113384403073,51.0071070710017,1.3250495000270662e-08,3
109347679,yes,"POLYGON ((5.9715905 51.0058884, 5.9716462 51.0058597, 5.9717031 51.0059015, 5.9718541 51.0059915, 5.9717916 51.0060288, 5.9715905 51.0058884))",,,,,,,,5.971723142063,51.005945328294395,1.4196610000479011e-08,3
109347680,yes,"POLYGON ((5.9626375 51.0035897, 5.9622754 51.0032865, 5.9625356 51.0031622, 5.9628989 51.003466, 5.9626375 51.0035897))",,,,,,,,5.962586939143208,51.003376104452606,1.2412760000008594e-07,3
109347681,yes,"POLYGON ((5.9697458 51.0081129, 5.9697752 51.0080344, 5.9698278 51.0080422, 5.9698334 51.0080273, 5.96995 51.0080446, 5.9699176 51.0081314, 5.9699268 51.0081327, 5.9699242 51.0081394, 5.9697458 51.0081129))",,,,,,,,5.969850489659322,51.008081485474435,1.5928969999838435e-08,3
109347682,yes,"POLYGON ((5.9711912 51.0060071, 5.9711601 51.0059562, 5.9711679 51.0059535, 5.9711686 51.0059545, 5.971246 51.0059276, 5.9712457 51.005927, 5.9712517 51.005925, 5.971256 51.0059299, 5.9713007 51.0059138, 5.9713384 51.0059513, 5.9713402 51.0059534, 5.9712841 51.0059729, 5.9713439 51.0060416, 5.9712491 51.0060744, 5.9711912 51.0060071))",,,,,,,,5.971256775263932,51.00599140894822,1.658950000021958e-08,3
109347684,yes,"POLYGON ((5.9715107 51.0056022, 5.9714727 51.0055315, 5.9715498 51.0055102, 5.9715631 51.0055525, 5.9717026 51.0055318, 5.9717123 51.0055752, 5.9716339 51.0055859, 5.9715549 51.0055964, 5.9715107 51.0056022))",,,,,,,,5.971583608318359,51.00556049452994,1.2021965000049272e-08,3
109347686,yes,"POLYGON ((5.9703612 51.0055092, 5.9703973 51.0053836, 5.9705404 51.0054116, 5.9706694 51.0054486, 5.9706509 51.0054852, 5.9706524 51.005504, 5.9705486 51.0054751, 5.9705423 51.0054889, 5.9704706 51.0054824, 5.9704591 51.0055187, 5.9703612 51.0055092))",,,,,,,,5.9704943923291625,51.00545388467415,2.4146274999672246e-08,3
109347687,semidetached_house,"POLYGON ((5.9719253 51.0060814, 5.9720073 51.0060336, 5.9720967 51.0060947, 5.9721465 51.0061288, 5.9721131 51.0061482, 5.9720645 51.0061765, 5.9719253 51.0060814))",,,,,,,,5.972035896250078,51.00610505744717,1.4450790000063909e-08,3
109347688,yes,"POLYGON ((5.9715696 51.0056731, 5.9715549 51.0055964, 5.9716339 51.0055859, 5.9716433 51.0056281, 5.9717501 51.0056246, 5.9717553 51.0056692, 5.9716446 51.0056746, 5.9716427 51.0056745, 5.9716338 51.0056745, 5.9715696 51.0056731))",,,,,,,,5.971643557407427,51.00563934207685,1.1588099999911518e-08,3
109347693,yes,"POLYGON ((5.9703342 51.0055975, 5.970348 51.0055548, 5.9704187 51.0055635, 5.9704377 51.0055655, 5.9705943 51.0055792, 5.9705909 51.0056203, 5.970534 51.0056153, 5.9703342 51.0055975))",,,,,,,,5.970465762347958,51.005588470237655,1.0512405000012062e-08,3
109353031,yes,"POLYGON ((5.9820187 51.0132742, 5.9819747 51.0131884, 5.9819064 51.0130519, 5.9818977 51.0130365, 5.9820092 51.0130144, 5.9821299 51.0132516, 5.9820187 51.0132742))",,,,,,,,5.982013989253138,51.01314432199998,2.911168999949956e-08,0
109353034,yes,"POLYGON ((5.9815619 51.0125765, 5.9814702 51.0124949, 5.9815979 51.0124371, 5.9816883 51.0125178, 5.9816899 51.0125172, 5.9816927 51.01252, 5.9816882 51.0125219, 5.9816873 51.012521, 5.9815862 51.0125659, 5.9815619 51.0125765))",,,,,,,,5.981580278880055,51.01250701267452,1.5810465000091632e-08,0
109353054,yes,"POLYGON ((5.9825776 51.0133169, 5.9824935 51.0131886, 5.9825717 51.0131687, 5.9826565 51.0132954, 5.9825776 51.0133169))",,,,,,,,5.982574897358693,51.01324261896467,1.1763239999851713e-08,0
109711360,yes,"POLYGON ((5.9664582 51.0264943, 5.9664028 51.0262769, 5.9672168 51.0261942, 5.9672443 51.0263028, 5.9671151 51.0263159, 5.9671419 51.0264216, 5.9664582 51.0264943))",,,,,,,,5.966805959397704,51.026341869649826,1.659767250016941e-07,0
109711365,yes,"POLYGON ((5.9677323 51.0263359, 5.9676825 51.0261192, 5.9683709 51.0260561, 5.9684206 51.0262727, 5.9677323 51.0263359))",,,,,,,,5.968051546235916,51.02619597561832,1.5227274000158468e-07,0
109711368,yes,"POLYGON ((5.9687293 51.0264632, 5.9687106 51.0263786, 5.9688822 51.0263634, 5.9688997 51.0264387, 5.9688411 51.0264443, 5.9688429 51.0264525, 5.9687293 51.0264632))",,,,,,,,5.968803509050302,51.026411970379826,1.4265394999899532e-08,0
109711377,yes,"POLYGON ((5.9674562 51.0266215, 5.9674373 51.026537, 5.9676065 51.0265195, 5.9676261 51.0265957, 5.9675668 51.0266019, 5.9675688 51.0266099, 5.9674562 51.0266215))",,,,,,,,5.9675298367493985,51.02656945089186,1.4263825000014937e-08,0
110193939,yes,"POLYGON ((5.9824931 51.0321, 5.982487 51.032102, 5.9824552 51.0320624, 5.9824323 51.0320335, 5.9825918 51.0319825, 5.9827128 51.0321333, 5.9825594 51.0321823, 5.9825038 51.0321135, 5.9824931 51.0321))",,,,,,,,5.982573511200546,51.03208215387233,2.9618200000736825e-08,0
110193940,yes,"POLYGON ((5.9839863 51.0317033, 5.9836223 51.0312626, 5.9835904 51.0312239, 5.9840977 51.0310574, 5.9844937 51.0315368, 5.9839863 51.0317033))",,,,,,,,5.984042018164774,51.031380356195754,3.091634999971146e-07,0
110223996,yes,"POLYGON ((5.993418 51.0334804, 5.9934169 51.0334473, 5.9934121 51.0334475, 5.9934117 51.0334415, 5.9934166 51.0334415, 5.9934153 51.0334075, 5.9936004 51.0334049, 5.9936029 51.0334688, 5.9936083 51.0334687, 5.9936088 51.0334777, 5.993418 51.0334804))",,,,,,,,5.9935094060781315,51.03344276263742,1.35791999997564e-08,0
110223998,yes,"POLYGON ((5.9926489 51.0336726, 5.9926212 51.0336321, 5.992888 51.0335528, 5.9929508 51.0336401, 5.9928903 51.0336582, 5.9928564 51.0336108, 5.9926489 51.0336726))",,,,,,,,5.992797093475373,51.0336153295118,1.648324999975907e-08,0
110224005,yes,"POLYGON ((5.9927254 51.0329127, 5.9926561 51.0327934, 5.992812 51.0327573, 5.9928805 51.0328764, 5.9928226 51.0328904, 5.9927254 51.0329127))",,,,,,,,5.992768508579911,51.03283501634986,2.1064594999606444e-08,0
110224006,yes,"POLYGON ((5.9918171 51.0335274, 5.9917835 51.0334512, 5.9920103 51.0334115, 5.9920483 51.0334869, 5.9918171 51.0335274))",,,,,,,,5.991914850625297,51.03346937292544,1.8793779999448226e-08,0
110224008,yes,"POLYGON ((5.9941633 51.0334815, 5.9940693 51.0334817, 5.9940684 51.0334054, 5.9940975 51.0334054, 5.9940979 51.0333466, 5.9941619 51.0333465, 5.9941629 51.0334361, 5.9941633 51.0334815))",,,,,,,,5.994120759340181,51.03342014107907,1.0968035000166907e-08,0
110224011,yes,"POLYGON ((5.9973406 51.0338958, 5.997324 51.0337759, 5.9975213 51.0337651, 5.9975266 51.0338038, 5.9974853 51.0338061, 5.9974965 51.0338873, 5.9973406 51.0338958))",,,,,,,,5.997417599137759,51.03382796095148,2.0451915000700125e-08,0
110224014,yes,"POLYGON ((5.9941633 51.0334815, 5.9941629 51.0334361, 5.9941672 51.033436, 5.9941664 51.0333526, 5.9942393 51.0333544, 5.9942399 51.0333745, 5.9942419 51.0334384, 5.9943414 51.0334382, 5.9943425 51.0334811, 5.9941633 51.0334815))",,,,,,,,5.994230461044079,51.03343122898435,1.395472000024691e-08,0
110224015,yes,"POLYGON ((5.9947958 51.0341344, 5.9947578 51.0339478, 5.9947481 51.0339006, 5.9947352 51.0338369, 5.9947243 51.0337836, 5.9948381 51.0337749, 5.9948389 51.0337747, 5.9948919 51.0337724, 5.9948946 51.0337974, 5.9949318 51.0337953, 5.9949653 51.0337936, 5.9950276 51.0341135, 5.9947958 51.0341344))",,,,,,,,5.994875422610055,51.03395292022939,8.103641999961063e-08,0
110224017,yes,"POLYGON ((5.9943765 51.033732, 5.9943602 51.0336729, 5.994355 51.0336534, 5.9943489 51.0336539, 5.9943405 51.0336115, 5.9944856 51.0336004, 5.9944935 51.0336424, 5.9944934 51.0336429, 5.9944199 51.0336485, 5.9944413 51.0337259, 5.9943765 51.033732))",,,,,,,,5.994408501815099,51.03365565640125,1.1420950000051486e-08,0
110224023,yes,"POLYGON ((5.9925699 51.0338037, 5.992542 51.0337679, 5.992496 51.0337088, 5.9924712 51.0336766, 5.9926212 51.0336321, 5.9927088 51.0337608, 5.9925699 51.0338037))",,,,,,,,5.99259205064901,51.03371760837467,2.2559885000304136e-08,0
110224025,yes,"POLYGON ((5.9911047 51.0332702, 5.9910842 51.0332043, 5.9913211 51.0331751, 5.991328 51.0331971, 5.9913415 51.0332409, 5.9911047 51.0332702))",,,,,,,,5.991212861001811,51.033222624524264,1.6197344999579194e-08,0
110224028,yes,"POLYGON ((5.9944477 51.0334462, 5.9944457 51.0333654, 5.9944895 51.0333651, 5.9944888 51.0332456, 5.9945579 51.0332454, 5.9945584 51.0332847, 5.9946242 51.0332844, 5.9946247 51.0333135, 5.994625 51.0333672, 5.9946308 51.0333673, 5.9946316 51.0334455, 5.9946277 51.0334456, 5.9944477 51.0334462))",,,,,,,,5.994544310333841,51.03336130071136,2.8500325000007757e-08,0
110224030,yes,"POLYGON ((5.9965513 51.0339938, 5.9965387 51.0339592, 5.9965184 51.0339035, 5.9965947 51.0339083, 5.9967174 51.0339161, 5.9968368 51.0339238, 5.9968287 51.0339683, 5.9968207 51.0340122, 5.9965513 51.0339938))",,,,,,,,5.9966820476685765,51.033957076247304,2.6114369999738846e-08,0
110224034,yes,"POLYGON ((5.9946169 51.0336371, 5.9945202 51.0336444, 5.9945094 51.0335986, 5.9946756 51.033586, 5.9946869 51.0336325, 5.9946829 51.033633, 5.9946995 51.0337058, 5.9946335 51.0337084, 5.9946169 51.0336371))",,,,,,,,5.994621187833516,51.033636570648085,1.2603150000264425e-08,0
110224035,yes,"POLYGON ((5.9938115 51.0337935, 5.9937801 51.0336891, 5.9939329 51.0336708, 5.9939605 51.0337527, 5.9939525 51.0337537, 5.9939661 51.033799, 5.9939121 51.0338055, 5.9939051 51.0337823, 5.9938115 51.0337935))",,,,,,,,5.9938767806930455,51.03373615207128,1.7829639999969317e-08,0
110224044,yes,"POLYGON ((5.9930259 51.0338468, 5.9929144 51.0338796, 5.9929078 51.0338814, 5.9928796 51.0338468, 5.9929643 51.0338241, 5.9930683 51.0337953, 5.9930722 51.0337947, 5.9931263 51.0338722, 5.9930561 51.0338904, 5.9930554 51.0338907, 5.9930259 51.0338468))",,,,,,,,5.993015906716137,51.03384471142686,1.138292999996037e-08,0
110224045,yes,"POLYGON ((5.9936938 51.0334762, 5.9936935 51.0334672, 5.9936932 51.0334341, 5.9936986 51.0334341, 5.9936973 51.033361, 5.9937586 51.0333606, 5.9937598 51.0334348, 5.9938451 51.0334359, 5.9938447 51.033478, 5.9936938 51.0334762))",,,,,,,,5.993752380352604,51.03343183021438,1.0896915000216818e-08,0
110224051,yes,"POLYGON ((5.9940783 51.03414, 5.9941431 51.0341327, 5.994095 51.0339532, 5.9940262 51.0339604, 5.9940783 51.03414))",,,,,,,,5.994085392967993,51.034045713188355,1.2357165000020014e-08,0
110224052,yes,"POLYGON ((5.9935905 51.0339205, 5.9935143 51.0339342, 5.9934673 51.033837, 5.9934538 51.033807, 5.9935668 51.0337853, 5.9935881 51.0338264, 5.9935481 51.0338339, 5.9935767 51.0338928, 5.9935905 51.0339205))",,,,,,,,5.993526794762929,51.03385595763042,1.2257134999867719e-08,0
110224055,yes,"POLYGON ((5.9938509 51.0334781, 5.9938493 51.033367, 5.9939149 51.0333669, 5.9939166 51.0334149, 5.9939361 51.0334152, 5.9939367 51.0334283, 5.9939746 51.0334288, 5.9939763 51.0334796, 5.9938509 51.0334781))",,,,,,,,5.993901944570112,51.03343147967374,1.0626710000382571e-08,0
110279038,greenhouse,"POLYGON ((5.9962407 51.0315418, 5.9968389 51.0315066, 5.9968212 51.0314214, 5.996226 51.0314566, 5.9962407 51.0315418))",,,,,,,,5.9965318088527555,51.031481629274985,5.140908000052722e-08,0
110279041,yes,"POLYGON ((5.9942812 51.0315541, 5.9942735 51.0315005, 5.9942453 51.0315021, 5.9942388 51.0314569, 5.9943939 51.0314482, 5.9943947 51.0314519, 5.9945444 51.0314434, 5.9945571 51.031533, 5.994412 51.0315411, 5.9944129 51.0315467, 5.9942812 51.0315541))",,,,,,,,5.994401892748446,51.031495836846524,2.7473854999863024e-08,0
110279042,greenhouse,"POLYGON ((5.9953619 51.0317339, 5.9953361 51.0315538, 5.9953277 51.0314952, 5.9953081 51.0313574, 5.9956518 51.031338, 5.9957056 51.0317137, 5.9953619 51.0317339))",,,,,,,,5.995506768779349,51.03153576270537,1.303474500002336e-07,0
110296859,yes,"POLYGON ((5.9907128 51.0275277, 5.9907063 51.0274984, 5.9906522 51.0275046, 5.9906513 51.0275021, 5.9906373 51.0274536, 5.9906371 51.0274525, 5.9907398 51.0274421, 5.9907413 51.0274449, 5.9907422 51.027445, 5.9907482 51.027463, 5.9907898 51.0274564, 5.9907928 51.0274642, 5.9907913 51.0274644, 5.9908166 51.0275487, 5.9908173 51.0275487, 5.9908279 51.0275872, 5.9907335 51.027597, 5.9907128 51.0275277))",,,,,,,,5.990743429661098,51.02751387011917,1.6478924999867506e-08,0
110296862,yes,"POLYGON ((5.992212 51.0296586, 5.9921794 51.0296403, 5.992172 51.0295794, 5.9923291 51.0295722, 5.9923374 51.0296499, 5.9923378 51.029653, 5.9922384 51.0296576, 5.992212 51.0296586))",,,,,,,,5.9922567316107855,51.02961523433692,1.2405145000056633e-08,0
110296866,yes,"POLYGON ((5.9915806 51.0281047, 5.9915634 51.0280413, 5.9916755 51.028029, 5.9917245 51.0280237, 5.9917276 51.0280356, 5.9917343 51.028035, 5.9917483 51.0280867, 5.9915806 51.0281047))",,,,,,,,5.991655356070856,51.02806415799632,1.0892700000591481e-08,0
110296868,yes,"POLYGON ((5.9897698 51.0287279, 5.9897312 51.0286641, 5.9897926 51.0286534, 5.9898039 51.0286683, 5.98988 51.0286554, 5.9898757 51.0286453, 5.9899791 51.0286265, 5.9900013 51.0286792, 5.9899099 51.0286964, 5.9899117 51.0287002, 5.9897698 51.0287279))",,,,,,,,5.989866866625067,51.028677268858345,1.4066810000070092e-08,0
110296870,yes,"POLYGON ((5.990452 51.0283131, 5.9904482 51.0283029, 5.9904243 51.028235, 5.9904236 51.0282324, 5.990584 51.0282097, 5.9906126 51.0282907, 5.990452 51.0283131))",,,,,,,,5.990518009088997,51.028261482263545,1.3634895000048033e-08,0
110296873,yes,"POLYGON ((5.9924231 51.0305986, 5.9923989 51.0305858, 5.9923959 51.0305653, 5.9924055 51.0305579, 5.9923984 51.0305123, 5.9925123 51.0305055, 5.9925344 51.0305043, 5.9925476 51.0305909, 5.9925469 51.0305913, 5.9925514 51.0306221, 5.9924891 51.030626, 5.9924849 51.0305949, 5.9924231 51.0305986))",,,,,,,,5.992477964606231,51.03055990484123,1.4120395000140813e-08,0
110296876,yes,"POLYGON ((5.9931113 51.0304084, 5.9930882 51.0302345, 5.9932275 51.0302271, 5.9932394 51.0303161, 5.9932719 51.0303143, 5.9932832 51.0303993, 5.9931113 51.0304084))",,,,,,,,5.993178831868695,51.03032184737331,2.7188990000051897e-08,0
110296878,yes,"POLYGON ((5.9930777 51.03074, 5.9930668 51.030664, 5.9931162 51.030661, 5.99322 51.0306553, 5.9932205 51.030658, 5.9932307 51.0307312, 5.9930777 51.03074))",,,,,,,,5.993148790920864,51.03069756458304,1.1741884999803571e-08,0
110296880,yes,"POLYGON ((5.9910659 51.0274311, 5.9910522 51.0273999, 5.9910469 51.0273878, 5.9910418 51.0273762, 5.9910243 51.027336, 5.9910232 51.0273332, 5.9910258 51.0273328, 5.9910055 51.0272888, 5.9911739 51.0272678, 5.9911884 51.0273072, 5.9911912 51.0273156, 5.9911434 51.0273229, 5.9911689 51.0273762, 5.9911689 51.0274186, 5.9910659 51.0274311))",,,,,,,,5.991101592824984,51.027344881566854,1.997099000016502e-08,0
110296883,yes,"POLYGON ((5.9897143 51.0282833, 5.9897249 51.0281949, 5.9897036 51.0281938, 5.9897113 51.0281258, 5.9897326 51.0281267, 5.9897353 51.0281016, 5.9897388 51.0280718, 5.9897175 51.0280709, 5.989722 51.0280279, 5.9897436 51.0280286, 5.9897467 51.0279998, 5.9897512 51.0279614, 5.9898593 51.0279664, 5.9898558 51.0280001, 5.9899426 51.0280041, 5.989931 51.0281109, 5.9899128 51.0281098, 5.9899103 51.0281334, 5.9898703 51.028145, 5.9898687 51.0281604, 5.9898556 51.0281599, 5.9898504 51.0282082, 5.9898675 51.0282252, 5.9898879 51.0282305, 5.989907 51.0282007, 5.9899271 51.0282057, 5.9899267 51.0282063, 5.989932 51.0282074, 5.9899431 51.0281894, 5.9899931 51.0282024, 5.989963 51.0282506, 5.9899768 51.0282542, 5.99007 51.0282296, 5.990083 51.0282328, 5.9900972 51.028211, 5.9901786 51.028232, 5.990228 51.0282253, 5.9903047 51.0282448, 5.9903635 51.0284202, 5.9901938 51.0284426, 5.9901821 51.0284082, 5.9902028 51.0284053, 5.990194 51.0283793, 5.9901733 51.0283822, 5.9901675 51.0283652, 5.9901661 51.0283646, 5.9901666 51.0283637, 5.9901384 51.0283421, 5.9901369 51.0283419, 5.9901284 51.0283553, 5.9900877 51.0283448, 5.990049 51.0283482, 5.9900027 51.0283365, 5.9899947 51.0283492, 5.9899087 51.0283269, 5.9898692 51.0283375, 5.9898336 51.0283285, 5.9898415 51.028316, 5.9897143 51.0282833))",,,,,,,,5.989984877833038,51.02822675904797,1.2436651999966439e-07,0
110296884,yes,"POLYGON ((5.9915192 51.0285915, 5.9915059 51.0285421, 5.9915288 51.0285395, 5.9915217 51.0285106, 5.991565 51.0285058, 5.9916697 51.0284946, 5.9916718 51.0285015, 5.9916913 51.0285732, 5.9915192 51.0285915))",,,,,,,,5.991598923493065,51.02854396733544,1.320417999964497e-08,0
110296887,yes,"POLYGON ((5.992338 51.0298153, 5.9923289 51.0297348, 5.9924968 51.0297272, 5.9925056 51.0298044, 5.992506 51.0298076, 5.9924225 51.0298118, 5.992338 51.0298153))",,,,,,,,5.992417411401353,51.02977132215432,1.3611539999482548e-08,0
110296888,yes,"POLYGON ((5.9924368 51.02738, 5.9924004 51.0272898, 5.9925317 51.0272675, 5.9924899 51.0271699, 5.9925693 51.027156, 5.99265 51.0273433, 5.9924368 51.02738))",,,,,,,,5.992532180489473,51.02728634239497,2.8764070000336015e-08,0
110296890,yes,"POLYGON ((5.9899862 51.0289115, 5.9900623 51.0288779, 5.9900811 51.0288941, 5.9901166 51.0288836, 5.9901297 51.028901, 5.9901524 51.0289314, 5.9901093 51.0289442, 5.9901865 51.0290123, 5.9901226 51.0290259, 5.9901205 51.0290262, 5.9899862 51.0289115))",,,,,,,,5.990088630093064,51.02894654818731,1.3505514999968405e-08,0
