,building,geometry,amenity,healthcare,healthcare:speciality,building:levels,school_type,type,members,building_coordinates_x,building_coordinates_y,building_area,neighbourhood
219109788,yes,"POLYGON ((5.9945608 50.9923427, 5.9945778 50.99221, 5.9945818 50.9921691, 5.9945852 50.9921694, 5.9945853 50.9921706, 5.9946362 50.9921761, 5.9947701 50.9921909, 5.9947701 50.9921919, 5.9947642 50.992223, 5.9947609 50.99224, 5.9947627 50.9922482, 5.9947636 50.9922601, 5.9947618 50.9922739, 5.9947589 50.9922834, 5.9947558 50.9922911, 5.9947497 50.9923396, 5.9945608 50.9923427))",,,,,,,,5.994663537138512,50.99226064785105,3.04230550002609e-08,3
219109798,yes,"POLYGON ((5.9945317 50.9926085, 5.9945269 50.9924948, 5.9945207 50.9923435, 5.9945608 50.9923427, 5.9947497 50.9923396, 5.9947544 50.9923397, 5.9947582 50.9924255, 5.9947654 50.9924253, 5.9947694 50.9925178, 5.9947655 50.9925179, 5.9947691 50.9926045, 5.9947617 50.9926047, 5.9945317 50.9926085))",,,,,,,,5.994645002161627,50.99247442058811,6.303712500017307e-08,3
219224364,yes,"POLYGON ((5.9997732 50.995047, 5.9997626 50.9950493, 5.9996489 50.9948375, 5.9998745 50.9947893, 5.9998816 50.9948018, 5.9999045 50.9948449, 5.9999237 50.9948813, 5.9999567 50.9949439, 6.0000379 50.9950956, 5.9998238 50.9951414, 5.9997732 50.995047))",,,,,,,,5.999844293996498,50.99496445973423,7.571515999956649e-08,3
219224384,yes,"POLYGON ((6.0021504 50.9926382, 6.0021537 50.9925781, 6.0021608 50.9925783, 6.0021652 50.9925013, 6.0021581 50.992501, 6.002161 50.992444, 6.0021615 50.9924407, 6.0022178 50.9924418, 6.002332 50.9924444, 6.0023286 50.9925046, 6.0023215 50.9925044, 6.0023172 50.9925815, 6.0023243 50.9925817, 6.0023209 50.992642, 6.0023193 50.9926421, 6.0022056 50.9926396, 6.0021504 50.9926382))",,,,,,,,6.002241168584219,50.99254134364896,3.267517999955579e-08,3
219224391,yes,"POLYGON ((6.0010192 50.9945866, 6.0010147 50.9945806, 6.0009208 50.994608, 6.0008636 50.99453, 6.0008566 50.9945321, 6.0008498 50.994523, 6.0011466 50.9944365, 6.0012148 50.9945296, 6.0010192 50.9945866))",,,,,,,,6.001036853366356,50.994523716834635,3.211300999964708e-08,3
219376740,chapel,"POLYGON ((5.9940397 50.9928395, 5.9940261 50.9928398, 5.9940256 50.9928281, 5.993983 50.9928288, 5.9939854 50.9928885, 5.9938795 50.9928902, 5.993877 50.9928306, 5.9938862 50.9928305, 5.9938857 50.9928219, 5.9938451 50.9928082, 5.9938296 50.9928138, 5.9938253 50.9928091, 5.9938413 50.9928032, 5.99384 50.9927735, 5.9938237 50.992768, 5.9938277 50.9927634, 5.9938445 50.9927692, 5.9938811 50.9927557, 5.9939226 50.9927406, 5.9939751 50.9927397, 5.9940219 50.992739, 5.9940213 50.9927275, 5.9940313 50.9927274, 5.994032 50.9927389, 5.9940759 50.9927382, 5.9940753 50.9927267, 5.9940861 50.9927264, 5.9940867 50.992738, 5.9941202 50.9927373, 5.9942226 50.9927357, 5.994223 50.9927417, 5.9942037 50.992742, 5.9942069 50.9928183, 5.994226 50.992818, 5.9942265 50.9928247, 5.994203 50.9928251, 5.9942035 50.9928369, 5.9941935 50.992837, 5.9941929 50.9928253, 5.9941477 50.9928261, 5.9941482 50.9928377, 5.9941363 50.992838, 5.9941358 50.9928263, 5.9940929 50.992827, 5.9940935 50.9928388, 5.9940826 50.9928388, 5.994082 50.9928272, 5.994039 50.9928279, 5.9940397 50.9928395))",,,,,,,,5.994017457150578,50.99279685390656,3.814327000002007e-08,3
219511465,yes,"POLYGON ((5.9988512 50.9959378, 5.9992882 50.9958427, 5.9993459 50.9959485, 5.9991469 50.9959918, 5.9991297 50.9960184, 5.9992666 50.9961922, 5.9993146 50.9962532, 5.9993119 50.9962574, 5.9993189 50.9962664, 5.999304 50.9962698, 5.9993018 50.9962731, 5.9991508 50.9963074, 5.9991433 50.9963089, 5.9988512 50.9959378))",,,,,,,,5.999116810351544,50.99605453366594,1.0864433000095489e-07,3
219630015,yes,"POLYGON ((5.9948311 50.9945409, 5.994855 50.9944214, 5.9951049 50.9944415, 5.9951031 50.9944505, 5.9951469 50.994454, 5.9951247 50.9945644, 5.9950971 50.9945624, 5.9950175 50.9945559, 5.9949134 50.9945476, 5.9948311 50.9945409))",,,,,,,,5.994988322910579,50.994493488087684,3.526677999972944e-08,3
219630030,yes,"POLYGON ((5.9914517 50.9947243, 5.9914668 50.9945777, 5.9915807 50.9945823, 5.9915859 50.9945318, 5.9916749 50.9945354, 5.9916702 50.994582, 5.99166 50.9946795, 5.9916841 50.9946804, 5.9916787 50.9947335, 5.9914517 50.9947243))",,,,,,,,5.991573110985659,50.994644763604924,3.5671415000799525e-08,3
219645218,yes,"POLYGON ((5.9852914 50.9948039, 5.985304 50.99459, 5.9860651 50.9946071, 5.986053 50.9948202, 5.9852914 50.9948039))",,,,,,,,5.985678133697525,50.99470530530998,1.6275446999801076e-07,3
219650653,yes,"POLYGON ((5.9945499 50.9897043, 5.9944912 50.9895786, 5.994491 50.9895777, 5.9947105 50.9895379, 5.9947379 50.9895328, 5.9947396 50.9895327, 5.9947981 50.9896583, 5.9945499 50.9897043))",,,,,,,,5.994644442421583,50.98961825878517,3.40192900002135e-08,3
219686173,yes,"POLYGON ((5.9962883 50.9892327, 5.9962927 50.9892395, 5.996196 50.9892647, 5.9961849 50.9892476, 5.9961697 50.989245, 5.9961333 50.9891891, 5.9961384 50.9891765, 5.9961235 50.9891534, 5.9961278 50.9891521, 5.9961907 50.989136, 5.996179 50.989118, 5.9962652 50.9890957, 5.9962748 50.9891105, 5.9963023 50.9891089, 5.9962975 50.9890736, 5.9963321 50.9890717, 5.996354 50.9890827, 5.9963816 50.9890812, 5.9963983 50.989068, 5.9964214 50.9890668, 5.9964255 50.9890958, 5.9964819 50.9890927, 5.9964809 50.9890855, 5.996491 50.989085, 5.996496 50.9891207, 5.9965199 50.9891194, 5.9965224 50.9891366, 5.9965257 50.9891418, 5.9965155 50.9891445, 5.9965224 50.9891553, 5.9964744 50.9891678, 5.9964759 50.9891704, 5.9964694 50.9891858, 5.9964508 50.9891905, 5.9964357 50.989188, 5.9963963 50.9891983, 5.9963998 50.9892038, 5.9962883 50.9892327))",,,,,,,,5.99631432979327,50.989159854422084,4.517178499957789e-08,3
219686175,yes,"POLYGON ((5.9955781 50.989689, 5.9955397 50.9896811, 5.9955345 50.9896704, 5.9955041 50.9896652, 5.9955024 50.9896596, 5.9954492 50.9896645, 5.995399 50.9896604, 5.995431 50.9895767, 5.9954519 50.9895783, 5.995479 50.9895749, 5.9954901 50.989595, 5.9955211 50.9895846, 5.9955469 50.9895695, 5.9955651 50.9895504, 5.9955746 50.9895293, 5.99565 50.9895367, 5.9956712 50.9895567, 5.9956592 50.9895786, 5.9956865 50.9896174, 5.9957266 50.9896747, 5.9957332 50.9896846, 5.995733 50.9896849, 5.9956443 50.9896653, 5.9956331 50.9896772, 5.9955781 50.989689))",,,,,,,,5.9955678711485145,50.98961840095245,3.067224499991147e-08,3
219877207,yes,"POLYGON ((5.9998823 50.989796, 5.999915 50.9897478, 5.9998533 50.9897312, 5.999921 50.9896312, 5.9998263 50.9896057, 5.9998114 50.9896277, 5.9997208 50.9896034, 5.9996749 50.9896712, 5.9997303 50.989686, 5.9997158 50.9897074, 5.9996825 50.9896984, 5.9996573 50.9897356, 5.9998823 50.989796))",,,,,,,,5.999795968101637,50.989694053746746,3.127659500002868e-08,3
220129715,yes,"POLYGON ((5.9905173 50.9875595, 5.9904911 50.9875562, 5.9904749 50.9875493, 5.9904614 50.9875458, 5.9904426 50.9875438, 5.9904195 50.9875347, 5.9904221 50.9875305, 5.9903642 50.987516, 5.9904215 50.9874247, 5.9904863 50.987441, 5.9904676 50.9874709, 5.9905457 50.9874904, 5.9906367 50.9873502, 5.990761 50.9873812, 5.9906342 50.9875833, 5.9905202 50.9875548, 5.9905173 50.9875595))",,,,,,,,5.990578955088439,50.987475782686694,4.2493164999570745e-08,3
220142943,yes,"POLYGON ((5.9912073 50.9880839, 5.9911755 50.9881739, 5.9913503 50.9882001, 5.9914046 50.9882084, 5.9913809 50.9882738, 5.9910857 50.9882294, 5.9910899 50.9882188, 5.991093 50.9882192, 5.991108 50.9881703, 5.9911052 50.9881695, 5.9911422 50.9880645, 5.9911374 50.9880637, 5.9911516 50.9880192, 5.9913001 50.9880466, 5.9912792 50.9880971, 5.9912073 50.9880839))",,,,,,,,5.991222593344706,50.98816425483319,3.475444000090174e-08,3
220148155,yes,"POLYGON ((5.9809155 50.9849246, 5.9807947 50.9848944, 5.9808011 50.9848841, 5.9806837 50.9848548, 5.9807331 50.9847764, 5.9808434 50.984804, 5.9808841 50.9847393, 5.9809925 50.9847664, 5.9809493 50.9848348, 5.980969 50.9848397, 5.9809155 50.9849246))",,,,,,,,5.980852177454349,50.98483241555756,3.107215500035363e-08,3
220148166,yes,"POLYGON ((5.9818141 50.9851766, 5.9820289 50.9852365, 5.9821147 50.9851147, 5.9818999 50.9850548, 5.9818141 50.9851766))",,,,,,,,5.981964400000001,50.98514565,3.130206000021178e-08,3
220153845,yes,"POLYGON ((5.9797594 50.9849471, 5.9797696 50.9849516, 5.979582 50.9851523, 5.9794935 50.9851209, 5.9795985 50.9850153, 5.9796124 50.9850019, 5.9796518 50.9849625, 5.9796543 50.9849601, 5.9796984 50.9849134, 5.9797383 50.9848716, 5.979769 50.9848396, 5.9798487 50.9848636, 5.9797594 50.9849471))",,,,,,,,5.979668682871494,50.9849993524258,3.076647000026244e-08,3
220153865,yes,"POLYGON ((5.9791951 50.9844341, 5.9791059 50.9843993, 5.9791337 50.984371, 5.9791287 50.984369, 5.9791369 50.9843608, 5.9791245 50.9843559, 5.9791122 50.9843613, 5.9791081 50.9843576, 5.9791142 50.9843548, 5.9790617 50.9843102, 5.9790554 50.984314, 5.979051 50.984311, 5.9790639 50.9843033, 5.9790533 50.9842961, 5.97904 50.9843033, 5.9790198 50.9842884, 5.9790212 50.9842877, 5.9790118 50.9842809, 5.9790102 50.9842816, 5.9790071 50.9842792, 5.9790062 50.9842805, 5.978758 50.9840963, 5.9789088 50.9840138, 5.9789489 50.9840435, 5.979113 50.9841652, 5.9791549 50.9841963, 5.979157 50.9841979, 5.9791171 50.9842196, 5.9792271 50.984298, 5.9792298 50.9843001, 5.9792251 50.984305, 5.9792549 50.9843167, 5.9792956 50.9843329, 5.9791951 50.9844341))",,,,,,,,5.979030004790001,50.9842119092267,7.602407499951673e-08,3
220153875,yes,"POLYGON ((5.9782735 50.9846147, 5.978109 50.984599, 5.9780654 50.9845768, 5.9781569 50.9845054, 5.9782566 50.9845148, 5.9782923 50.984487, 5.9782513 50.9844661, 5.9782643 50.9844552, 5.9782873 50.9843939, 5.9783539 50.9844066, 5.9783279 50.9844462, 5.9784337 50.9844666, 5.9784214 50.9844987, 5.9784214 50.9844993, 5.9784105 50.9845352, 5.9783315 50.9845228, 5.9783075 50.9845416, 5.978341 50.9845587, 5.978343 50.9845657, 5.9782735 50.9846147))",,,,,,,,5.978262521882286,50.98452509668533,3.474049000040708e-08,3
220206172,yes,"POLYGON ((5.9773075 50.9829677, 5.9773062 50.9829692, 5.9772937 50.9829653, 5.9772847 50.9829769, 5.9772504 50.9829662, 5.9772593 50.9829547, 5.9772483 50.9829512, 5.9772495 50.9829496, 5.9771487 50.9829183, 5.9771534 50.9829121, 5.9771617 50.9829146, 5.9772121 50.9828479, 5.9772609 50.9828627, 5.9772897 50.9828248, 5.9773516 50.9828447, 5.9773752 50.982815, 5.9774614 50.9828443, 5.9774316 50.9828823, 5.9775098 50.9829144, 5.9774797 50.9829507, 5.9774363 50.9830076, 5.9773075 50.9829677))",restaurant,,,,,,,5.977343272764851,50.98290932325682,3.8492154999964614e-08,3
220206194,yes,"POLYGON ((5.9779606 50.9834755, 5.9779241 50.9834745, 5.9779254 50.9834511, 5.9779137 50.983443, 5.9779271 50.9834353, 5.9778986 50.9834156, 5.9778852 50.9834233, 5.9778734 50.9834152, 5.9778367 50.9834142, 5.9778383 50.9833908, 5.9778015 50.9833655, 5.9779407 50.9832858, 5.9779459 50.9832895, 5.9779333 50.9832968, 5.9779668 50.9833201, 5.9779917 50.9833212, 5.9780844 50.9833857, 5.9780841 50.9834014, 5.9781176 50.9834247, 5.9781304 50.9834175, 5.978136 50.9834214, 5.9779977 50.9835012, 5.9779606 50.9834755))",,,,,,,,5.9779654715339285,50.98339544104766,3.3509070000122405e-08,3
220206195,yes,"POLYGON ((5.9776834 50.9832073, 5.9776787 50.98321, 5.9776488 50.9831887, 5.9776535 50.9831861, 5.9775601 50.9831196, 5.9776701 50.983058, 5.977713 50.9830887, 5.9777178 50.983086, 5.9778477 50.9831785, 5.977843 50.9831811, 5.9778825 50.9832092, 5.9777725 50.9832707, 5.9776834 50.9832073))",,,,,,,,5.977722447383606,50.98316379268336,3.064939499925569e-08,3
220220245,yes,"POLYGON ((6.0055259 51.0095278, 6.0054908 51.0095049, 6.005465 51.0095196, 6.0054275 51.0094979, 6.0051814 51.0096539, 6.0052175 51.0096777, 6.0048951 51.0098229, 6.0051051 51.0100104, 6.0054794 51.0098549, 6.0055255 51.0098917, 6.0056621 51.0098326, 6.0058208 51.0097417, 6.0057227 51.0096566, 6.0057402 51.0096454, 6.0056153 51.0095461, 6.0055569 51.009582, 6.0055013 51.0095418, 6.0055259 51.0095278))",,,,,,,,6.005367141380262,51.00975555568145,2.318991599998575e-07,3
220220261,yes,"POLYGON ((6.0041668 51.0085385, 6.0041406 51.0084322, 6.0045658 51.0083906, 6.0045919 51.0084971, 6.0041668 51.0085385))",,,,,,,,6.004366336115183,51.00846459092372,4.6321185000015363e-08,3
220390218,hangar,"POLYGON ((6.0247377 50.9577199, 6.0250252 50.9577437, 6.0250666 50.9575452, 6.024779 50.9575214, 6.0247377 50.9577199))",,,,,,,,6.0249021271602565,50.95763254442617,5.806280500097067e-08,3
220390223,hangar,"POLYGON ((6.0239964 50.9579737, 6.0242689 50.9580922, 6.0244211 50.9579533, 6.0241486 50.9578348, 6.0239964 50.9579737))",,,,,,,,6.0242087500000014,50.957963500000005,5.588595000031043e-08,3
220390227,hangar,"POLYGON ((6.0260676 50.9581317, 6.026256 50.9582521, 6.0265117 50.9580933, 6.0263233 50.9579729, 6.0260676 50.9581317))",,,,,,,,6.026289650000001,50.9581125,6.070420000029875e-08,3
220390231,yes,"POLYGON ((6.0339256 50.955671, 6.0343183 50.9557987, 6.0344019 50.9556967, 6.0340092 50.955569, 6.0339256 50.955671))",,,,,,,,6.034163749999999,50.95568385,5.073112000211178e-08,3
220390241,hangar,"POLYGON ((6.0253077 50.958157, 6.0256056 50.9581352, 6.0255654 50.9579167, 6.0252676 50.9579384, 6.0253077 50.958157))",,,,,,,,6.025436565923734,50.95803683290075,6.596837999984081e-08,3
220390246,hangar,"POLYGON ((6.0234049 50.9577492, 6.0237105 50.9577309, 6.0236795 50.9575258, 6.0233739 50.9575442, 6.0234049 50.9577492))",,,,,,,,6.023542212181354,50.95763752342324,6.323213000053946e-08,3
220390262,yes,"POLYGON ((6.0354122 50.9670709, 6.0356266 50.9670107, 6.0355388 50.9668867, 6.0353244 50.9669468, 6.0354122 50.9670709))",,,,,,,,6.035475489998554,50.96697878121854,3.1877489999939065e-08,1
220390266,yes,"POLYGON ((6.0335692 50.9584836, 6.0335619 50.9583087, 6.0340075 50.9583013, 6.0340109 50.9583823, 6.0337464 50.9583867, 6.0337503 50.9584806, 6.0335692 50.9584836))",,,,,,,,6.033745210434197,50.958374211864864,5.313909999842897e-08,3
263412183,yes,"POLYGON ((5.9958049 51.0339857, 5.9958177 51.0340415, 5.9958897 51.0340375, 5.9958833 51.0339998, 5.9960282 51.0339907, 5.9960234 51.0339398, 5.9960042 51.0339409, 5.9959892 51.0338016, 5.9959219 51.0338044, 5.9958457 51.033808, 5.9958657 51.0339821, 5.9958049 51.0339857))",,,,,,,,5.995920739429698,51.03391582656546,3.2359314999382225e-08,0
263412192,yes,"POLYGON ((5.9922643 51.0334603, 5.992264 51.0334599, 5.9922202 51.0334678, 5.9921504 51.0332792, 5.9922364 51.0332676, 5.9923195 51.0332566, 5.9923201 51.0332584, 5.9923859 51.033247, 5.992483 51.0332297, 5.9925101 51.0332689, 5.9923753 51.0332943, 5.992333 51.0333021, 5.9923443 51.0333286, 5.9923717 51.0333933, 5.9923731 51.0333963, 5.9923847 51.033428, 5.9922643 51.0334603))",,,,,,,,5.992294812052154,51.033341238069816,3.981212999968273e-08,0
263412273,yes,"POLYGON ((5.9968163 51.0344577, 5.9967033 51.0341957, 5.9970436 51.0341378, 5.9971061 51.0341273, 5.997218 51.0343884, 5.9968163 51.0344577))",,,,,,,,5.9969607776377,51.034292233263955,1.1297346999835803e-07,0
263412357,yes,"POLYGON ((5.992891 51.0339921, 5.9929264 51.0341089, 5.9927959 51.0341391, 5.992715 51.0340026, 5.9927679 51.033989, 5.9927102 51.0338859, 5.9928152 51.0338626, 5.992891 51.0339921))",,,,,,,,5.992815721053231,51.03400735769344,3.5449729999872194e-08,0
263412369,yes,"POLYGON ((5.9925013 51.0338244, 5.9925293 51.0338637, 5.9923956 51.0338954, 5.9924389 51.0339916, 5.9922339 51.0340263, 5.9921291 51.0337786, 5.9924113 51.0336944, 5.9924354 51.0337283, 5.9924773 51.0337867, 5.9925013 51.0338244))",,,,,,,,5.992320270019741,51.03385667246359,7.846410999994759e-08,0
263412382,yes,"POLYGON ((5.9965513 51.0339938, 5.99659 51.0340953, 5.9966121 51.0341532, 5.9966796 51.0341398, 5.9967215 51.0341311, 5.9967367 51.0341293, 5.9968712 51.0341161, 5.9968866 51.0340162, 5.9968207 51.0340122, 5.9965513 51.0339938))",,,,,,,,5.996717724366484,51.034066384125936,3.77910349997487e-08,0
263484931,yes,"POLYGON ((5.9752432 51.0254646, 5.9753282 51.0254476, 5.9753487 51.0254891, 5.9753453 51.0254899, 5.9753752 51.025555, 5.9754097 51.0255479, 5.9755432 51.0258206, 5.9754265 51.025844, 5.9753458 51.0256987, 5.975354 51.0256969, 5.9752432 51.0254646))",,,,,,,,5.975394389401571,51.025656833265174,4.530346499991148e-08,0
263484939,yes,"POLYGON ((5.9815695 51.024042, 5.9815356 51.0239986, 5.9815279 51.0239882, 5.9815827 51.0239714, 5.9815179 51.0238851, 5.9815253 51.0238828, 5.9814665 51.0238047, 5.9815075 51.0237925, 5.9815776 51.023772, 5.9817406 51.0239886, 5.9817409 51.0239892, 5.9815695 51.024042))",,,,,,,,5.9815998562757375,51.0239108742084,3.447612500020266e-08,0
263484960,yes,"POLYGON ((5.9824136 51.0242098, 5.9825111 51.0243477, 5.9827165 51.0242903, 5.9826191 51.0241524, 5.9824136 51.0242098))",,,,,,,,5.9825650688022485,51.02425004613816,3.392518500002019e-08,0
263485234,yes,"POLYGON ((5.9832805 51.0229793, 5.983279 51.0229772, 5.9831213 51.0227292, 5.9834503 51.0226458, 5.9836096 51.0228959, 5.983332 51.0229664, 5.9832805 51.0229793))",,,,,,,,5.98336541219696,51.022812607497094,9.562212500067293e-08,0
263485277,yes,"POLYGON ((5.9877615 51.0227913, 5.9877943 51.0227776, 5.9878668 51.0227476, 5.9879154 51.0227851, 5.9880449 51.0228853, 5.9881061 51.0229329, 5.9880089 51.0229854, 5.9877615 51.0227913))",,,,,,,,5.987935911483496,51.02286474104114,3.0948780000852754e-08,0
263485324,greenhouse,"POLYGON ((5.9653388 51.0246237, 5.9652648 51.0242805, 5.9659439 51.0242227, 5.9660176 51.024566, 5.9653388 51.0246237))",,,,,,,,5.9656412841946995,51.024423210672495,2.3731442499778399e-07,0
263485326,greenhouse,"POLYGON ((5.9673952 51.0232755, 5.9679773 51.0231883, 5.9679332 51.0230718, 5.967351 51.023159, 5.9673952 51.0232755))",,,,,,,,5.967664168499529,51.023173649306045,7.167035500044254e-08,0
263485327,greenhouse,"POLYGON ((5.9674954 51.0235402, 5.9680775 51.0234531, 5.9679773 51.0231883, 5.9673952 51.0232755, 5.9674954 51.0235402))",,,,,,,,5.967736366825998,51.02336427104641,1.6284340499950857e-07,0
263485329,greenhouse,"POLYGON ((5.9668433 51.0244955, 5.9667716 51.0241519, 5.9674513 51.0240948, 5.9675227 51.0244378, 5.9668433 51.0244955))",,,,,,,,5.967147122122857,51.024295001324624,2.3739648500038278e-07,0
263485330,greenhouse,"POLYGON ((5.967351 51.023159, 5.9679332 51.0230718, 5.9678899 51.0229575, 5.9674212 51.0230277, 5.9673078 51.0230447, 5.967351 51.023159))",,,,,,,,5.967620477451637,51.023058248168276,7.031475499978843e-08,0
263485332,greenhouse,"POLYGON ((5.9676674 51.0239977, 5.967521 51.0236043, 5.9675529 51.0235992, 5.9676388 51.0235868, 5.9681049 51.0235176, 5.9682514 51.0239109, 5.9676674 51.0239977))",,,,,,,,5.967886138730756,51.02375761773588,2.4242503000194723e-07,0
263485333,greenhouse,"POLYGON ((5.9672589 51.0229392, 5.9673799 51.0229216, 5.9676813 51.0228777, 5.9676642 51.0228252, 5.9675991 51.022661, 5.9671795 51.0227234, 5.9672589 51.0229392))",,,,,,,,5.967430630289046,51.0228003601732,9.635540500055612e-08,0
263485334,greenhouse,"POLYGON ((5.9674954 51.0235402, 5.9672932 51.023571, 5.9671105 51.0230725, 5.9672722 51.0230497, 5.9673078 51.0230447, 5.967351 51.023159, 5.9673952 51.0232755, 5.9674954 51.0235402))",,,,,,,,5.9673020916714306,51.02330830262693,1.0469691499930989e-07,0
263503454,yes,"POLYGON ((5.9954511 51.0282388, 5.9954279 51.0280817, 5.9957434 51.0280609, 5.9957762 51.0282218, 5.9954511 51.0282388))",,,,,,,,5.995600439860341,51.02815112283787,5.1456899998856575e-08,0
263503602,yes,"POLYGON ((5.9910438 51.0295056, 5.9912234 51.0294868, 5.9912072 51.0294008, 5.9912905 51.0293933, 5.9912689 51.0292967, 5.9910023 51.0293204, 5.9910438 51.0295056))",,,,,,,,5.991137909194848,51.02939326956719,4.24302949992533e-08,0
263503679,yes,"POLYGON ((5.9952276 51.0287159, 5.9952173 51.0286453, 5.9955025 51.0286285, 5.9956151 51.0286219, 5.9958681 51.0286073, 5.9958785 51.0286779, 5.9952276 51.0287159))",,,,,,,,5.99554789213814,51.02866155314408,4.6404149999959314e-08,0
263503734,yes,"POLYGON ((5.9899502 51.0267281, 5.9899482 51.0267325, 5.9899342 51.0267299, 5.989958 51.0266781, 5.9899376 51.0266743, 5.9899538 51.0266392, 5.9899741 51.0266429, 5.9900001 51.0265859, 5.9900141 51.0265884, 5.9900121 51.0265927, 5.9904839 51.0266752, 5.9904674 51.0267115, 5.9904995 51.0267333, 5.9905153 51.0267312, 5.990517 51.0267371, 5.9905016 51.0267388, 5.9904881 51.0267648, 5.9904987 51.0267722, 5.9904918 51.0267762, 5.9904812 51.0267688, 5.9904378 51.0267766, 5.9904205 51.0268139, 5.9899502 51.0267281))",place_of_worship,,,,,,,5.990216110762943,51.026702385646054,7.519904999971102e-08,0
263508143,yes,"POLYGON ((5.9849 51.0275608, 5.9849538 51.0274278, 5.984908 51.0274203, 5.9849209 51.027385, 5.9849213 51.0273843, 5.9850454 51.0274036, 5.9850651 51.0273534, 5.9850662 51.0273512, 5.9851421 51.0273624, 5.9850456 51.0275842, 5.9849 51.0275608))",,,,,,,,5.985015546347427,51.02746964505855,3.2695260000205134e-08,0
263508145,yes,"POLYGON ((5.9901135 51.0235849, 5.9901026 51.0235772, 5.990035 51.023526, 5.9899738 51.0234807, 5.9899545 51.0234662, 5.9902227 51.0233218, 5.9903745 51.0234311, 5.9903076 51.023467, 5.990408 51.0235412, 5.990205 51.0236502, 5.9901135 51.0235849))",,,,,,,,5.990194774188134,51.023486044616874,7.76110299997976e-08,0
263508150,yes,"POLYGON ((5.9910001 51.0226992, 5.9910416 51.0227297, 5.9908403 51.022839, 5.9907572 51.0227782, 5.9911099 51.022587, 5.9911825 51.0226399, 5.9911605 51.0226523, 5.9911497 51.0226581, 5.9911422 51.0226527, 5.9911121 51.0226696, 5.9910875 51.0226517, 5.9910001 51.0226992))",,,,,,,,5.990955678610627,51.02271806138171,3.153794499940847e-08,0
263508152,yes,"POLYGON ((5.9876614 51.0268856, 5.9876641 51.0268896, 5.987657 51.0268916, 5.9876541 51.0268876, 5.9876289 51.0268945, 5.9874224 51.0265388, 5.987687 51.0264786, 5.9878087 51.0266879, 5.9878091 51.026688, 5.9878902 51.0268204, 5.9878289 51.0268391, 5.9876614 51.0268856))",,,,,,,,5.987656229407311,51.026684212916,1.0523222000013197e-07,0
263508157,yes,"POLYGON ((5.990688 51.0232054, 5.9907385 51.0231782, 5.9909661 51.0230556, 5.990928 51.0230298, 5.9909747 51.0230052, 5.9911199 51.0229281, 5.9911995 51.0229871, 5.9913942 51.0231345, 5.9914324 51.0231623, 5.9915526 51.0232526, 5.9915117 51.0232739, 5.9911714 51.0230206, 5.990741 51.0232456, 5.990688 51.0232054))",,,,,,,,5.991087093100233,51.02309440470272,6.040645000169443e-08,0
263508380,yes,"POLYGON ((5.9903237 51.02374, 5.9902037 51.0236511, 5.990205 51.0236502, 5.990408 51.0235412, 5.9904095 51.0235405, 5.9905294 51.0236294, 5.9903237 51.02374))",,,,,,,,5.990366495911521,51.0236402125576,3.158906499970234e-08,0
263508386,yes,"POLYGON ((5.9878087 51.0266879, 5.987687 51.0264786, 5.9878879 51.0264323, 5.9879119 51.0264735, 5.9880093 51.0266415, 5.9878091 51.026688, 5.9878087 51.0266879))",,,,,,,,5.987848231125095,51.02656009587821,4.766964999934671e-08,0
263508499,yes,"POLYGON ((5.9906031 51.0231921, 5.9904382 51.0232825, 5.9906132 51.0234123, 5.9908165 51.0233028, 5.990741 51.0232456, 5.990688 51.0232054, 5.9906814 51.0232005, 5.9906419 51.0231712, 5.9906031 51.0231921))",,,,,,,,5.990627495283777,51.02329193060975,4.59719799990406e-08,0
263508526,yes,"POLYGON ((5.9881165 51.0269841, 5.9882006 51.0268961, 5.9884946 51.0270091, 5.9884677 51.027036, 5.988409 51.0270937, 5.9883638 51.0270768, 5.9882901 51.0270492, 5.988207 51.027018, 5.9881281 51.0269885, 5.9881165 51.0269841))",,,,,,,,5.988304727894001,51.02699547215891,3.477254499988129e-08,0
263509801,greenhouse,"POLYGON ((5.9947396 51.0317704, 5.9946812 51.0313762, 5.9951188 51.0313505, 5.9951252 51.0313938, 5.9951576 51.0313919, 5.9951593 51.0314035, 5.9951269 51.0314054, 5.9951642 51.031656, 5.9952435 51.0316514, 5.9952566 51.03174, 5.9947396 51.0317704))",,,,,,,,5.994940655642624,51.03156548999469,1.8148795999988833e-07,0
263509803,greenhouse,"POLYGON ((5.9957056 51.0317137, 5.9956518 51.031338, 5.9956477 51.0313086, 5.996105 51.0312842, 5.9961591 51.031687, 5.9957056 51.0317137))",,,,,,,,5.995904054032507,51.03149812782463,1.8541030499778857e-07,0
263514470,yes,"POLYGON ((5.9971454 51.0257876, 5.997181 51.0258573, 5.9971718 51.0258592, 5.9972487 51.0260343, 5.997219 51.0260397, 5.9972411 51.0260888, 5.9971872 51.0260993, 5.9972014 51.026138, 5.9972326 51.0262229, 5.9974734 51.0261766, 5.9974285 51.0260533, 5.9973918 51.0260594, 5.9973046 51.0258661, 5.9973494 51.0258525, 5.9973303 51.0258094, 5.9972809 51.0258195, 5.9972537 51.0257634, 5.9971454 51.0257876))",,,,,,,,5.997295570659181,51.026018029520635,7.365126999971831e-08,0
