,infected_to_diagnosed,infected_to_dead,infected_to_recovered,diagnosed_to_hospital,diagnosed_to_dead,diagnosed_to_recovered,hospitalized_to_ICUed,hospitalized_to_dead,hospitalized_to_recovered,ICUed_to_dead,ICUed_to_recovered,infectivity factor
1052,9.436128416240928e-17,0.0,6.401561070715027e-05,2.2256255246896055e-25,7.318373595306427e-08,0.0001237066725733987,0.0,1.653578190295747e-08,1.2415980599445194e-05,1.888695065552748e-06,4.565007716215201e-06,0.0
1053,8.844438347760621e-17,0.0,6.353048871108631e-05,2.006217520162628e-25,7.251229601829358e-08,0.00012292404821864016,0.0,1.624195216943704e-08,1.2276305011613404e-05,1.8622403391348917e-06,4.501066197845992e-06,0.0
1054,8.28927439275601e-17,0.0,6.304839536832495e-05,1.8082431148938236e-25,7.184615014778648e-08,0.00012214529316713132,0.0,1.5953001660993153e-08,1.2138026568997934e-05,1.836124283478895e-06,4.437943252400143e-06,0.0
1055,7.768418496574259e-17,0.0,6.256931756361125e-05,1.6296280732829144e-25,7.118526569543825e-08,0.00012137039665806475,0.0,1.56688558504686e-08,1.2001133480035641e-05,1.8103430495076483e-06,4.3756295765935895e-06,0.0
1056,7.279784980962491e-17,0.0,6.209324218869975e-05,1.4684969573175032e-25,7.052961012582419e-08,0.0001205993478966452,0.0,1.538944123116782e-08,1.1865614026770897e-05,1.7848928248403993e-06,4.31411595583798e-06,0.0
1057,6.821412787320641e-17,0.0,6.162015614283786e-05,1.3231542634058443e-25,6.987915101474317e-08,0.00011983213605468599,0.0,1.5114685304926738e-08,1.1731456564694083e-05,1.7597698335403632e-06,4.253393263630645e-06,0.0
1058,6.391458165695406e-17,0.0,6.115004633324493e-05,1.1920673306182035e-25,6.923385604974987e-08,0.00011906875027120425,0.0,1.4844516570288215e-08,1.1598649522576757e-05,1.7349703358627774e-06,4.19345246094564e-06,0.0
1059,5.988187784426514e-17,0.0,6.068289967558768e-05,1.0738508557620745e-25,6.859369303067515e-08,0.00011830917965301245,0.0,1.4578864510782497e-08,1.1467181402303447e-05,1.7104906280033342e-06,4.134284595625705e-06,0.0
1060,5.609972236740681e-17,0.0,6.021870309445118e-05,9.6725286583774e-26,6.795862987013471e-08,0.0001175534132753088,0.0,1.4317659583312366e-08,1.1337040778700082e-05,1.686327041847103e-06,4.075880801775402e-06,0.0
1061,5.2552799218924357e-17,0.0,5.975744352380606e-05,8.711420121681987e-26,6.732863459402663e-08,0.00011680144018226426,0.0,1.4060833206642923e-08,1.1208216299359302e-05,1.662475944717879e-06,4.018232299155292e-06,0.0
1062,4.9226712796896684e-17,0.0,5.9299107907471474e-05,7.844960629943941e-26,6.670367534201736e-08,0.00011605324938760834,0.0,1.3808317749995e-08,1.1080696684462344e-05,1.6389337391280502e-06,3.961330392577355e-06,0.0
1063,4.6107933584089235e-17,0.0,5.8843683199574136e-05,7.063914826862848e-26,6.608372036801647e-08,0.00011530882987521113,0.0,1.3560046521742279e-08,1.0954470726598016e-05,1.6156968625289332e-06,3.905166471301548e-06,0.0
1064,4.3183746972147546e-17,0.0,5.839115636500331e-05,6.359939960449546e-26,6.54687380406399e-08,0.00011456817059966417,0.0,1.3315953758211555e-08,1.0829527290578289e-05,1.5927617870616687e-06,3.849732008433717e-06,0.0
1065,4.044220505241321e-17,0.0,5.794151437986163e-05,5.725500455525894e-26,6.485869684366237e-08,0.00011383126048685792,0.0,1.307597461258566e-08,1.0705855313251128e-05,1.5701250193086175e-06,3.795018560324714e-06,0.0
1066,3.787208120487066e-17,0.0,5.749474423191202e-05,5.1537905795209214e-26,6.425356537645809e-08,0.00011309808843455762,0.0,1.284004514390855e-08,1.0583443803310133e-05,1.547783100045346e-06,3.741017765970945e-06,0.0
1067,3.54628273260781e-17,0.0,5.705083292102057e-05,4.638664442836278e-26,6.365331235443141e-08,0.00011236864331297585,0.0,1.2608102306192468e-08,1.0462281841101238e-05,1.5257326039931748e-06,3.687721346416275e-06,0.0
1068,3.320453354580175e-17,0.0,5.660976745959529e-05,4.174572645407277e-26,6.305790660943547e-08,0.0001116429139653437,0.0,1.23800839376263e-08,1.0342358578426548e-05,1.5039701395723106e-06,3.635121104155342e-06,0.0
1069,3.108789029044703e-17,0.0,5.617153487302085e-05,3.756504944995447e-26,6.246731709018063e-08,0.00011092088920847781,0.0,1.21559287498849e-08,1.022366323834536e-05,1.4824923486556153e-06,3.5832089225384138e-06,0.0
1070,2.910415255929118e-17,0.0,5.573612220008945e-05,3.3799383807900267e-26,6.188151286263158e-08,0.00011020255783334703,0.0,1.1935576317538819e-08,1.0106185114972316e-05,1.4612959063229703e-06,3.5319767651776822e-06,0.0
1071,2.7245106287020495e-17,0.0,5.530351649342744e-05,3.0407903386008454e-26,6.130046311039424e-08,0.00010948790860563456,0.0,1.1718967067564288e-08,9.989913573272838e-06,1.440377520616313e-06,3.4814166753551836e-06,0.0
1072,2.5503036673140337e-17,0.0,5.487370481991808e-05,2.7353760917819576e-26,6.072413713509151e-08,0.00010877693026629903,0.0,1.1506042268952418e-08,9.874838048855778e-06,1.4197339322953119e-06,3.43152077543226e-06,0.0
1073,2.3870698365530436e-17,0.0,5.444667426112026e-05,2.460370395475404e-26,6.015250435672874e-08,0.00010806961153213214,0.0,1.129674402241757e-08,9.760948047763581e-06,1.3993619145937337e-06,3.3822812662606933e-06,0.0
1074,2.234128739173083e-17,0.0,5.4022411913683296e-05,2.212772751203762e-26,5.958553431404837e-08,0.00010736594109631401,0.0,1.1091015250204385e-08,9.648233146259705e-06,1.3792582729764813e-06,3.3336904265954647e-06,0.0
1075,2.0908414737532248e-17,0.0,5.3600904889757473e-05,1.9898759946394628e-26,5.9023196664874166e-08,0.00010666590762896647,0.0,1.0888799685992762e-08,9.536682990613484e-06,1.3594198448973662e-06,3.2857406125092846e-06,0.0
1076,1.956608147808578e-17,0.0,5.318214031740086e-05,1.7892378918701456e-26,5.8465461186445503e-08,0.00010596949977770258,0.0,1.0690041864900335e-08,9.42628729688253e-06,1.339843499557569e-06,3.238424256808787e-06,0.0
